AAII_KEY_STATISTICS_DATA,02/28/2023,05/31/2022,02/28/2022,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020
Insider_Ownership,5.3,7.7,8.6,4.5,6.5,6.8,6.7,4.5,6.3
Institutional_Ownership,5.5,5.9,6.5,5.2,6.1,6.1,4.8,4.6,4.7
Net_Insider_Purchases,21.0,1545.0,1602.0,5.0,6.0,58.0,57.0,6.0,91.0
No_of_Employees,147.0,131.0,131.0,88.0,88.0,88.0,88.0,88.0,88.0
No_of_Institutions,14.0,15.0,19.0,15.0,15.0,13.0,15.0,15.0,16.0
