AAII_KEY_STATISTICS_DATA,12/31/2022,03/31/2022,12/31/2021,09/30/2021,03/31/2021
Insider_Ownership,3.6,3.6,3.6,3.6,3.6
Institutional_Ownership,0.0,0.0,0.0,0.0,0.0
Net_Insider_Purchases,0.0,0.0,0.0,0.0,0.0
No_of_Employees,37.0,37.0,37.0,37.0,37.0
No_of_Institutions,1.0,1.0,1.0,1.0,1.0
