AAII_KEY_STATISTICS_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,2.7,2.7,1.9,2.0
Institutional_Ownership,97.8,,,
Net_Insider_Purchases,-2096.0,-2093.0,358.0,417.0
No_of_Employees,257.0,257.0,288.0,288.0
No_of_Institutions,208.0,203.0,199.0,191.0
