AAII_KEY_STATISTICS_DATA,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.7,0.3,0.4,0.1,0.2,0.1,0.1
Institutional_Ownership,99.5,97.3,94.4,94.8,88.4,95.4,99.6
Net_Insider_Purchases,55.0,51.0,101.0,54.0,56.0,-391.0,-471.0
No_of_Employees,356.0,405.0,405.0,405.0,405.0,505.0,505.0
No_of_Institutions,318.0,287.0,277.0,224.0,200.0,183.0,179.0
