CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_3,Q_EPS_Projections_Date_3,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
Y,,12/31/2026,,4.34,1/4/2026,4.36,11/9/2025,3.9,9/18/2025,3.58,8/16/2025,3.6,7/23/2025,3.46,6/25/2025,3.27,5/12/2025,,,,,,,
,,9/30/2026,,3.79,,3.76,,3.43,,3.22,,3.2,,3.04,,2.84,,,,,,,,
,,6/30/2026,,3.43,,3.43,,3.8,,3.03,,3.04,,2.79,,2.58,,,,,,,,
,,3/30/2026,,3.14,,3.16,,2.93,,2.82,,2.76,,2.65,,2.44,,,,,,,,
,,12/31/2025,,2.94,12/19/2024,2.98,12/19/2024,2.78,12/19/2024,2.58,12/19/2024,2.52,12/19/2024,2.51,12/19/2024,2.03,12/19/2024,,,,,,,
,11/5/2025,9/30/2025,2.45,2.45,,2.4,,2.24,,2.21,,2.17,,1.77,,,,,,,,,,
,8/6/2025,6/30/2025,2.39,2.39,,2.03,,1.98,,1.44,,1.4,,1.42,,,,,,,,,,
,5/7/2025,3/30/2025,1.67,2.22,,1.45,,1.45,,1.37,,1.25,,1.12,,,,,,,,,,
,2/12/2025,12/31/2024,1.73,1.73,,1.25,,1.12,,0.98,,0.97,,0.97,,,,,,,,,,
,11/6/2024,9/30/2024,1.25,1.25,,0.93,,0.92,,0.92,,,,,,,,,,,,,,
,8/7/2024,6/30/2024,0.89,0.89,,0.89,,,,,,,,,,,,,,,,,,
,5/8/2024,3/30/2024,0.67,0.67,,0.67,,,,,,,,,,,,,,,,,,
,2/14/2024,12/31/2023,0.49,0.49,,0.49,,,,,,,,,,,,,,,,,,
,11/8/2023,9/30/2023,0.3,0.3,,0.3,,,,,,,,,,,,,,,,,,
,8/9/2023,6/30/2023,0.22,0.22,,0.22,,,,,,,,,,,,,,,,,,
,5/10/2023,3/30/2023,-0.01,-0.01,,-0.01,,,,,,,,,,,,,,,,,,
,2/8/2023,12/31/2022,-0.21,-0.21,,-0.21,,,,,,,,,,,,,,,,,,
,11/9/2022,9/30/2022,0.06,0.06,,0.06,,,,,,,,,,,,,,,,,,
,8/10/2022,6/30/2022,-0.06,-0.06,,-0.06,,,,,,,,,,,,,,,,,,
,5/11/2022,3/31/2022,-0.31,-0.31,,-0.31,,,,,,,,,,,,,,,,,,
,2/16/2022,12/31/2021,0.08,0.08,,0.08,,,,,,,,,,,,,,,,,,
,11/8/2021,9/30/2021,0.01,0.01,,0.01,,,,,,,,,,,,,,,,,,
,8/11/2021,6/30/2021,0.04,0.04,,0.04,,,,,,,,,,,,,,,,,,
,,3/31/2021,-0.05,-0.05,,-0.05,,,,,,,,,,,,,,,,,,
,,12/31/2020,-0.09,-0.09,,-0.09,,,,,,,,,,,,,,,,,,
,,9/30/2020,-0.42,-0.42,,-0.42,,,,,,,,,,,,,,,,,,
,,6/30/2020,-0.1,-0.1,,-0.1,,,,,,,,,,,,,,,,,,
,,3/31/2020,0.01,0.01,,0.01,,,,,,,,,,,,,,,,,,
