CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_3,Q_EPS_Projections_Date_3,,
Y,,1/30/2027,,1.76,11/13/2025,1.76,10/1/2025,1.7,8/29/2025,1.71,7/14/2025,1.72,6/5/2025
,,10/30/2026,,1.09,,1.09,,1.07,,1.04,,1.03,
,,7/30/2026,,2.02,,2.02,,1.95,,1.73,,1.73,
,,4/30/2026,,1.93,,1.93,,1.93,,1.95,,1.95,
,,1/30/2026,,1.59,1/16/2025,1.58,1/16/2025,1.54,1/16/2025,1.54,1/16/2025,1.55,1/16/2025
,,10/30/2025,,0.94,,0.93,,0.92,,0.89,,0.89,
,8/28/2025,7/30/2025,1.86,1.86,,1.56,,1.56,,1.57,,,
,6/3/2025,4/30/2025,1.78,1.78,,1.48,,1.46,,1.47,,,
,3/13/2025,1/30/2025,0.87,1.68,4/19/2024,1.5,4/19/2024,1.5,4/19/2024,1.55,4/19/2024,,
,12/5/2024,10/30/2024,0.89,1.7,,0.95,,0.95,,1,,,
,8/29/2024,7/30/2024,1.7,1.7,,1.8,,1.8,,1.95,,,
,5/30/2024,4/30/2024,1.65,1.65,,1.57,,1.64,,1.92,,,
,3/14/2024,1/30/2024,1.83,1.83,5/8/2023,1.74,5/8/2023,1.74,5/8/2023,1.76,5/8/2023,,
,12/7/2023,10/30/2023,1.26,1.26,,1.19,,1.29,,1.39,,,
,8/31/2023,7/30/2023,2.13,2.13,,2.47,,2.49,,2.59,,,
,6/1/2023,4/30/2023,2.34,2.34,,2.39,,2.43,,2.66,,,
,3/16/2023,1/29/2023,2.91,2.96,,3.24,,3.25,,3.27,,,
,12/1/2022,10/30/2022,2.33,2.33,,2.53,,2.53,,2.55,,,
,8/25/2022,7/31/2022,2.98,2.98,,2.92,,2.9,,2.91,,,
,5/26/2022,4/30/2022,2.41,2.41,,2.32,,2.59,,2.77,,,
,3/17/2022,1/29/2022,2.57,2.57,,2.56,,2.56,,2.63,,,
,12/2/2021,10/30/2021,2.08,2.08,,2.01,,2.01,,2.02,,,
,8/26/2021,7/31/2021,2.69,2.69,,2.55,,2.56,,2.54,,,
,5/27/2021,4/30/2021,2.82,2.82,,2.13,,2.1,,2.14,,,
,3/18/2021,1/29/2021,2.62,2.62,,2.71,,2.72,,2.69,,,
,12/3/2020,10/30/2020,2.31,2.31,,1.97,,1.96,,1.96,,,
,8/27/2020,7/31/2020,3.12,3.12,,2.38,,2.36,,2.22,,,
,5/28/2020,4/30/2020,2.56,2.56,,1.7,,1.63,,1.63,,,
,3/12/2020,1/31/2020,2.1,2.1,,2.02,,2.02,,2.01,,,
