CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,,
Non-GAAP,,12/31/2026,,1.53,11/2/2025,1.59,9/7/2025,1.58,8/3/2025,1.58,7/18/2025,1.59,6/13/2025
,,9/30/2026,,1.46,,1.48,,1.48,,1.45,,1.45,
,,6/30/2026,,1.44,,1.49,,1.48,,1.44,,1.44,
,,3/30/2026,,1.47,,1.5,,1.5,,1.48,,1.49,
,,12/31/2025,,1.38,12/24/2024,1.4,12/24/2024,1.39,12/24/2024,1.36,12/24/2024,1.36,12/24/2024
,10/29/2025,9/30/2025,1.28,1.36,,1.33,,1.33,,1.3,,1.3,
,7/30/2025,6/30/2025,0.79,1.37,,1.3,,1.3,,1.29,,,
,4/30/2025,3/30/2025,1.06,1.38,,1.34,,1.34,,1.34,,,
,2/26/2025,12/31/2024,1.4,1.25,4/10/2024,1.2,4/10/2024,1.21,4/10/2024,1.22,4/10/2024,,
,10/30/2024,9/30/2024,1.29,1.19,,1.18,,1.18,,1.16,,,
,7/31/2024,6/30/2024,0.45,1.18,,1.13,,1.13,,1.14,,,
,5/1/2024,3/30/2024,0.85,1.25,,1.21,,1.2,,1.12,,,
,2/27/2024,12/31/2023,1.4,1.07,4/2/2023,1.02,4/2/2023,1.02,4/2/2023,1.05,4/2/2023,,
,11/7/2023,9/30/2023,2.46,1.03,,1,,1,,1.01,,,
,7/26/2023,6/30/2023,0.32,1.03,,0.99,,0.99,,0.98,,,
,4/26/2023,3/30/2023,1.05,1.11,,1.07,,1.07,,1.06,,,
,2/22/2023,12/31/2022,1.23,1.07,,1.06,,1.06,,1.06,,,
,11/2/2022,9/30/2022,-0.13,1,,0.93,,0.93,,0.93,,,
,8/3/2022,6/30/2022,-0.96,0.99,,0.9,,0.9,,0.89,,,
,5/4/2022,3/31/2022,-2.28,1.05,,1.03,,1.03,,1.03,,,
,2/23/2022,12/31/2021,3.25,1.05,,1,,1,,1,,,
,10/27/2021,9/30/2021,0.4,0.9,,0.89,,0.89,,0.9,,,
,8/11/2021,6/30/2021,0.43,0.99,,0.95,,0.95,,0.95,,,
,4/28/2021,3/31/2021,0.92,1.08,,1.07,,1.07,,1.05,,,
,2/3/2021,12/31/2020,1.21,0.86,,0.83,,0.88,,0.87,,,
,10/28/2020,9/30/2020,0.937853107,0.85,,0.77,,0.86,,0.79,,,
,,6/30/2020,1.049226442,1.02,,1.06,,1.05,,0.7,,,
,,3/31/2020,4.507265522,0.69,,0.72,,0.73,,0.71,,,
,,12/31/2019,0.684729064,0.66,,0.76,,0.78,,0.8,,,
,,9/30/2019,0.37037037,0.52,,0.64,,0.63,,0.65,,,
,,6/28/2019,0.46366782,0.54,,0.63,,0.62,,0.6,,,
,,3/29/2019,0.570484581,0.57,,0.63,,0.61,,0.6,,,
,1/29/2019,12/31/2018,0.8,0.71,,0.68,,0.67,,0.66,,,
,10/30/2018,9/28/2018,0.733468973,0.56,,0.54,,0.56,,0.55,,,
