CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,,
N,,1/31/2027,,2.81,10/28/2025,2.8,9/26/2025,2.67,8/24/2025,2.66,7/4/2025,2.65,5/24/2025
,,10/31/2026,,2.66,,2.64,,2.55,,2.55,,2.56,
,,7/31/2026,,2.58,,2.57,,2.48,,2.46,,2.45,
,,4/29/2026,,2.49,,2.47,,2.44,,2.43,,2.41,
,,1/31/2026,,2.31,12/31/2024,2.31,12/31/2024,2.25,12/31/2024,2.24,12/31/2024,2.24,12/31/2024
,,10/31/2025,,2.18,,2.18,,2.16,,2.17,,2.16,
,8/21/2025,7/31/2025,0.84,2.21,,2.12,,2.1,,2.06,,,
,5/22/2025,4/29/2025,0.25,2.23,,2.01,,2,,1.93,,,
,2/25/2025,1/31/2025,0.35,1.92,8/12/2024,1.78,8/12/2024,1.78,8/12/2024,1.8,8/12/2024,,
,11/26/2024,10/31/2024,0.72,1.89,,1.76,,1.76,,1.74,,,
,8/22/2024,7/31/2024,0.49,1.75,,1.65,,1.61,,1.62,,,
,5/23/2024,4/29/2024,0.4,1.74,,1.51,,1.49,,,,,
,2/26/2024,1/30/2024,4.42,1.57,,1.47,,1.44,,1.41,,,
,11/28/2023,10/31/2023,0.42687244,1.53,,1.41,,1.4,,1.33,,,
,8/24/2023,7/31/2023,0.297615671,1.43,,1.26,,1.25,,1.05,,,
,5/25/2023,4/28/2023,0.000520333,1.31,,1.12,,1.05,,1.1575,,,
,2/27/2023,1/31/2023,-0.488493017,0.99,,0.91,,0.88,,0.91,,,
,11/29/2022,10/31/2022,-0.292078685,0.99,,0.84,,0.92,,0.98,,,
,8/25/2022,7/29/2022,-0.252403137,0.83,,0.8,,0.81,,0.87,,,
,5/26/2022,4/29/2022,-0.405862328,0.83,,0.86,,0.81,,0.85,,,
,2/28/2022,1/31/2022,-0.293149578,0.78,,0.71,,0.69,,0.61,,,
,11/18/2021,10/29/2021,0.170356414,1.1,,0.86,,0.67,,0.8,,,
,8/26/2021,7/30/2021,0.406651898,1.23,,0.78,,0.77,,0.73,,,
,5/26/2021,4/30/2021,-0.19077784,0.87,,0.73,,0.58,,0.62,,,
,,1/29/2021,-0.29752025,,,0.56,,0.55,,0.58,,,
,,10/30/2020,-0.102243561,,,0.67,,0.6,,0.56,,,
,,7/31/2020,-0.118710858,,,0.66,,0.51,,0.52,,,
,,4/30/2020,-0.680006354,,,0.48,,0.47,,0.48,,,
,,1/31/2020,-0.555153997,,,0.4,,0.45,,0.49,,,
,,10/31/2019,-0.506559106,,,0.37,,0.4,,0.41,,,
,,7/31/2019,-0.533199053,,,0.35,,0.39,,0.38,,,
,,4/30/2019,-0.52069106,,,0.41,,0.38,,,,,
,,1/31/2019,-0.473612555,,,0.32,,,,,,,
,,10/31/2018,-0.704341874,,,0.14,,,,,,,
,,7/31/2018,-0.39899598,,,0.26,,,,,,,
,,4/30/2018,-0.34925254,,,0.26,,,,,,,
,,1/31/2018,-0.422457079,,,0.2,,,,,,,
,,10/31/2017,-0.408943152,,,0.15,,,,,,,
,,7/31/2017,-0.39865139,,,0.15,,,,,,,
,,4/28/2017,-0.314221511,,,0.16,,,,,,,
,,1/31/2017,-0.437994343,,,-0.01,,,,,,,
,,10/31/2016,-0.552007981,,,-0.04,,,,,,,
,,7/29/2016,-0.546655309,,,-0.02,,,,,,,
,,4/29/2016,-0.403554226,,,0.02,,,,,,,
,,1/29/2016,-0.421476998,,,-0.04,,,,,,,
,,10/30/2015,-0.407970555,,,0,,,,,,,
,,7/31/2015,-0.366608576,,,-0.06,,,,,,,
,,4/30/2015,-0.328502055,,,-0.08,,,,,,,
,,1/30/2015,-0.320233069,,,nan,,,,,,,
,,10/31/2014,-0.325061038,,,nan,,,,,,,
,,7/31/2014,-0.375517445,,,nan,,,,,,,
,,4/30/2014,-0.324381158,,,nan,,,,,,,
,,1/31/2014,-0.32,,,nan,,,,,,,
,,10/31/2013,-0.27,,,nan,,,,,,,
,,7/31/2013,-0.21,,,nan,,,,,,,
,,4/30/2013,-0.2,,,nan,,,,,,,
,,1/31/2013,-0.19,,,nan,,,,,,,
