CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,,
N,,7/30/2027,,2.18,10/28/2025,2.12,9/28/2025,1.7,8/25/2025,1.78,7/16/2025,1.86,6/7/2025
,,4/30/2027,,2.8,,2.85,,2.52,,2.55,,2.47,
,,1/30/2027,,0.28,,0.33,,0.14,,0.17,,0.27,
,,10/30/2026,,0.29,,0.38,,0.17,,0.25,,0.46,
,,7/30/2026,,1.76,8/25/2025,1.75,8/25/2025,1.7,8/25/2025,1.78,7/16/2025,1.86,6/7/2025
,,4/30/2026,,2.4,,2.47,,2.52,,2.55,,2.47,
,,1/30/2026,,0.08,,0.1,,0.14,,0.17,,0.27,
,,10/30/2025,,-0.06,,0.11,,0.17,,0.25,,0.46,
,9/24/2025,7/30/2025,2.36,2.36,11/12/2024,1.26,11/12/2024,1.27,11/12/2024,1.42,11/12/2024,,
,6/4/2025,4/30/2025,2.53,2.53,,1.76,,1.8,,1.81,,,
,3/5/2025,1/30/2025,-0.01,-0.01,,0.07,,0.21,,0.26,,,
,12/4/2024,10/30/2024,-0.03,-0.03,,0.7,,0.73,,1.14,,,
,9/24/2024,7/30/2024,1.68,1.68,11/7/2023,1.34,11/7/2023,1.37,11/7/2023,1.47,11/7/2023,,
,6/5/2024,4/30/2024,2.13,2.13,,1.8,,2.43,,2.54,,,
,3/6/2024,1/30/2024,0.13,0.35,,0.7,,0.69,,0.84,,,
,12/6/2023,10/30/2023,0.99,0.99,,1.09,,1.1,,1.47,,,
,9/25/2023,7/30/2023,1.68,1.68,,0.88,,0.88,,0.88,,,
,6/6/2023,4/30/2023,2.24,2.24,,1.07,,1.11,,1.2,,,
,3/7/2023,1/30/2023,0.5,0.5,,1.11,,1.15,,1.13,,,
,12/7/2022,10/30/2022,2.53,2.53,,1.76,,1.9,,2.33,,,
,9/28/2022,7/29/2022,5.15,5.15,,3.82,,3.82,,3.94,,,
,6/8/2022,4/29/2022,6.32,6.32,,4.66,,4.51,,4.3,,,
,3/9/2022,1/31/2022,4.79,4.79,,3.39,,3.39,,3.23,,,
,12/8/2021,10/29/2021,4.34,4.34,,3.25,,3.13,,2.62,,,
,9/28/2021,7/30/2021,4.12,4.12,,2.93,,2.94,,2.9,,,
,6/8/2021,4/30/2021,3.29,3.29,,2.24,,2.24,,2.23,,,
,3/9/2021,1/29/2021,2.38,2.38,,1.54,,1.27,,1,,,
,12/8/2020,10/30/2020,2.06,2.05,,1.51,,1.57,,0.71,,,
,9/28/2020,7/31/2020,2.14,2.14,,1.34,,1.28,,0.4,,,
,6/8/2020,4/30/2020,0.43,0.43,,-0.26,,-0.24,,-0.18,,,
,3/9/2020,1/31/2020,0.517599465,0.66,,0.7,,0.66,,0.7,,,
,12/9/2019,10/31/2019,0.924677574,0.92,,1.23,,1.42,,1.47,,,
