CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,,
,,6/30/2006,0.49,,,nan,,,,,,,
,,3/30/2006,0.335,,,nan,,,,,,,
,,12/30/2005,0.39,,,nan,,,,,,,
,,9/30/2005,0.35,,,nan,,,,,,,
,,6/30/2005,0.35,,,nan,,,,,,,
,,3/30/2005,0.29,,,nan,,,,,,,
,,12/30/2004,0.335,,,nan,,,,,,,
,,9/30/2004,0.31,,,nan,,,,,,,
,,6/30/2004,0.28,,,nan,,,,,,,
,,3/30/2004,0.225,,,nan,,,,,,,
,,12/30/2003,0.2675,,,nan,,,,,,,
,,9/30/2003,0.2175,,,nan,,,,,,,
,,6/30/2003,0.1975,,,nan,,,,,,,
,,3/30/2003,0.1625,,,nan,,,,,,,
,,12/30/2002,0.265,,,nan,,,,,,,
,,9/30/2002,0.185,,,nan,,,,,,,
,,6/30/2002,0.165,,,nan,,,,,,,
,,3/30/2002,-0.145,,,nan,,,,,,,
,,12/30/2001,0.08,,,nan,,,,,,,
,,9/30/2001,0.1475,,,nan,,,,,,,
,,6/30/2001,0.1575,,,nan,,,,,,,
,,3/30/2001,0.14,,,nan,,,,,,,
,,12/30/2000,0.1525,,,nan,,,,,,,
,,9/30/2000,0.145,,,nan,,,,,,,
,,6/30/2000,0.14,,,nan,,,,,,,
,,3/30/2000,0.1225,,,nan,,,,,,,
,,12/30/1999,0.135,,,nan,,,,,,,
,,9/30/1999,0.105,,,nan,,,,,,,
,,6/30/1999,0.1125,,,nan,,,,,,,
,,3/30/1999,0.0975,,,nan,,,,,,,
,,12/30/1998,0.13,,,nan,,,,,,,
,,9/30/1998,0.05,,,nan,,,,,,,
,,6/30/1998,0.095,,,nan,,,,,,,
