CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5/1/2024,3/30/2024,0.95,1.46,,1.23,,1.24,,1.25,,1.27,,1.26,,1.26,,1.28,,1.31,,1.31,,1.34,,1.34,,,,1.29,,1.39,,1.39,,1.41,,1.46,,1.47,,1.37,,1.32,,1.31,,1.28,,1.28,,1.08,,0.98,,0.98,,0.95,,0.94,,0.93,,0.93,,0.9,,0.9,,0.88,,0.88,,,,,,,,,,,,,
,1/31/2024,12/30/2023,0.55,1.11,,0.98,,1.08,,1.14,,1.14,,1.15,,1.2,,1.2,,1.19,,1.19,,,,1.1,,1.18,,1.18,,1.2,,1.24,,1.22,,1.2,,1.19,,1.19,,1.19,,1.19,,1,,0.92,,0.92,,0.92,,0.9,,0.9,,0.9,,0.93,,0.93,,0.88,,0.88,,,,,,,,,,,,,,,,,
,11/1/2023,9/30/2023,0.38,1.2,,1.13,,1.13,,1.17,,1.23,,1.23,,1.22,,1.22,,1.27,,1.32,,1.41,10/7/2022,1.41,9/4/2022,1.43,8/1/2022,1.52,7/5/2022,1.52,6/3/2022,1.48,5/1/2022,1.45,4/8/2022,1.43,3/1/2022,1.41,1/27/2022,1.41,12/10/2021,1.15,11/5/2021,1.03,10/10/2021,1.03,9/7/2021,1.03,7/31/2021,1.04,6/19/2021,1.04,5/22/2021,1.05,4/30/2021,1.05,4/9/2021,1.05,3/8/2021,1.02,1/28/2021,1.02,1/2/2021,,,,,,,,,,,,,,,,,,,,
,7/26/2023,6/30/2023,0.51,0.99,,1,,1,,1.02,,1.03,,1.08,,1.14,,1.25,,1.25,,1.27,,1.34,,1.34,,1.28,,1.26,,1.26,,1.23,,1.23,,1.01,,0.97,,0.97,,0.96,,0.93,,0.93,,0.94,,0.93,,0.93,,0.92,,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4/26/2023,3/30/2023,0.53,1.16,,1.13,,1.13,,1.2,,1.29,,1.39,,1.39,,1.41,,1.46,,1.47,,1.37,,1.32,,1.31,,1.28,,1.28,,1.08,,0.98,,0.98,,0.95,,0.94,,0.93,,0.93,,0.9,,0.9,,0.88,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2/1/2023,12/30/2022,0.63,0.99,,1.04,,1.1,,1.18,,1.18,,1.2,,1.24,,1.22,,1.2,,1.19,,1.19,,1.19,,1.19,,1,,0.92,,0.92,,0.92,,0.9,,0.9,,0.9,,0.93,,0.93,,0.88,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11/2/2022,9/30/2022,0.9,1.27,,1.16,,1.17,,1.17,,1.21,,1.21,,1.2,,1.21,,1.2,,1.2,,1.19,,1.15,,1.03,10/10/2021,1.03,9/7/2021,1.03,7/31/2021,1.04,6/19/2021,1.04,5/22/2021,1.05,4/30/2021,1.05,4/9/2021,1.05,3/8/2021,1.02,1/28/2021,1.02,1/2/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/27/2022,6/30/2022,0.6,0.97,,1.07,,1.06,,1.04,,1.02,,1.02,,1.01,,1,,1.01,,0.97,,0.97,,0.96,,0.93,,0.93,,0.94,,0.93,,0.93,,0.92,,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4/27/2022,3/31/2022,0.76,1.39,,1.14,,1.14,,1.13,,1.14,,1.08,,0.98,,0.98,,0.95,,0.94,,0.93,,0.93,,0.9,,0.9,,0.88,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1/26/2022,12/31/2021,0.39,0.95,,1.06,,1,,0.92,,0.92,,0.92,,0.9,,0.9,,0.9,,0.93,,0.93,,0.88,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11/3/2021,9/30/2021,2.46,1.1,,0.69,,0.69,,0.66,,0.66,,0.66,,0.7,,0.79,,0.79,,0.78,,0.77,1/2/2021,0.77,11/29/2020,0.77,10/28/2020,0.79,10/5/2020,0.8,9/30/2020,0.85,,0.96,,1.060547945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/28/2021,6/30/2021,0.43,0.83,,0.63,,0.63,,0.65,,0.7,,0.7,,0.7,,0.67,,0.68,,0.71,,0.71,,0.71,,0.64,,0.68,,0.657808219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4/28/2021,3/31/2021,0.92,1.08,,0.7,,0.7,,0.7,,0.68,,0.68,,0.69,,0.69,,0.69,,0.68,,0.66,,0.590684932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1/27/2021,12/31/2020,0.2,0.97,,0.65,,0.66,,0.66,,0.66,,0.66,,0.67,,0.69,,0.604109589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10/28/2020,9/30/2020,0.46,0.78,,0.56,,0.57,,0.66,,0.78,,0.79,,0.7,,0.75,,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/29/2020,6/30/2020,0.298359274,0.62,,0.44,,0.45,,0.47,,0.49,,0.6,,0.63,,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4/29/2020,3/31/2020,0.061680616,0.59,,0.44,,0.46,,0.44,,0.57,,0.59,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1/22/2020,12/31/2019,0.306851873,0.57,,0.44,,0.45,,0.55,,0.57,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10/23/2019,9/30/2019,0.08455784,0.45,,0.45,,0.49,,0.5,,0.51,,0.59,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/24/2019,6/28/2019,-0.127078436,0.36,,0.34,,0.4,,0.42,,0.51,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4/24/2019,3/29/2019,-0.367009388,0.38,,0.35,,0.39,,0.47,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1/23/2019,12/31/2018,0.175404136,0.57,,0.41,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10/24/2018,9/28/2018,0.110311089,0.45,,0.44,,0.43,,0.39,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/18/2018,6/29/2018,0.144655319,0.36,,0.32,,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4/18/2018,3/29/2018,0.067189687,0.34,,0.31,,0.32,,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1/17/2018,12/29/2017,0.117945536,0.31,,0.3,,0.36,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10/25/2017,9/29/2017,0.148534674,,,0.36,,0.37,,0.38,,0.41,,0.39,,0.48,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/10/2017,6/30/2017,-0.008225576,,,0.28,,0.33,,0.35,,0.31,,0.4,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4/19/2017,3/31/2017,-0.009541177,,,0.28,,0.31,,0.3,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1/18/2017,12/30/2016,-0.079287015,,,0.26,,0.27,,0.29,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9/30/2016,-0.247681762,,,0.3,,0.46,,0.55,,0.53,,0.54,,0.71,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/1/2016,0.026560528,,,0.31,,0.45,,0.46,,0.59,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4/1/2016,-0.045154195,,,0.37,,0.45,,0.46,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12/31/2015,-0.223318236,,,0.43,,0.44,,0.56,,0.55,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9/30/2015,-0.048285155,,,0.62,,0.71,,0.72,,0.74,,0.72,,0.71,,0.7,,0.71,,0.7,,0.71,,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/2/2015,0.150269339,,,0.51,,0.49,,0.51,,0.56,,0.57,,0.59,,0.61,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3/31/2015,0.046514035,,,0.47,,0.46,,0.48,,0.54,,0.55,,0.56,,0.57,,0.53,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12/31/2014,0.258777889,,,0.49,,0.54,,0.51,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9/30/2014,0.327668569,,,0.62,,0.61,,0.5,,0.6,,0.61,,0.62,,0.63,,0.61,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6/30/2014,0.317144978,,,0.5,,0.49,,0.5,,0.49,,0.48,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3/31/2014,0.362524648,,,0.46,,0.47,,0.46,,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12/31/2013,0.327473163,,,0.44,,0.45,,0.44,,0.45,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9/30/2013,0.465633684,,,0.53,,0.56,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6/28/2013,0.285157414,,,0.43,,0.45,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3/28/2013,0.140719082,,,0.35,,0.4,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12/28/2012,0.294002709,,,0.33,,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9/28/2012,-0.705471742,,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6/29/2012,0.189641177,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3/30/2012,0.02939844,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12/30/2011,0.183477641,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9/30/2011,0.31327077,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/1/2011,0.128140372,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4/4/2011,0.156515942,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1/3/2011,0.109451094,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9/30/2010,-0.110193871,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/2/2010,0.090064956,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4/5/2010,0.075106795,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1/4/2010,0.14749036,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9/30/2009,0.13,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6/30/2009,0.03,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3/31/2009,0.06,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12/31/2008,0.04,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9/30/2008,0.31,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6/30/2008,0.12,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3/31/2008,0.16,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12/31/2007,0.08,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9/28/2007,0.26,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6/29/2007,0.68,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3/30/2007,0.15,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12/29/2006,0.13,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9/29/2006,0.24,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6/30/2006,0.14,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3/31/2006,0.06,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12/30/2005,0.07,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9/30/2005,0.15,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6/30/2005,0.25,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3/31/2005,0.175,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12/31/2004,0.175,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9/30/2004,0.375,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/2/2004,0.15,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4/2/2004,0.025,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1/2/2004,-0.25,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9/30/2003,-0.35,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6/27/2003,-0.325,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3/28/2003,-0.15,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12/27/2002,-0.1,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9/30/2002,-0.4,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6/28/2002,-0.25,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3/28/2002,-0.175,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12/28/2001,-0.05,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9/28/2001,-0.225,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
