CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_3,Q_EPS_Projections_Date_3,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
,8/5/2015,6/30/2015,0.56,0.2,,0.2,,,,,,,,,,,,,,,,,,
,5/7/2015,3/31/2015,0.1,0.2,,0.2,,,,,,,,,,,,,,,,,,
,3/4/2015,12/30/2014,-0.88,0.24,,0.24,,,,,,,,,,,,,,,,,,
,11/5/2014,9/30/2014,0.13,0.23,,0.23,,,,,,,,,,,,,,,,,,
,8/6/2014,6/30/2014,0.02,0.19,,0.19,,,,,,,,,,,,,,,,,,
,5/6/2014,3/31/2014,0.03,0.14,,0.14,,,,,,,,,,,,,,,,,,
,3/11/2014,12/31/2013,0.13,0.18,,0.18,,,,,,,,,,,,,,,,,,
,11/5/2013,9/30/2013,0.05,0.15,,0.15,,,,,,,,,,,,,,,,,,
,8/6/2013,6/28/2013,-0.03,0.14,,0.14,,,,,,,,,,,,,,,,,,
,5/8/2013,3/28/2013,0.06,0.15,,0.15,,,,,,,,,,,,,,,,,,
,3/12/2013,12/28/2012,0.47,-0.01,,-0.01,,,,,,,,,,,,,,,,,,
,11/7/2012,9/28/2012,-0.07,0.06,,0.06,,,,,,,,,,,,,,,,,,
,8/7/2012,6/29/2012,0.14,0.13,,0.13,,,,,,,,,,,,,,,,,,
,5/8/2012,3/30/2012,0.04,0.04,,0.04,,,,,,,,,,,,,,,,,,
,3/14/2012,12/30/2011,0.11,,,,,,,,,,,,,,,,,,,,,
