Date,Q_EPS_Diluted,,,,,,,
12/31/2020,1.48,1.5,1.5,1.49,1.512849916,,,
9/30/2020,1.54,1.6,1.6,1.59,1.607403035,,,
6/30/2020,1.66,1.73,1.73,1.74,1.743979764,,,
3/31/2020,1.33,1.33,1.33,1.31,1.34,1.365767285,,
12/31/2019,1.37,1.45,1.45,1.44,1.4,1.38,,
9/30/2019,1.47,1.54,1.54,1.53,1.56,1.57,,
6/28/2019,1.529481518,1.65,1.67,1.66,1.69,1.7,,
3/29/2019,1.092410051,1.3,1.31,1.3,1.33,,,
12/31/2018,1.269206453,1.31,1.32,1.29,1.15,1.18,,
9/28/2018,1.493540315,1.48,1.49,1.39,1.42,,,
6/29/2018,1.5413011,1.58,1.4,1.42,,,,
3/29/2018,1.198571836,1.31,1.14,,,,,
12/29/2017,0.734883942,1.09,1.07,1.09,1.21,,,
9/29/2017,1.076211436,1.28,1.31,1.41,,,,
6/30/2017,1.286637318,1.31,1.32,1.31,1.35,1.41,,
3/31/2017,1.076430895,1.05,1.11,1.13,,,,
12/30/2016,1.022409621,1.01,1.11,1.1,1.14,1.2,1.21,
9/30/2016,1.237759389,1.28,1.29,1.3,1.29,1.34,1.36,1.39
6/30/2016,1.275546728,1.29,1.3,1.35,1.38,1.43,1.04,
3/31/2016,1.051103484,1.03,1.07,1.11,1.14,,,
12/30/2015,1.065528063,1.01,1.02,1.1,1.12,1.13,1.14,
9/29/2015,1.235784755,1.24,1.25,1.29,1.17,1.31,,
6/29/2015,1.277039526,1.33,1.34,1.37,,,,
3/30/2015,1.048419654,1.05,1.06,1.1,1.09,1.06,,
12/30/2014,1.074472366,1.07,1.06,1.07,1.05,1.23,,
9/29/2014,1.236330128,1.24,1.23,1.25,1.25,,,
6/27/2014,1.279521394,1.26,1.27,1.01,,,,
3/28/2014,1.01736479,1.02,1.03,0.92,,,,
12/30/2013,0.969991362,0.91,1.09,1.2,,,,
9/27/2013,1.116167619,1.19,1.27,1.21,,,,
6/27/2013,1.385624808,1.21,1.22,0.99,,,,
3/27/2013,0.925980081,0.99,0.93,,,,,
12/28/2012,1.027775105,0.93,1.12,,,,,
9/28/2012,1.107650431,1.12,,,,,,
6/28/2012,1.075561963,1.08,,,,,,
3/29/2012,0.931863217,0.86,,,,,,
12/29/2011,0.856000254,nan,,,,,,
9/29/2011,0.966172016,nan,,,,,,
6/29/2011,0.959359972,nan,,,,,,
3/30/2011,0.797417053,nan,,,,,,
12/30/2010,0.74876468,nan,,,,,,
9/29/2010,0.834187872,nan,,,,,,
6/29/2010,0.784478955,nan,,,,,,
3/30/2010,0.632049454,nan,,,,,,
12/30/2009,0.62093083,nan,,,,,,
9/29/2009,0.673265531,nan,,,,,,
6/29/2009,0.648510947,nan,,,,,,
3/30/2009,0.558419922,nan,,,,,,
12/30/2008,0.55,nan,,,,,,
9/29/2008,0.81,nan,,,,,,
6/27/2008,0.81,nan,,,,,,
3/28/2008,0.75,nan,,,,,,
12/28/2007,0.75,nan,,,,,,
9/27/2007,0.76,nan,,,,,,
6/28/2007,0.76,nan,,,,,,
3/29/2007,0.71,nan,,,,,,
12/28/2006,0.7,nan,,,,,,
9/28/2006,0.71,nan,,,,,,
6/29/2006,0.7,nan,,,,,,
3/30/2006,0.66,nan,,,,,,
12/29/2005,0.63,nan,,,,,,
9/29/2005,0.63,nan,,,,,,
6/29/2005,0.63,nan,,,,,,
3/30/2005,0.61,nan,,,,,,
12/31/2004,0.54,nan,,,,,,
9/30/2004,0.56,nan,,,,,,
6/30/2004,0.58,nan,,,,,,
3/31/2004,0.57,nan,,,,,,
12/31/2003,0.49,nan,,,,,,
9/30/2003,0.51,nan,,,,,,
6/30/2003,0.52,nan,,,,,,
3/31/2003,0.39,nan,,,,,,
12/31/2002,0.51,nan,,,,,,
9/30/2002,0.54,nan,,,,,,
6/28/2002,0.55,nan,,,,,,
3/28/2002,-1.76,nan,,,,,,
12/31/2001,0.14,nan,,,,,,
9/28/2001,0.51,nan,,,,,,
6/29/2001,0.55,nan,,,,,,
3/30/2001,0.52,nan,,,,,,
12/29/2000,0.57,nan,,,,,,
9/29/2000,0.53,nan,,,,,,
6/30/2000,0.55,nan,,,,,,
3/31/2000,0.52,nan,,,,,,
12/31/1999,0.58,nan,,,,,,
9/30/1999,0.51,nan,,,,,,
6/30/1999,0.52,nan,,,,,,
3/31/1999,0.48,nan,,,,,,
12/31/1998,0.57,nan,,,,,,
9/30/1998,0.48,nan,,,,,,
6/30/1998,0.48,nan,,,,,,
3/31/1998,0.45,nan,,,,,,
12/31/1997,0.53,nan,,,,,,
9/30/1997,0.47,nan,,,,,,
6/30/1997,0.47,nan,,,,,,
3/31/1997,0.43,nan,,,,,,
12/31/1996,0.5,nan,,,,,,
9/30/1996,0.4533,nan,,,,,,
6/28/1996,0.4467,nan,,,,,,
3/29/1996,0.4067,nan,,,,,,
12/29/1995,0.4733,nan,,,,,,
9/29/1995,0.42,nan,,,,,,
6/30/1995,0.4067,nan,,,,,,
3/31/1995,0.3733,nan,,,,,,
12/30/1994,0.4267,nan,,,,,,
9/30/1994,0.3933,nan,,,,,,
6/30/1994,0.38,nan,,,,,,
