CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_3,Q_EPS_Projections_Date_3,,
Y,,12/31/2026,,12.4,11/4/2025,12.36,10/9/2025,11.89,9/1/2025,11.73,7/27/2025,11.31,6/5/2025
,,9/30/2026,,11.09,,10.73,,10.63,,10.49,,10.11,
,,6/30/2026,,10.82,,10.61,,10.59,,10.5,,10.1,
,,3/30/2026,,10.35,,10.17,,10.13,,10.07,,9.77,
,,12/31/2025,,9.93,12/16/2024,10.12,12/16/2024,10.09,12/16/2024,10.43,12/16/2024,10.36,12/16/2024
,10/31/2025,9/30/2025,8.34,8.34,,9.3,,9.4,,9.74,,9.64,
,7/25/2025,6/30/2025,9.18,9.18,,9.81,,9.64,,9.56,,,
,4/25/2025,3/30/2025,8.42,8.42,,8.58,,8.71,,8.82,,,
,1/31/2025,12/31/2024,10.1,10.1,4/28/2024,9.28,4/28/2024,9.28,4/28/2024,9.16,4/28/2024,,
,11/1/2024,9/30/2024,8.82,8.82,,8.67,,8.72,,8.59,,,
,7/26/2024,6/30/2024,8.49,8.49,,8.04,,8.46,,8.62,,,
,4/26/2024,3/30/2024,7.65,7.65,,7.97,,8.07,,7.83,,,
,2/2/2024,12/31/2023,7.07,7.07,3/9/2023,8.75,3/9/2023,8.89,3/9/2023,8.96,3/9/2023,,
,10/27/2023,9/30/2023,8.25,8.25,,8.21,,8.42,,8.37,,,
,7/28/2023,6/30/2023,8.05,8.05,,8.01,,8.61,,8.76,,,
,4/28/2023,3/30/2023,6.65,6.65,,7.65,,7.37,,7.51,,,
,1/27/2023,12/31/2022,7.69,7.69,,8.81,,8.84,,8.95,,,
,10/28/2022,9/30/2022,7.38,7.38,,8.29,,8.3,,8.23,,,
,7/29/2022,6/30/2022,8.8,8.8,,6.88,,6.85,,6.86,,,
,4/29/2022,3/30/2022,6.9,6.9,,6.57,,6.6,,6.84,,,
,1/28/2022,12/31/2021,8.93,8.93,,6.96,,6.96,,6.88,,,
,10/29/2021,9/30/2021,6.5,6.5,,5.64,,5.64,,5.04,,,
,7/30/2021,6/30/2021,5.29,5.29,,4.81,,4.78,,4.66,,,
,4/30/2021,3/31/2021,4.11,4.11,,4.24,,4.3,,4.38,,,
,1/29/2021,12/31/2020,6.05,6.05,,4.89,,4.9,,4.9,,,
,10/30/2020,9/30/2020,3.9,3.9,,3.03,,3.02,,2.66,,,
,7/31/2020,6/30/2020,3.63,3.63,,2.73,,2.91,,3.1,,,
,5/1/2020,3/31/2020,1.86,1.86,,2.75,,2.77,,2.51,,,
,1/31/2020,12/31/2019,3.28,3.28,,2.48,,2.5,,2.25,,,
,10/25/2019,9/30/2019,1.74,1.74,,1.64,,1.76,,1.76,,,
,7/26/2019,6/28/2019,1.389736131,1.39,,1.85,,1.88,,1.84,,,
,4/30/2019,3/29/2019,1.111621935,1.11,,1.42,,1.43,,1.35,,,
,1/31/2019,12/31/2018,1.286218719,1.29,,1.48,,1.43,,1.49,,,
,10/26/2018,9/28/2018,2.110378226,2.11,,1.04,,1.07,,0.92,,,
,7/31/2018,6/29/2018,1.15154129,1.15,,1,,0.98,,1.42,,,
,4/27/2018,3/29/2018,0.695880613,0.7,,0.52,,0.87,,,,,
,2/2/2018,12/29/2017,34.33154095,,,0.87,,,,,,,
,10/26/2017,9/29/2017,0.185800325,,,1.02,,,,,,,
,7/27/2017,6/30/2017,0.519996948,,,0.87,,,,,,,
,5/2/2017,3/31/2017,0.567350946,,,0.96,,,,,,,
,2/16/2017,12/30/2016,1.66529561,,,1,,,,,,,
,11/3/2016,9/30/2016,0.686341295,,,0.63,,,,,,,
,8/9/2016,6/30/2016,14.94535472,,,0.99,,,,,,,
,,3/31/2016,-1.85126662,,,0.9,,,,,,,
,,12/31/2015,-1.203553727,,,0.32,,,,,,,
,,9/30/2015,0.526922192,,,-0.07,,,,,,,
,,6/30/2015,-1.207028738,,,0.3,,,,,,,
,,3/31/2015,-0.802305823,,,0.04,,,,,,,
,,12/31/2014,-0.435403741,,,0.01,,,,,,,
,,9/30/2014,-0.487165465,,,0.08,,,,,,,
,,6/30/2014,-0.416759523,,,0.23,,,,,,,
,,3/31/2014,-0.347616298,,,0.12,,,,,,,
,,12/31/2013,0.350039548,,,,,,,,,,
,,9/30/2013,-0.680110554,,,,,,,,,,
,,6/28/2013,-0.954267923,,,,,,,,,,
,,3/28/2013,-0.418629332,,,,,,,,,,
,,12/31/2012,-0.399986624,,,,,,,,,,
,,9/28/2012,-0.872664489,,,,,,,,,,
,,6/29/2012,-0.83419806,,,,,,,,,,
,,3/30/2012,-0.945360573,,,,,,,,,,
,,12/30/2011,-0.635047398,,,,,,,,,,
,,9/30/2011,-0.783986972,,,,,,,,,,
,,6/30/2011,-0.97926273,,,,,,,,,,
,,3/31/2011,-0.971522872,,,,,,,,,,
,,12/31/2010,-0.75016601,,,,,,,,,,
,,9/30/2010,-0.839883771,,,,,,,,,,
,,6/30/2010,-0.71611147,,,,,,,,,,
