CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_3,Q_EPS_Projections_Date_3,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
Y,,12/31/2026,,0.71,4/14/2025,0.71,3/3/2025,0.41,2/3/2025,0.41,12/17/2024,0.46,11/18/2024,0.46,11/17/2024,,,,,,,,,
,,9/30/2026,,0.54,,0.54,,0.36,,0.36,,0.44,,0.44,,,,,,,,,,
,,6/30/2026,,0.56,,0.56,,0.37,,0.37,,0.46,,0.46,,,,,,,,,,
,,3/30/2026,,0.44,,0.44,,0.27,,0.27,,0.35,,0.35,,,,,,,,,,
,,12/31/2025,,0.51,2/3/2025,0.49,2/3/2025,0.41,2/3/2025,0.41,12/17/2024,0.46,11/18/2024,0.46,11/17/2024,,,,,,,,,
,,9/30/2025,,0.36,,0.37,,0.36,,0.36,,0.44,,0.44,,,,,,,,,,
,,6/30/2025,,0.36,,0.38,,0.37,,0.37,,0.46,,0.46,,,,,,,,,,
,,3/30/2025,,0.29,,0.29,,0.27,,0.27,,0.35,,0.35,,,,,,,,,,
,2/27/2025,12/31/2024,0.19,0.19,,0.16,,0.16,,0.2,,0.2,,,,,,,,,,,,
,10/28/2024,9/30/2024,0.12,0.12,,0.12,,,,,,,,,,,,,,,,,,
,7/31/2024,6/30/2024,0.35,0.35,,0.35,,,,,,,,,,,,,,,,,,
,4/30/2024,3/30/2024,0.35,0.35,,0.35,,,,,,,,,,,,,,,,,,
,2/26/2024,12/31/2023,0.12,0.12,,0.12,,,,,,,,,,,,,,,,,,
,11/6/2023,9/30/2023,-0.78,-0.78,,-0.78,,,,,,,,,,,,,,,,,,
,8/2/2023,6/30/2023,-0.03,-0.03,,-0.03,,,,,,,,,,,,,,,,,,
,5/1/2023,3/30/2023,-0.08,-0.08,,-0.08,,,,,,,,,,,,,,,,,,
,2/22/2023,12/31/2022,-0.21,-0.21,,-0.21,,,,,,,,,,,,,,,,,,
,11/3/2022,9/30/2022,-0.25,-0.25,,-0.25,,,,,,,,,,,,,,,,,,
,8/1/2022,6/30/2022,-0.41,-0.41,,-0.41,,,,,,,,,,,,,,,,,,
,5/3/2022,3/31/2022,-0.38,-0.38,,-0.38,,,,,,,,,,,,,,,,,,
,2/23/2022,12/31/2021,-0.46,-0.46,,-0.46,,,,,,,,,,,,,,,,,,
,11/9/2021,9/30/2021,-0.47,-0.47,,-0.47,,,,,,,,,,,,,,,,,,
,8/5/2021,6/30/2021,-0.39,-0.39,,-0.39,,,,,,,,,,,,,,,,,,
,5/4/2021,3/31/2021,-0.29,-0.29,,-0.29,,,,,,,,,,,,,,,,,,
,3/2/2021,12/31/2020,-0.23,-0.23,,-0.23,,,,,,,,,,,,,,,,,,
,11/4/2020,9/30/2020,-0.19,-0.19,,-0.19,,,,,,,,,,,,,,,,,,
,8/5/2020,6/30/2020,-0.36,-0.36,,-0.36,,,,,,,,,,,,,,,,,,
,5/6/2020,3/31/2020,-0.41,-0.41,,-0.41,,,,,,,,,,,,,,,,,,
,3/2/2020,12/31/2019,-0.43,-0.43,,-0.43,,,,,,,,,,,,,,,,,,
,11/6/2019,9/30/2019,-0.39,-0.39,,-0.39,,,,,,,,,,,,,,,,,,
,8/7/2019,6/28/2019,-0.7,-0.7,,-0.7,,,,,,,,,,,,,,,,,,
,,3/29/2019,-4.86,-4.86,,-4.86,,,,,,,,,,,,,,,,,,
,,12/31/2018,-5.48,-5.48,,-5.48,,,,,,,,,,,,,,,,,,
,,9/28/2018,-3.73,-3.73,,-3.73,,,,,,,,,,,,,,,,,,
