Date,Q_EPS_Diluted,,,,,,,,,,
12/31/2020,1.07,1.12,1.12,1.182882206,,,,,,,
9/30/2020,0.99,1.07,1.07,1.08,1.128621554,,,,,,
6/30/2020,1,1.06,1.06,1.07,1.106917293,,,,,,
3/31/2020,0.92,0.98,0.98,0.99,1,0.922431078,,,,,
12/31/2019,1.02,1.09,1.09,1.1,1.08,1.09,1.07,1.06,1.07,1.04,1.03
9/30/2019,0.9,1.02,1.02,1.03,1.04,1.01,1,1.02,1.01,,
6/28/2019,0.451975037,0.94,0.95,0.96,1.02,1.05,1.03,1.05,1.02,1.03,0.83
3/29/2019,0.517046456,0.85,0.89,0.94,0.95,0.93,0.95,0.94,,,
12/31/2018,1.537282732,0.99,0.98,0.96,0.97,0.96,0.87,,,,
9/28/2018,0.884479875,0.91,0.92,0.86,,,,,,,
6/29/2018,0.609683079,0.93,0.94,0.87,,,,,,,
3/29/2018,0.523499329,0.84,0.79,,,,,,,,
12/29/2017,0.97986721,0.85,0.83,0.81,0.83,0.85,,,,,
9/29/2017,0.51110337,0.8,0.81,0.8,0.82,0.83,,,,,
6/30/2017,0.462174267,0.78,0.82,0.81,0.82,0.83,0.69,,,,
3/31/2017,0.417300253,0.68,0.74,0.75,0.76,,,,,,
12/30/2016,0.387314063,0.74,0.76,0.75,0.79,0.85,0.86,,,,
9/30/2016,0.406961826,0.73,0.78,0.8,0.83,,,,,,
6/30/2016,0.382332514,0.72,0.73,0.79,0.83,0.86,,,,,
3/31/2016,0.353924219,0.64,0.72,0.78,0.81,,,,,,
12/31/2015,1.272725683,0.65,0.66,0.79,0.81,,,,,,
9/30/2015,0.30972915,0.71,,,,,,,,,
6/29/2015,0.238251965,0.72,,,,,,,,,
3/30/2015,0.206438089,0.65,,,,,,,,,
12/31/2014,0.406473642,0.52,,,,,,,,,
10/1/2014,0.479975405,0.62,,,,,,,,,
7/1/2014,0.369498838,0.62,,,,,,,,,
4/2/2014,0.392607565,0.56,,,,,,,,,
1/6/2014,0.377761381,0.55,,,,,,,,,
10/3/2013,0.36960404,0.54,,,,,,,,,
7/5/2013,0.114182739,0.53,,,,,,,,,
4/4/2013,0.190968588,0.46,,,,,,,,,
1/8/2013,0.390751859,0.46,,,,,,,,,
10/8/2012,0.228489326,0.46,,,,,,,,,
7/10/2012,0.143678382,0.53,,,,,,,,,
4/11/2012,0.214407317,0.48,,,,,,,,,
1/12/2012,0.134476634,nan,,,,,,,,,
10/12/2011,0.144590567,nan,,,,,,,,,
7/13/2011,-0.19793168,nan,,,,,,,,,
4/12/2011,-0.054759292,nan,,,,,,,,,
1/13/2011,0.381526998,nan,,,,,,,,,
10/14/2010,-0.282768785,nan,,,,,,,,,
7/15/2010,0.46410122,nan,,,,,,,,,
4/16/2010,0.17428646,nan,,,,,,,,,
