CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_3,Q_EPS_Projections_Date_3,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
Non-GAAP,,12/31/2026,,0.23,4/14/2025,0.24,3/3/2025,0.18,1/6/2025,0.18,1/5/2025,,,,,,,,,,,,,
,,9/30/2026,,0.21,,0.22,,0.18,,0.18,,,,,,,,,,,,,,
,,6/30/2026,,0.19,,0.19,,0.17,,0.17,,,,,,,,,,,,,,
,,3/30/2026,,0.17,,0.18,,0.16,,0.16,,,,,,,,,,,,,,
,,12/31/2025,,0.18,1/6/2025,0.19,1/6/2025,0.18,1/6/2025,0.18,1/5/2025,,,,,,,,,,,,,
,,9/30/2025,,0.17,,0.18,,0.18,,0.18,,,,,,,,,,,,,,
,,6/30/2025,,0.15,,0.16,,0.17,,0.17,,,,,,,,,,,,,,
,,3/30/2025,,0.13,,0.15,,0.16,,0.16,,,,,,,,,,,,,,
,2/27/2025,12/31/2024,-0.43,0.15,,0.14,,0.14,,,,,,,,,,,,,,,,
,11/6/2024,9/30/2024,0.04,0.16,,0.16,,,,,,,,,,,,,,,,,,
,8/7/2024,6/30/2024,0.03,0.15,,0.15,,,,,,,,,,,,,,,,,,
,5/8/2024,3/30/2024,0.02,0.15,,0.15,,,,,,,,,,,,,,,,,,
,2/29/2024,12/31/2023,0.09,0.13,,0.13,,,,,,,,,,,,,,,,,,
,11/9/2023,9/30/2023,-0.02,0.1,,0.1,,,,,,,,,,,,,,,,,,
,8/9/2023,6/30/2023,-0.05,0.08,,0.08,,,,,,,,,,,,,,,,,,
,5/10/2023,3/30/2023,-0.12,0.08,,0.08,,,,,,,,,,,,,,,,,,
,3/8/2023,12/31/2022,-0.04,0.08,,0.08,,,,,,,,,,,,,,,,,,
,11/9/2022,9/30/2022,-0.01,0.08,,0.08,,,,,,,,,,,,,,,,,,
,8/9/2022,6/30/2022,-0.04,0.06,,0.06,,,,,,,,,,,,,,,,,,
,5/10/2022,3/31/2022,0.01,0.08,,0.08,,,,,,,,,,,,,,,,,,
,3/9/2022,12/31/2021,-0.01,0.08,,0.08,,,,,,,,,,,,,,,,,,
,11/10/2021,9/30/2021,-0.03,0.08,,0.08,,,,,,,,,,,,,,,,,,
,8/11/2021,6/30/2021,0.01,0.08,,0.08,,,,,,,,,,,,,,,,,,
,5/13/2021,3/31/2021,-0.01,0.07,,0.07,,,,,,,,,,,,,,,,,,
,3/10/2021,12/31/2020,0.01,0.08,,0.08,,,,,,,,,,,,,,,,,,
,11/10/2020,9/30/2020,-0.15,0.15,,0.15,,,,,,,,,,,,,,,,,,
,9/9/2020,6/30/2020,-0.24,0.16,,0.16,,,,,,,,,,,,,,,,,,
,,3/31/2020,-0.24,0.09,,0.09,,,,,,,,,,,,,,,,,,
,,12/31/2019,0.04,0.11,,0.11,,,,,,,,,,,,,,,,,,
,,9/30/2019,-0.1,0.14,,0.14,,,,,,,,,,,,,,,,,,
,,6/28/2019,0.06,0.11,,0.11,,,,,,,,,,,,,,,,,,
