CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,,
,,1/30/2014,0.254465183,,,0.18,,0.2,,,,,
,,10/30/2013,0.201670652,,,0.2,,0.13,,,,,
,,7/31/2013,0.162917268,,,0.13,,0.14,,0.1,,,
,,4/30/2013,0.12577224,,,0.1,,0.21,,0.23,,,
,,1/30/2013,0.279691263,,,0.24,,0.3,,0.3,,,
,,10/30/2012,0.332482567,,,0.3,,,,,,,
,,7/31/2012,0.191041222,,,nan,,,,,,,
,,4/30/2012,0.096887394,,,nan,,,,,,,
,,1/30/2012,0.187560924,,,nan,,,,,,,
,,10/30/2011,0.290555121,,,nan,,,,,,,
,,7/30/2011,0.246888102,,,nan,,,,,,,
,,4/30/2011,0.220415209,,,nan,,,,,,,
,,1/30/2011,0.285343582,,,nan,,,,,,,
,,10/30/2010,0.145648831,,,nan,,,,,,,
,,7/30/2010,-0.246106599,,,nan,,,,,,,
,,4/30/2010,0.232816749,,,nan,,,,,,,
,,1/30/2010,0.225185155,,,nan,,,,,,,
,,10/30/2009,0.19,,,nan,,,,,,,
,,7/31/2009,-0.19,,,nan,,,,,,,
,,4/30/2009,-0.37,,,nan,,,,,,,
,,1/30/2009,-0.27,,,nan,,,,,,,
,,10/31/2008,0.11,,,nan,,,,,,,
,,7/31/2008,-0.22,,,nan,,,,,,,
,,4/30/2008,0.3,,,nan,,,,,,,
,,1/31/2008,0.42,,,nan,,,,,,,
,,10/31/2007,0.38,,,nan,,,,,,,
,,7/31/2007,0.29,,,nan,,,,,,,
,,4/30/2007,0.22,,,nan,,,,,,,
,,1/31/2007,0.27,,,nan,,,,,,,
,,10/31/2006,0.18,,,nan,,,,,,,
,,7/31/2006,0.15,,,nan,,,,,,,
,,4/30/2006,0.16,,,nan,,,,,,,
,,1/31/2006,0.26,,,nan,,,,,,,
,,10/31/2005,0.116666667,,,nan,,,,,,,
,,7/30/2005,0.136666667,,,nan,,,,,,,
,,4/30/2005,0.12,,,nan,,,,,,,
,,1/31/2005,0.083333333,,,nan,,,,,,,
,,10/30/2004,0.046666667,,,nan,,,,,,,
,,7/30/2004,0.003333333,,,nan,,,,,,,
,,4/30/2004,0.033333333,,,nan,,,,,,,
,,1/30/2004,0.046666667,,,nan,,,,,,,
,,10/31/2003,0.013333333,,,nan,,,,,,,
,,7/31/2003,0.046666667,,,nan,,,,,,,
,,4/30/2003,0.04,,,nan,,,,,,,
,,1/31/2003,0.1,,,nan,,,,,,,
,,10/31/2002,-0.106666667,,,nan,,,,,,,
,,7/31/2002,0.01,,,nan,,,,,,,
,,4/30/2002,0.156666667,,,nan,,,,,,,
,,1/31/2002,0.143333333,,,nan,,,,,,,
,,10/31/2001,0.08,,,nan,,,,,,,
,,7/31/2001,0.063333333,,,nan,,,,,,,
,,4/30/2001,0.053333333,,,nan,,,,,,,
,,1/31/2001,0.063333333,,,nan,,,,,,,
,,10/31/2000,0.058333333,,,nan,,,,,,,
,,7/31/2000,0.046666667,,,nan,,,,,,,
,,4/30/2000,0.04,,,nan,,,,,,,
,,1/31/2000,0.0325,,,nan,,,,,,,
,,10/30/1999,0.024166667,,,nan,,,,,,,
,,7/30/1999,0.015833333,,,nan,,,,,,,
,,4/30/1999,0.015,,,nan,,,,,,,
