CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_3,Q_EPS_Projections_Date_3,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
Non-GAAP,,12/31/2027,,0.35,9/7/2026,0.35,9/6/2026,,,,,,,,,,,,,,,,,
,,9/30/2027,,0.34,,0.34,,,,,,,,,,,,,,,,,,
,,6/30/2027,,0.33,,0.33,,,,,,,,,,,,,,,,,,
,,3/30/2027,,0.28,,0.28,,,,,,,,,,,,,,,,,,
,,12/31/2026,,0.32,,0.32,,,,,,,,,,,,,,,,,,
,,9/30/2026,,0.295,,0.295,,,,,,,,,,,,,,,,,,
,8/6/2026,6/30/2026,1.21,0.06,,0.06,,,,,,,,,,,,,,,,,,
,4/30/2026,3/30/2026,23.15,0.97,,0.97,,,,,,,,,,,,,,,,,,
,2/26/2026,12/31/2025,-0.31,0.17,,0.17,,,,,,,,,,,,,,,,,,
,10/30/2025,9/30/2025,0.39,0.62,,0.62,,,,,,,,,,,,,,,,,,
,8/4/2025,6/30/2025,0.06,0.44,,0.44,,,,,,,,,,,,,,,,,,
,5/1/2025,3/30/2025,2.88,0.14,,0.14,,,,,,,,,,,,,,,,,,
,2/26/2025,12/31/2024,-0.38,0.18,,0.18,,,,,,,,,,,,,,,,,,
,11/7/2024,9/30/2024,-0.23,-0.05,,-0.05,,,,,,,,,,,,,,,,,,
,8/8/2024,6/30/2024,0.13,0.34,,0.34,,,,,,,,,,,,,,,,,,
,5/9/2024,3/30/2024,-1.77,-0.08,,-0.08,,,,,,,,,,,,,,,,,,
,2/29/2024,12/31/2023,-1.67,-0.02,,-0.02,,,,,,,,,,,,,,,,,,
,11/9/2023,9/30/2023,-3.98,0.13,,0.13,,,,,,,,,,,,,,,,,,
,8/3/2023,6/30/2023,-0.55,0.19,,0.19,,,,,,,,,,,,,,,,,,
,5/4/2023,3/30/2023,-0.06,0.35,,0.35,,,,,,,,,,,,,,,,,,
,2/23/2023,12/31/2022,-5.16,0.49,,0.49,,,,,,,,,,,,,,,,,,
,11/3/2022,9/30/2022,0.04,0.5,,0.5,,,,,,,,,,,,,,,,,,
,8/4/2022,6/30/2022,-0.36,0.41,,0.41,,,,,,,,,,,,,,,,,,
,5/5/2022,3/31/2022,-0.75,0.26,,0.26,,,,,,,,,,,,,,,,,,
,2/17/2022,12/31/2021,-0.5,0.31,,0.31,,,,,,,,,,,,,,,,,,
,11/4/2021,9/30/2021,-0.68,0.29,,0.29,,,,,,,,,,,,,,,,,,
,8/5/2021,6/30/2021,-0.82,0.43,,0.43,,,,,,,,,,,,,,,,,,
,5/6/2021,3/31/2021,-0.55,0.36,,0.36,,,,,,,,,,,,,,,,,,
,2/17/2021,12/31/2020,0.05,0.59,,0.59,,,,,,,,,,,,,,,,,,
,11/5/2020,9/30/2020,-0.66,0.51,,0.51,,,,,,,,,,,,,,,,,,
,8/6/2020,6/30/2020,-1.71,0.32,,0.32,,,,,,,,,,,,,,,,,,
,5/7/2020,3/31/2020,-0.89,0.12,,0.12,,,,,,,,,,,,,,,,,,
,2/20/2020,12/31/2019,-2.32,0.46,,0.46,,,,,,,,,,,,,,,,,,
,11/7/2019,9/30/2019,-0.88,0.55,,0.55,,,,,,,,,,,,,,,,,,
,8/8/2019,6/28/2019,-1.81,0.66,,0.66,,,,,,,,,,,,,,,,,,
,5/9/2019,3/29/2019,-0.01,0.48,,0.48,,,,,,,,,,,,,,,,,,
,2/21/2019,12/31/2018,-0.12,0.51,,0.51,,,,,,,,,,,,,,,,,,
,11/8/2018,9/28/2018,0.33,0.59,,0.59,,,,,,,,,,,,,,,,,,
,7/31/2018,6/29/2018,0.34,0.68,,0.68,,,,,,,,,,,,,,,,,,
,5/1/2018,3/29/2018,0.17,0.49,,0.49,,,,,,,,,,,,,,,,,,
,2/15/2018,12/29/2017,0.27,0.47,,0.47,,,,,,,,,,,,,,,,,,
,11/1/2017,9/29/2017,0.26,0.55,,0.55,,,,,,,,,,,,,,,,,,
,8/3/2017,6/30/2017,0.28,0.6,,0.6,,,,,,,,,,,,,,,,,,
,5/4/2017,3/31/2017,0.17,0.52,,0.52,,,,,,,,,,,,,,,,,,
,2/23/2017,12/30/2016,0.28,0.61,,0.61,,,,,,,,,,,,,,,,,,
,11/3/2016,9/30/2016,0.48,0.81,,0.81,,,,,,,,,,,,,,,,,,
