CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,,
,,6/29/2012,0.193200785,,,nan,,,,,,,
,,3/30/2012,0.195702296,,,nan,,,,,,,
,,12/30/2011,0.190586401,,,nan,,,,,,,
,,9/30/2011,0.19802047,,,nan,,,,,,,
,,6/30/2011,0.242690659,,,nan,,,,,,,
,,3/31/2011,0.322337776,,,nan,,,,,,,
,,12/31/2010,0.256747599,,,nan,,,,,,,
,,9/30/2010,0.270261767,,,nan,,,,,,,
,,6/30/2010,0.235610716,,,nan,,,,,,,
,,3/31/2010,0.202170931,,,nan,,,,,,,
,,12/31/2009,0.184719021,,,nan,,,,,,,
,,9/30/2009,0.118993484,,,nan,,,,,,,
,,6/30/2009,0.073757856,,,nan,,,,,,,
,,3/31/2009,0.06,,,nan,,,,,,,
,,12/31/2008,0.195,,,nan,,,,,,,
,,9/30/2008,0.2,,,nan,,,,,,,
,,6/30/2008,0.2,,,nan,,,,,,,
,,3/31/2008,0.2,,,nan,,,,,,,
,,12/31/2007,0.19,,,nan,,,,,,,
,,9/28/2007,0.135,,,nan,,,,,,,
,,6/29/2007,0.18,,,nan,,,,,,,
,,3/30/2007,0.285,,,nan,,,,,,,
,,12/29/2006,0.165,,,nan,,,,,,,
,,9/29/2006,0.18,,,nan,,,,,,,
,,6/30/2006,0.175,,,nan,,,,,,,
,,3/31/2006,0.175,,,nan,,,,,,,
,,12/30/2005,0.095,,,nan,,,,,,,
,,9/30/2005,0.155,,,nan,,,,,,,
,,6/30/2005,0.145,,,nan,,,,,,,
,,3/31/2005,0.135,,,nan,,,,,,,
,,12/31/2004,0.125,,,nan,,,,,,,
,,9/30/2004,0.145,,,nan,,,,,,,
,,6/30/2004,0.105,,,nan,,,,,,,
,,3/31/2004,0.11,,,nan,,,,,,,
,,12/31/2003,0.095,,,nan,,,,,,,
,,9/30/2003,0.085,,,nan,,,,,,,
,,6/30/2003,0.03,,,nan,,,,,,,
,,3/31/2003,0.08,,,nan,,,,,,,
,,12/31/2002,0.085,,,nan,,,,,,,
,,9/30/2002,0.025,,,nan,,,,,,,
,,6/28/2002,0.02,,,nan,,,,,,,
,,3/28/2002,0.06,,,nan,,,,,,,
,,12/31/2001,0.055,,,nan,,,,,,,
,,9/28/2001,0.055,,,nan,,,,,,,
,,6/29/2001,0.055,,,nan,,,,,,,
,,3/30/2001,0.03,,,nan,,,,,,,
,,12/29/2000,0.105,,,nan,,,,,,,
,,9/29/2000,0.11,,,nan,,,,,,,
,,6/30/2000,0.105,,,nan,,,,,,,
,,3/31/2000,0.02,,,nan,,,,,,,
,,12/31/1999,0.17,,,nan,,,,,,,
,,9/30/1999,0.165,,,nan,,,,,,,
,,6/30/1999,0.115,,,nan,,,,,,,
,,3/31/1999,0.13,,,nan,,,,,,,
,,12/31/1998,0.115,,,nan,,,,,,,
,,9/30/1998,0.17,,,nan,,,,,,,
,,6/30/1998,0.16,,,nan,,,,,,,
,,3/31/1998,0.15,,,nan,,,,,,,
,,12/31/1997,0.135,,,nan,,,,,,,
,,9/30/1997,0.12,,,nan,,,,,,,
,,6/30/1997,0.06,,,nan,,,,,,,
,,3/31/1997,0.15,,,nan,,,,,,,
,,12/31/1996,0.135,,,nan,,,,,,,
,,9/30/1996,0.12,,,nan,,,,,,,
,,6/28/1996,0.06,,,nan,,,,,,,
,,3/29/1996,0.015,,,nan,,,,,,,
,,12/29/1995,0.05,,,nan,,,,,,,
,,9/29/1995,0.175,,,nan,,,,,,,
