CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,,
N,,1/30/2027,,3.18,11/13/2025,3.18,10/8/2025,3.14,8/29/2025,3.24,7/4/2025,3.24,5/24/2025
,,10/30/2026,,2.08,,2.08,,2.04,,2.05,,2.04,
,,7/30/2026,,2.09,,2.09,,2.05,,1.85,,1.85,
,,4/30/2026,,1.87,,1.87,,1.88,,1.93,,1.94,
,,1/30/2026,,2.89,12/29/2024,2.89,12/29/2024,2.83,12/29/2024,3.04,12/29/2024,3.02,12/29/2024
,,10/30/2025,,1.86,,1.85,,1.87,,1.91,,1.91,
,8/27/2025,7/30/2025,2,2,,1.77,,1.76,,1.78,,,
,5/22/2025,4/30/2025,1.85,1.85,,1.76,,1.75,,1.72,,,
,3/19/2025,1/30/2025,3.28,3.28,4/19/2024,2.9,4/19/2024,2.89,4/19/2024,2.75,4/19/2024,,
,11/20/2024,10/30/2024,1.96,1.94,,1.77,,1.76,,3.65,,,
,8/22/2024,7/30/2024,1.67,1.74,,3.17,,3.21,,3.21,,,
,5/22/2024,4/30/2024,4.07,4.07,,2.68,,2.63,,2.51,,,
,3/13/2024,1/30/2024,5.44,5.44,5/8/2023,5.13,5/8/2023,5.15,5/8/2023,5.12,5/8/2023,,
,11/16/2023,10/30/2023,3.66,3.68,,3.34,,3.34,,3.16,,,
,8/23/2023,7/30/2023,3.12,3.12,,2.71,,2.71,,2.83,,,
,5/23/2023,4/30/2023,2.35,2.64,,2.36,,2.45,,2.78,,,
,3/16/2023,1/31/2023,5.28,5.5,,5.46,,5.48,,5.54,,,
,11/17/2022,10/31/2022,3.72,3.72,,3.69,,3.64,,3.5,,,
,8/24/2022,7/29/2022,3.87,3.87,,3.48,,3.51,,3.49,,,
,5/25/2022,4/29/2022,3.5,3.5,,2.84,,2.76,,2.63,,,
,3/16/2022,1/31/2022,5.41,5.42,,4.85,,4.85,,4.33,,,
,11/18/2021,10/29/2021,3.285674782,3.32,,3.14,,3.07,,2.56,,,
,8/25/2021,7/30/2021,3.213073227,3.24,,2.61,,2.57,,2.23,,,
,5/26/2021,4/30/2021,2.902490922,2.93,,1.83,,1.76,,1.3,,,
,3/17/2021,1/29/2021,3.918511003,3.95,,3.39,,3.37,,3.31,,,
,11/19/2020,10/30/2020,2.543387284,2.66,,1.53,,1.49,,0.95,,,
,8/26/2020,7/31/2020,1.697668551,1.8,,1,,0.88,,0.23,,,
,5/28/2020,5/1/2020,0.451536372,0.74,,0.02,,-0.07,,0.83,,,
,3/18/2020,1/31/2020,2.103609084,2.13,,2.05,,2.06,,2.05,,,
,11/21/2019,11/1/2019,0.94328901,1.02,,1.02,,1,,1.03,,,
,8/28/2019,8/2/2019,0.787718636,0.87,,0.84,,0.83,,0.81,,,
,5/30/2019,5/3/2019,0.65929608,0.81,,0.69,,0.7,,,,,
,3/20/2019,2/1/2019,1.925335581,2.1,,1.97,,1.96,,2.01,,,
,11/15/2018,10/31/2018,0.99784422,0.95,,0.94,,0.95,,0.87,,,
,8/22/2018,7/31/2018,0.621797107,0.77,,0.68,,0.69,,0.67,,,
,5/23/2018,4/30/2018,0.536602751,0.67,,0.58,,0.52,,0.53,,,
,,1/26/2018,1.130204891,,,1.61,,1.62,,1.65,,,
,,10/27/2017,0.835203317,,,0.84,,0.82,,0.83,,,
,,7/28/2017,0.609305914,,,0.59,,0.6,,0.62,,,
,,4/28/2017,0.450974803,,,0.49,,0.55,,0.58,,,
,,1/27/2017,1.631751154,,,1.51,,1.52,,1.67,,,
,,10/31/2016,0.778268868,,,0.77,,0.81,,0.82,,,
,,7/29/2016,0.577081662,,,0.58,,0.6,,0.63,,,
,,4/29/2016,0.437468237,,,0.5,,0.55,,0.57,,,
,,2/1/2016,1.551061678,,,1.58,,1.58,,1.6,,,
,,10/30/2015,0.767769414,,,0.72,,0.75,,0.77,,,
,,7/31/2015,0.57979344,,,0.58,,0.59,,0.63,,,
,,5/4/2015,0.480064309,,,0.45,,0.54,,0.56,,,
,,1/30/2015,1.570220309,,,1.52,,1.51,,1.52,,,
,,10/31/2014,0.683817952,,,0.63,,0.66,,0.53,,,
,,8/1/2014,0.529502603,,,0.53,,0.54,,,,,
,,5/2/2014,0.48277521,,,nan,,,,,,,
,,1/31/2014,1.379744877,,,nan,,,,,,,
,,11/1/2013,0.579575529,,,nan,,,,,,,
,,8/2/2013,0.494346029,,,nan,,,,,,,
,,5/3/2013,0.39658343,,,nan,,,,,,,
,,1/31/2013,1.34,,,nan,,,,,,,
,,10/31/2012,0.49,,,nan,,,,,,,
,,7/31/2012,0.43,,,nan,,,,,,,
,,4/30/2012,0.3,,,nan,,,,,,,
,,1/31/2012,1.17,,,nan,,,,,,,
,,10/31/2011,0.41,,,nan,,,,,,,
,,7/29/2011,0.37,,,nan,,,,,,,
,,4/29/2011,0.29,,,nan,,,,,,,
,,1/31/2011,1.05,,,nan,,,,,,,
,,10/29/2010,0.34,,,nan,,,,,,,
,,7/30/2010,0.28,,,nan,,,,,,,
,,4/30/2010,0.18,,,nan,,,,,,,
,,1/29/2010,0.81,,,nan,,,,,,,
,,10/30/2009,0.07,,,nan,,,,,,,
,,7/31/2009,0,,,nan,,,,,,,
,,4/30/2009,-0.18,,,nan,,,,,,,
,,1/30/2009,0.12,,,nan,,,,,,,
,,10/31/2008,-0.1,,,nan,,,,,,,
,,7/31/2008,0.17,,,nan,,,,,,,
,,4/30/2008,0.1,,,nan,,,,,,,
