Date,Q_EPS_Diluted,,,,,,,
12/31/2020,3.58,3.7,3.7,3.67,3.78,,,
9/30/2020,3.22,3.26,3.26,3.24,3.31,,,
6/30/2020,3.14,3.12,3.12,3.09,3.19,,,
3/31/2020,2.91,2.93,2.93,2.92,2.96,,,
12/31/2019,3.19,3.29,3.29,3.31,3.25,3.31,3.23,
9/30/2019,2.86,2.95,2.95,2.96,2.99,2.87,,
6/28/2019,2.918899607,2.64,2.68,2.86,2.89,2.8,,
3/29/2019,2.767540751,2.47,2.69,2.72,2.61,,,
12/31/2018,2.922374429,2.89,2.88,3.01,2.74,2.47,2.27,
9/28/2018,2.251748252,1.98,2.01,2.49,2.28,2.09,,
6/29/2018,2.781641168,2.35,2.38,2.22,2.02,,,
3/29/2018,2.191828255,2.11,2.1,2.06,1.87,,,
12/29/2017,1.355172414,2.02,2.08,2.07,2.12,1.91,,
9/29/2017,1.965635739,1.91,1.9,1.85,1.76,,,
6/30/2017,1.893835616,1.76,1.78,1.83,1.77,,,
3/31/2017,1.728142077,1.61,1.6,1.62,,,,
12/30/2016,1.847198642,1.87,1.86,2.15,1.98,1.97,2,
9/30/2016,1.790186125,1.66,1.92,1.77,1.76,1.78,,
6/30/2016,2.382392473,1.74,1.6,1.71,,,,
3/31/2016,1.431909212,1.38,1.39,1.59,1.58,,,
12/31/2015,1.890102615,1.81,1.78,1.8,1.81,1.85,1.92,2.07
9/25/2015,1.46894512,1.43,1.53,1.74,1.98,,,
6/30/2015,1.651946353,1.62,1.7,1.72,1.93,,,
3/31/2015,1.785482826,1.42,1.36,1.67,1.89,1.81,,
12/31/2014,1.879237972,1.8,1.77,1.82,1.81,1.6,1.64,
9/30/2014,1.653821452,1.6,1.63,1.69,1.72,1.52,1.61,
6/30/2014,1.757575758,1.59,1.65,1.56,1.76,,,
3/31/2014,1.887270424,1.77,1.76,1.49,1.35,,,
12/31/2013,1.661451815,1.35,1.34,1.33,,,,
9/30/2013,1.512527065,1.33,1.31,1.3,,,,
6/28/2013,1.498771499,1.3,1.29,1.28,,,,
3/28/2013,1.486898233,1.28,1.26,1.29,1.3,,,
12/31/2012,1.417775091,1.31,1.27,,,,,
9/28/2012,1.501501502,1.27,,,,,,
6/29/2012,1.408492823,nan,,,,,,
3/30/2012,1.322704458,nan,,,,,,
12/30/2011,1.573456969,nan,,,,,,
9/30/2011,1.425725669,nan,,,,,,
7/5/2011,1.226547186,nan,,,,,,
4/1/2011,1.064301552,nan,,,,,,
12/31/2010,1.254098361,nan,,,,,,
9/24/2010,1.943925234,nan,,,,,,
6/30/2010,0.54293918,nan,,,,,,
3/26/2010,1.157648283,nan,,,,,,
12/31/2009,1.297631308,nan,,,,,,
9/25/2009,1.245551601,nan,,,,,,
6/26/2009,1.230807954,nan,,,,,,
3/27/2009,1.118811881,nan,,,,,,
12/31/2008,1.01104707,nan,,,,,,
9/26/2008,1.004942339,nan,,,,,,
6/27/2008,0.990697674,nan,,,,,,
3/28/2008,0.915573959,nan,,,,,,
12/31/2007,1.369047619,nan,,,,,,
9/28/2007,0.68,nan,,,,,,
6/29/2007,2.97,nan,,,,,,
3/30/2007,0.76,nan,,,,,,
12/29/2006,0.81,nan,,,,,,
9/29/2006,0.71,nan,,,,,,
6/30/2006,0.69,nan,,,,,,
3/31/2006,0.64,nan,,,,,,
12/30/2005,0.61,nan,,,,,,
9/30/2005,0.5,nan,,,,,,
6/30/2005,0.44,nan,,,,,,
3/31/2005,0.36,nan,,,,,,
12/31/2004,0.54,nan,,,,,,
9/30/2004,0.34,nan,,,,,,
6/30/2004,-0.25,nan,,,,,,
3/31/2004,0.3,nan,,,,,,
12/31/2003,0.49,nan,,,,,,
9/30/2003,-0.08,nan,,,,,,
6/30/2003,0.24,nan,,,,,,
3/31/2003,0.23,nan,,,,,,
12/31/2002,-0.17,nan,,,,,,
9/30/2002,0.36,nan,,,,,,
6/28/2002,-0.33,nan,,,,,,
3/28/2002,-1.44,nan,,,,,,
12/31/2001,-0.42,nan,,,,,,
9/28/2001,-0.79,nan,,,,,,
6/29/2001,-0.53,nan,,,,,,
3/30/2001,-0.35,nan,,,,,,
12/29/2000,0.49,nan,,,,,,
9/29/2000,0.31,nan,,,,,,
6/30/2000,0.14,nan,,,,,,
3/31/2000,-0.54,nan,,,,,,
12/31/1999,0.21,nan,,,,,,
9/30/1999,-0.48,nan,,,,,,
6/30/1999,0.84,nan,,,,,,
3/31/1999,0.6,nan,,,,,,
12/31/1998,1,nan,,,,,,
9/30/1998,0.04,nan,,,,,,
6/30/1998,0.77,nan,,,,,,
3/31/1998,0.66,nan,,,,,,
12/31/1997,-0.31,nan,,,,,,
9/30/1997,0.88,nan,,,,,,
6/30/1997,0.88,nan,,,,,,
3/31/1997,0.77,nan,,,,,,
12/31/1996,0.74,nan,,,,,,
9/30/1996,0.79,nan,,,,,,
6/28/1996,0.87,nan,,,,,,
