CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,,
N,,12/31/2026,,2.98,11/2/2025,3.04,9/17/2025,3.02,8/13/2025,3.02,7/22/2025,3.02,6/22/2025
,,9/30/2026,,2.89,,2.91,,2.9,,3.02,,3.02,
,,6/30/2026,,2.79,,2.86,,2.84,,2.9,,2.9,
,,3/30/2026,,2.46,,2.57,,2.59,,2.62,,2.62,
,,12/31/2025,,2.61,12/18/2024,2.72,12/18/2024,2.72,12/18/2024,2.67,12/18/2024,2.65,12/18/2024
,10/29/2025,9/30/2025,1.2,2.51,,2.56,,2.56,,2.64,,2.62,
,8/5/2025,6/30/2025,1.19,2.48,,2.44,,2.43,,2.42,,,
,5/5/2025,3/30/2025,0.86,2.15,,1.83,,1.84,,1.97,,,
,2/5/2025,12/31/2024,0.62,2.34,4/4/2024,2.47,4/4/2024,2.51,4/4/2024,2.73,4/4/2024,,
,11/4/2024,9/30/2024,1.09,2.49,,2.48,,2.54,,2.66,,,
,7/31/2024,6/30/2024,0.94,2.29,,2.12,,2.18,,2.59,,,
,5/6/2024,3/30/2024,0.3,2,,2.03,,2.1,,2.23,,,
,2/7/2024,12/31/2023,0.84,2.28,5/7/2023,2.23,5/7/2023,2.5,5/7/2023,2.83,5/7/2023,,
,11/1/2023,9/30/2023,-2.1,2.1,,2.52,,2.63,,2.72,,,
,7/31/2023,6/30/2023,0.48,2.56,,2.46,,2.66,,2.83,,,
,5/4/2023,3/30/2023,-0.09,2.22,,2.09,,2.18,,2.28,,,
,2/1/2023,12/30/2022,1.53,2.64,,2.39,,2.42,,2.46,,,
,11/1/2022,9/30/2022,1.8,2.66,,2.64,,2.63,,2.63,,,
,8/1/2022,6/30/2022,2.12,2.76,,2.61,,2.61,,2.65,,,
,4/27/2022,3/31/2022,1.85,2.68,,2.41,,2.41,,2.46,,,
,2/2/2022,12/31/2021,-0.05,2.14,,2.12,,2.12,,2.1,,,
,11/2/2021,9/30/2021,1.95,2.36,,2.35,,2.38,,1.96,,,
,7/28/2021,6/30/2021,2.06,2.28,,2.06,,2.05,,1.5,,,
,5/3/2021,3/31/2021,1.6,1.98,,1.71,,1.44,,1.47,,,
,2/16/2021,12/31/2020,1.232273839,1.78,,1.59,,1.19,,1.12,,,
,10/28/2020,9/30/2020,1.593137255,1.73,,1.21,,1.17,,0.93,,,
,8/3/2020,6/30/2020,0.69041769,0.95,,0.67,,0.56,,1.06,,,
,5/4/2020,3/31/2020,1.12254902,1.31,,1.09,,1.12,,1.38,,,
,2/3/2020,12/31/2019,0.892944039,1.25,,1.23,,1.26,,1.3,,,
,11/4/2019,9/30/2019,1.191846523,1.35,,1.32,,1.34,,1.75,,,
,8/5/2019,6/30/2019,1.548837209,1.52,,1.62,,1.64,,1.74,,,
,5/6/2019,3/30/2019,1.993039443,1.43,,1.43,,1.51,,,,,
,2/4/2019,12/31/2018,1.281105991,1.41,,1.31,,1.35,,1.23,,,
,11/5/2018,9/28/2018,1.171232877,1.67,,1.61,,1.45,,,,,
,8/6/2018,6/29/2018,1.494331066,1.6,,1.59,,1.42,,,,,
,5/7/2018,3/29/2018,1.312359551,1.34,,1.23,,1.2,,,,,
,,12/29/2017,1.15212528,,,1.13,,1.14,,,,,
,,9/29/2017,1.388392857,,,1.36,,1.38,,1.34,,,
,,6/30/2017,1.175166297,,,1.28,,1.23,,1.25,,,
,,3/31/2017,1.026607539,,,0.95,,0.99,,1.01,,,
,,12/30/2016,1.011086475,,,1.04,,1.08,,1.1,,,
,,9/30/2016,1.324444444,,,1.25,,1.28,,1.37,,,
,,6/30/2016,1.257777778,,,1.24,,1.26,,1.43,,,
,,3/31/2016,0.924444444,,,1.07,,1.08,,1.28,,,
,,12/31/2015,-0.431767338,,,1.11,,1.29,,1.11,,,
,,9/30/2015,1.405764967,,,1.42,,1.55,,1.34,,,
,,6/30/2015,1.389380531,,,1.51,,1.55,,1.39,,,
,,3/30/2015,0.807095344,,,1.16,,1.19,,1.11,,,
,,12/30/2014,-2.606263982,,,0.94,,0.93,,0.98,,,
,,9/30/2014,1.050884956,,,1.15,,1.29,,1.31,,,
,,6/30/2014,1.235164835,,,1.27,,1.29,,1.34,,,
