CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_3,Q_EPS_Projections_Date_3,,
Adjusted DEPS,,12/31/2026,,5.53,10/26/2025,5.56,9/30/2025,5.56,8/27/2025,5.58,7/24/2025,5.54,6/8/2025
,,9/30/2026,,5.47,,5.46,,5.46,,5.45,,5.43,
,,6/30/2026,,5.35,,5.39,,5.4,,5.37,,5.27,
,,3/30/2026,,5.18,,5.26,,5.26,,5.25,,5.2,
,,12/31/2025,,5.18,1/13/2025,5.25,1/13/2025,5.26,1/13/2025,5.26,1/13/2025,5.22,1/13/2025
,10/23/2025,9/30/2025,3.68,5.14,,5.11,,5.11,,5.11,,5.08,
,7/21/2025,6/30/2025,3.49,4.87,,4.84,,4.85,,4.86,,,
,4/28/2025,3/30/2025,3.06,4.78,,4.74,,4.75,,4.76,,,
,1/30/2025,12/31/2024,4.28,4.81,4/28/2024,4.73,4/28/2024,4.75,4/28/2024,4.76,4/28/2024,,
,10/23/2024,9/30/2024,3.4,4.62,,4.53,,4.55,,4.64,,,
,7/24/2024,6/30/2024,3.12,4.48,,4.46,,4.49,,4.49,,,
,4/26/2024,3/30/2024,3.54,4.41,,4.34,,4.33,,4.32,,,
,1/31/2024,12/31/2023,3.61,4.37,3/14/2023,4.34,3/14/2023,4.33,3/14/2023,4.33,3/14/2023,,
,10/25/2023,9/30/2023,3.23,4.32,,4.2,,4.2,,4.17,,,
,7/21/2023,6/30/2023,3.4,4.12,,3.99,,3.99,,3.96,,,
,4/27/2023,3/30/2023,2.65,3.9,,3.86,,3.86,,3.81,,,
,1/27/2023,12/31/2022,18.06,3.92,,3.77,,3.77,,3.74,,,
,10/26/2022,9/30/2022,3.06,3.67,,3.46,,3.36,,3.5,,,
,7/22/2022,6/30/2022,2.52,3.95,,3.76,,3.83,,3.81,,,
,4/26/2022,3/31/2022,18.94,3.77,,3.95,,3.69,,3.67,,,
,2/2/2022,12/31/2021,2.7,3.73,,3.61,,3.66,,3.97,,,
,10/22/2021,9/30/2021,2.71,3.6,,3.85,,3.85,,3.84,,,
,7/23/2021,6/30/2021,2.69,3.47,,3.66,,3.66,,3.66,,,
,4/27/2021,3/31/2021,2.73,3.39,,3.33,,3.33,,3.48,,,
,1/29/2021,12/31/2020,2.41,3.56,,3.48,,3.49,,3.53,3/30/2020,,
,10/27/2020,9/30/2020,2.21,3.17,,3.03,,3.02,,3.09,,,
,7/28/2020,6/30/2020,2.08,2.94,,2.67,,2.67,,2.98,,,
,4/28/2020,3/31/2020,2.28,3.05,,2.94,,2.98,,3.13,,,
,1/30/2020,12/31/2019,8.28,3.39,,3.35,,3.35,,3.48,,,
,10/24/2019,9/30/2019,2.64,3.29,,3.19,,3.25,,3.25,,,
,7/25/2019,6/28/2019,2.37583254,3.07,,3.05,,3.06,,3.11,,,
,4/25/2019,3/29/2019,3.53008596,3.3,,2.76,,2.73,,2.72,,,
,2/1/2019,12/31/2018,2.460287081,3.22,,3.13,,3.1,,3.04,,,
,10/26/2018,9/28/2018,2.367112811,3.09,,2.94,,2.89,,2.84,,,
,7/26/2018,6/29/2018,2.187739464,2.89,,2.7,,2.69,,2.46,,,
,4/20/2018,3/29/2018,2.027831094,2.61,,2.5,,2.29,,2.24,,,
,2/2/2018,12/29/2017,4.273629685,,,2.61,,2.6,,2.55,,,
,10/30/2017,9/29/2017,1.83519483,,,2.3,,2.31,,2.33,,,
,7/31/2017,6/30/2017,1.736367241,,,2.22,,2.23,,2.24,,,
,4/28/2017,3/31/2017,1.533508605,,,1.99,,1.74,,1.67,,,
,2/9/2017,12/30/2016,1.775014623,,,1.84,,2.03,,2,,,
,10/31/2016,9/30/2016,1.629689237,,,1.61,,1.83,,1.82,,,
,7/25/2016,6/30/2016,1.542648293,,,1.61,,1.74,,1.81,,,
,4/25/2016,3/31/2016,1.479856917,,,1.46,,1.72,,1.71,,,
,,12/31/2015,2.048422417,,,1.87,,1.85,,1.86,,,
,,9/30/2015,1.578798705,,,1.57,,1.7,,,,,
,,6/30/2015,1.686341305,,,1.64,,1.69,,,,,
,,3/31/2015,1.536813962,,,1.52,,1.53,,1.77,,,
,,12/31/2014,1.838729456,,,1.79,,1.77,,1.78,,,
,,9/30/2014,1.539611508,,,1.53,,1.57,,1.6,,,
,,6/30/2014,1.560764905,,,1.5,,1.35,,,,,
,,3/31/2014,1.463886569,,,1.35,,1.38,,1.6,,,
,,12/31/2013,1.650757123,,,1.6,,1.45,,,,,
,,9/30/2013,1.359125441,,,1.25,,1.3,,,,,
,,6/28/2013,1.111728999,,,1.3,,1.38,,1.22,,,
,,3/28/2013,1.249314904,,,1.22,,1.3,,1.28,,,
,,12/31/2012,1.441411585,,,1.46,,1.23,,,,,
,,9/28/2012,1.169922913,,,1.23,,,,,,,
,,6/29/2012,1.152521105,,,,,,,,,,
,,3/30/2012,1.090648192,,,,,,,,,,
,,12/30/2011,1.233261033,,,,,,,,,,
,,9/30/2011,1.121790699,,,,,,,,,,
,,6/30/2011,1.080264602,,,,,,,,,,
,,3/31/2011,0.906533677,,,,,,,,,,
,,12/31/2010,1.110270762,,,,,,,,,,
,,9/30/2010,0.871647133,,,,,,,,,,
,,6/30/2010,0.7390538,,,,,,,,,,
,,3/31/2010,0.621902203,,,,,,,,,,
,,12/31/2009,0.774876104,,,,,,,,,,
,,9/30/2009,0.607159771,,,,,,,,,,
,,6/30/2009,0.642721546,,,,,,,,,,
,,3/31/2009,0.55859028,,,,,,,,,,
,,12/31/2008,0.76906904,,,,,,,,,,
,,9/30/2008,0.797858909,,,,,,,,,,
,,6/30/2008,0.801637747,,,,,,,,,,
,,3/31/2008,0.668303958,,,,,,,,,,
,,12/31/2007,0.77,,,,,,,,,,
,,9/28/2007,0.7,,,,,,,,,,
,,6/29/2007,0.66,,,,,,,,,,
,,3/30/2007,0.56,,,,,,,,,,
,,12/29/2006,0.62,,,,,,,,,,
,,9/29/2006,0.56,,,,,,,,,,
,,6/30/2006,0.53,,,,,,,,,,
,,3/31/2006,0.42,,,,,,,,,,
,,12/30/2005,0.57,,,,,,,,,,
,,9/30/2005,0.45,,,,,,,,,,
,,6/30/2005,0.41,,,,,,,,,,
,,3/31/2005,0.32,,,,,,,,,,
,,12/31/2004,0.32,,,,,,,,,,
,,9/30/2004,0.365,,,,,,,,,,
,,6/30/2004,0.315,,,,,,,,,,
,,3/31/2004,0.245,,,,,,,,,,
,,10/31/2003,0.03,,,,,,,,,,
,,7/31/2003,0.31,,,,,,,,,,
,,4/30/2003,0.205,,,,,,,,,,
,,1/31/2003,0.21,,,,,,,,,,
,,10/31/2002,0.305,,,,,,,,,,
,,7/31/2002,0.24,,,,,,,,,,
,,4/30/2002,0.27,,,,,,,,,,
,,1/31/2002,0.23,,,,,,,,,,
,,10/31/2001,0.27,,,,,,,,,,
,,7/31/2001,0.205,,,,,,,,,,
,,4/30/2001,0.22,,,,,,,,,,
,,1/31/2001,0.19,,,,,,,,,,
,,10/31/2000,0.24,,,,,,,,,,
,,7/31/2000,0.18,,,,,,,,,,
,,4/28/2000,0.22,,,,,,,,,,
,,1/31/2000,0.155,,,,,,,,,,
,,10/29/1999,0.235,,,,,,,,,,
,,7/30/1999,0.205,,,,,,,,,,
,,4/30/1999,0.195,,,,,,,,,,
,,1/29/1999,0.13,,,,,,,,,,
,,10/30/1998,0.12,,,,,,,,,,
,,7/31/1998,0.165,,,,,,,,,,
,,4/30/1998,0.165,,,,,,,,,,
,,1/30/1998,0.17,,,,,,,,,,
,,10/31/1997,0.135,,,,,,,,,,
,,7/31/1997,0.185,,,,,,,,,,
,,4/30/1997,0.16,,,,,,,,,,
,,1/31/1997,0.095,,,,,,,,,,
,,10/31/1996,0.1175,,,,,,,,,,
,,7/31/1996,0.1125,,,,,,,,,,
,,4/30/1996,0.0925,,,,,,,,,,
,,1/31/1996,0.145,,,,,,,,,,
,,10/31/1995,0.15,,,,,,,,,,
,,7/31/1995,0.11,,,,,,,,,,
,,4/28/1995,0.07,,,,,,,,,,
