CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_3,Q_EPS_Projections_Date_3,,
,4/25/2018,3/29/2018,1.626488724,2.445,,1.63,,1.64,,1.32,,,
,1/24/2018,12/29/2017,0.801572902,2.415,,1.25,,1.34,,1.28,,,
,10/25/2017,9/29/2017,1.30947273,,,1.32,,1.3,,1.25,,,
,7/26/2017,6/30/2017,1.246908629,,,1.27,,1.22,,1.17,,,
,4/26/2017,3/31/2017,0.768195723,,,1.14,,1.1,,1.09,,,
,,12/30/2016,1.006123219,,,1.01,,1.03,,0.99,,,
,,9/30/2016,1.188134573,,,0.99,,0.97,,1.08,,,
,,6/30/2016,0.871846171,,,0.93,,0.87,,0.99,,,
,,3/31/2016,0.873864678,,,0.75,,0.82,,0.91,,,
,,12/31/2015,0.727578161,,,0.84,,0.88,,0.91,,,
,,9/30/2015,0.883147957,,,0.92,,0.94,,0.96,,,
,,6/30/2015,0.909224332,,,0.89,,0.9,,0.91,,,
,,3/31/2015,0.776877782,,,0.83,,0.84,,0.92,,,
,,12/31/2014,0.869316226,,,0.86,,0.87,,0.88,,,
,,9/30/2014,0.943572214,,,0.85,,0.84,,0.85,,,
,,6/30/2014,0.852095704,,,0.76,,0.8,,0.82,,,
,,3/31/2014,0.72795121,,,0.77,,0.79,,0.77,,,
,,12/31/2013,0.817920433,,,0.73,,0.72,,0.63,,,
,,9/30/2013,0.879736359,,,0.62,,0.73,,0.65,,,
,,6/28/2013,0.593793147,,,0.66,,0.79,,0.75,,,
,,3/28/2013,0.568212504,,,0.79,,0.75,,0.74,,,
,,12/31/2012,0.619161608,,,0.68,,0.69,,0.7,,,
,,9/28/2012,0.606044076,,,0.64,,,,,,,
,,6/29/2012,0.558698054,,,,,,,,,,
,,3/30/2012,0.527150118,,,,,,,,,,
,,12/30/2011,0.544207514,,,,,,,,,,
,,9/30/2011,0.665301703,,,,,,,,,,
,,6/30/2011,0.377434292,,,,,,,,,,
,,3/31/2011,0.656447491,,,,,,,,,,
,,12/31/2010,0.672429114,,,,,,,,,,
,,9/30/2010,0.577505184,,,,,,,,,,
,,6/30/2010,0.50564494,,,,,,,,,,
,,3/31/2010,0.465194849,,,,,,,,,,
,,12/31/2009,0.360580923,,,,,,,,,,
,,9/30/2009,0.35,,,,,,,,,,
,,6/30/2009,0.35,,,,,,,,,,
,,3/31/2009,0.05,,,,,,,,,,
,,12/31/2008,0.5,,,,,,,,,,
,,9/30/2008,0.41,,,,,,,,,,
,,6/30/2008,0.59,,,,,,,,,,
,,3/31/2008,0.5,,,,,,,,,,
,,12/31/2007,0.47,,,,,,,,,,
,,9/28/2007,0.53,,,,,,,,,,
,,6/29/2007,0.57,,,,,,,,,,
,,3/30/2007,0.5,,,,,,,,,,
,,12/29/2006,0.5,,,,,,,,,,
,,9/29/2006,0.44,,,,,,,,,,
,,6/30/2006,0.48,,,,,,,,,,
,,3/31/2006,0.53,,,,,,,,,,
,,12/30/2005,0.4,,,,,,,,,,
,,9/30/2005,0.393333333,,,,,,,,,,
,,6/30/2005,0.286666667,,,,,,,,,,
,,3/31/2005,0.306666667,,,,,,,,,,
,,12/31/2004,0.346666667,,,,,,,,,,
,,9/30/2004,0.273333333,,,,,,,,,,
,,6/30/2004,0.266666667,,,,,,,,,,
,,3/31/2004,0.386666667,,,,,,,,,,
,,12/31/2003,0.22,,,,,,,,,,
,,9/30/2003,0.297777778,,,,,,,,,,
,,6/30/2003,0.213333333,,,,,,,,,,
,,3/31/2003,0.137777778,,,,,,,,,,
,,12/31/2002,0.128888889,,,,,,,,,,
,,9/30/2002,0.195555556,,,,,,,,,,
,,6/28/2002,0.182222222,,,,,,,,,,
,,3/28/2002,0.168888889,,,,,,,,,,
,,12/31/2001,0.164444444,,,,,,,,,,
,,9/28/2001,0.115555556,,,,,,,,,,
,,6/29/2001,0.262222222,,,,,,,,,,
,,3/30/2001,0.204444444,,,,,,,,,,
,,12/29/2000,0.297777778,,,,,,,,,,
,,9/29/2000,0.351111111,,,,,,,,,,
,,6/30/2000,0.222222222,,,,,,,,,,
,,3/31/2000,0.364444444,,,,,,,,,,
,,12/31/1999,0.248888889,,,,,,,,,,
,,9/30/1999,0.204444444,,,,,,,,,,
,,6/30/1999,0.217777778,,,,,,,,,,
,,3/31/1999,0.2,,,,,,,,,,
,,12/31/1998,0.16,,,,,,,,,,
,,9/30/1998,0.2,,,,,,,,,,
,,6/30/1998,0.204444444,,,,,,,,,,
,,3/31/1998,0.222222222,,,,,,,,,,
,,12/31/1997,0.2,,,,,,,,,,
,,9/30/1997,0.24,,,,,,,,,,
,,6/30/1997,0.157037037,,,,,,,,,,
,,3/31/1997,0.34962963,,,,,,,,,,
,,12/31/1996,0.16,,,,,,,,,,
,,9/30/1996,0.183703704,,,,,,,,,,
,,6/28/1996,0.17382716,,,,,,,,,,
,,3/29/1996,0.144197531,,,,,,,,,,
,,12/29/1995,0.118518519,,,,,,,,,,
,,9/29/1995,0.136296296,,,,,,,,,,
,,6/30/1995,0.132345679,,,,,,,,,,
,,3/31/1995,0.096790123,,,,,,,,,,
,,12/30/1994,0.075061728,,,,,,,,,,
,,9/30/1994,0.084938272,,,,,,,,,,
,,6/30/1994,0.069135802,,,,,,,,,,
,,3/31/1994,0.112592593,,,,,,,,,,
