CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_3,Q_EPS_Projections_Date_3,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
Non-GAAP - in 99.2,,12/31/2025,,0.41,11/9/2024,0.42,10/18/2024,0.41,9/13/2024,0.41,9/8/2024,,,,,,,,,,,,,
,,9/30/2025,,0.49,,0.46,,0.46,,0.46,,,,,,,,,,,,,,
,,6/30/2025,,0.53,,0.52,,0.52,,0.52,,,,,,,,,,,,,,
,,3/30/2025,,0.48,,0.46,,0.46,,0.46,,,,,,,,,,,,,,
,,12/31/2024,,0.27,,0.26,,0.27,,0.27,,,,,,,,,,,,,,
,11/6/2024,9/30/2024,-0.08,0.35,,0.29,,0.29,,0.29,,,,,,,,,,,,,,
,8/7/2024,6/30/2024,-0.07,0.39,,0.39,,,,,,,,,,,,,,,,,,
,5/1/2024,3/30/2024,-1,0.36,,0.36,,,,,,,,,,,,,,,,,,
,2/13/2024,12/31/2023,-0.32,0.2,,0.2,,,,,,,,,,,,,,,,,,
,11/1/2023,9/30/2023,-0.12,0.33,,0.33,,,,,,,,,,,,,,,,,,
,8/2/2023,6/30/2023,-0.15,0.39,,0.39,,,,,,,,,,,,,,,,,,
,5/3/2023,3/30/2023,-0.09,0.35,,0.35,,,,,,,,,,,,,,,,,,
,2/15/2023,12/31/2022,-0.31,0.21,,0.21,,,,,,,,,,,,,,,,,,
,11/2/2022,9/30/2022,-0.22,0.38,,0.38,,,,,,,,,,,,,,,,,,
,8/4/2022,6/30/2022,0.04,0.38,,0.38,,,,,,,,,,,,,,,,,,
,5/5/2022,3/31/2022,0.1,0.44,,0.44,,,,,,,,,,,,,,,,,,
,2/10/2022,12/31/2021,-0.02,0.34,,0.34,,,,,,,,,,,,,,,,,,
,11/2/2021,9/30/2021,-1.24,0.38,,0.38,,,,,,,,,,,,,,,,,,
,8/5/2021,6/30/2021,0.04,0.44,,0.44,,,,,,,,,,,,,,,,,,
,5/4/2021,3/31/2021,0.2,0.44,,0.44,,,,,,,,,,,,,,,,,,
,2/10/2021,12/31/2020,0.18,0.41,,0.41,,,,,,,,,,,,,,,,,,
,11/5/2020,9/30/2020,0.16,0.37,,0.37,,,,,,,,,,,,,,,,,,
,8/6/2020,6/30/2020,-0.38,-0.17,,-0.17,,,,,,,,,,,,,,,,,,
,5/7/2020,3/31/2020,-0.78,-0.25,,-0.25,,,,,,,,,,,,,,,,,,
,2/19/2020,12/31/2019,-0.49,-0.26,,-0.26,,,,,,,,,,,,,,,,,,
,11/7/2019,9/30/2019,-0.31,-0.12,,-0.12,,,,,,,,,,,,,,,,,,
,8/7/2019,6/28/2019,-0.35,-0.14,,-0.14,,,,,,,,,,,,,,,,,,
,5/9/2019,3/29/2019,-0.33,-0.02,,-0.02,,,,,,,,,,,,,,,,,,
,2/21/2019,12/31/2018,-0.48,0.01,,0.01,,,,,,,,,,,,,,,,,,
,11/6/2018,9/28/2018,0.01,0.18,,0.18,,,,,,,,,,,,,,,,,,
,8/6/2018,6/29/2018,-0.02,0.13,,0.13,,,,,,,,,,,,,,,,,,
,5/7/2018,3/29/2018,-0.1,0.07,,0.07,,,,,,,,,,,,,,,,,,
,2/8/2018,12/29/2017,-0.41,0.19,,0.19,,,,,,,,,,,,,,,,,,
,11/7/2017,9/29/2017,0.05,0.19,,0.19,,,,,,,,,,,,,,,,,,
,8/8/2017,6/30/2017,-0.12,0.04,,0.04,,,,,,,,,,,,,,,,,,
,5/4/2017,3/31/2017,-0.03,0.11,,0.11,,,,,,,,,,,,,,,,,,
,2/7/2017,12/30/2016,-0.13,0.14,,0.14,,,,,,,,,,,,,,,,,,
,11/1/2016,9/30/2016,0.04,0.17,,0.17,,,,,,,,,,,,,,,,,,
,8/4/2016,6/30/2016,-0.87,-0.71,,-0.71,,,,,,,,,,,,,,,,,,
,5/3/2016,3/31/2016,-0.27,-0.13,,-0.13,,,,,,,,,,,,,,,,,,
,2/11/2016,12/31/2015,-0.14,-0.01,,-0.01,,,,,,,,,,,,,,,,,,
,11/3/2015,9/30/2015,-0.15,0.05,,0.05,,,,,,,,,,,,,,,,,,
,8/4/2015,6/30/2015,-0.22,0.01,,0.01,,,,,,,,,,,,,,,,,,
,5/12/2015,3/31/2015,-0.4,0.02,,0.02,,,,,,,,,,,,,,,,,,
,,12/30/2014,-0.09,0.08,,0.08,,,,,,,,,,,,,,,,,,
,,9/30/2014,-0.13,0.04,,0.04,,,,,,,,,,,,,,,,,,
,,6/30/2014,-0.26,-0.05,,-0.05,,,,,,,,,,,,,,,,,,
,,3/31/2014,-0.16,0.02,,0.02,,,,,,,,,,,,,,,,,,
