Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_2.1,Q_EPS_Projections_Date_2.1,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,12/31/2020,0.78,3/13/2020,0.78,3/8/2020,0.78,,0.84,,0.829888889,,,,,,
,9/30/2020,1.39,,1.4,,1.4,,1.39,,1.37,,1.379555556,,,,
,6/30/2020,0.99,,1.16,,1.16,,1.04,,1.02,,1.002333333,,,,
,3/31/2020,0.67,,0.77,,0.77,,0.73,,0.68,,0.657444444,,,,
,12/31/2019,0.54,,0.72,,0.75,,0.76,,0.77,,0.81,,0.85,,
,9/30/2019,1.33,,1.3,,1.29,,1.28,,1.24,,1.25,,,,
,7/1/2019,0.9392265190000001,,0.93,,0.92,,0.88,,,,,,,,
,3/29/2019,0.624309392,,0.63,,0.61,,0.58,,0.61,,,,,,
,12/31/2018,0.61878453,,0.69,,0.73,,,,,,,,,,
,9/28/2018,1.033149171,,1.17,,1.16,,1.11,,,,,,,,
,6/29/2018,0.905027933,,0.81,,0.82,,0.83,,,,,,,,
,3/29/2018,0.592178771,,0.55,,0.58,,,,,,,,,,
,12/29/2017,-0.005586592,,0.66,,0.65,,0.66,,0.68,,0.67,,0.66,,0.67
,9/29/2017,1.134078212,,1.08,,1.09,,1.04,,1.02,,1.06,,1.08,,
,6/30/2017,0.731843575,,0.79,,0.81,,0.8,,0.79,,0.78,,,,
,3/31/2017,0.519553073,,0.53,,0.54,,0.53,,0.52,,,,,,
,12/30/2016,0.56741573,,0.57,,0.58,,0.61,,0.62,,0.61,,0.62,,0.63
,9/30/2016,0.831460674,,1.01,,1.0,,1.02,,1.01,,,,,,
,6/30/2016,0.7696629209999999,,0.73,,0.74,,0.73,,0.72,,,,,,
,3/31/2016,0.45810055899999996,,0.46,,0.47,,,,,,,,,,
,12/31/2015,0.549933333,,0.55,,0.56,,,,,,,,,,
,9/30/2015,0.9641869000000001,,0.94,,,,,,,,,,,,
,6/30/2015,0.6823436140000001,,0.67,,,,,,,,,,,,
,3/31/2015,0.44395573899999996,,0.41,,,,,,,,,,,,
,12/31/2014,0.519040535,,0.51,,,,,,,,,,,,
,9/30/2014,1.178322003,,0.91,,,,,,,,,,,,
,6/30/2014,0.608254078,,0.64,,,,,,,,,,,,
,3/31/2014,0.379606257,,0.35,,,,,,,,,,,,
,12/31/2013,0.332608974,,0.45,,,,,,,,,,,,
,9/30/2013,0.8409803859999999,,0.85,,,,,,,,,,,,
,6/28/2013,0.565999665,,0.61,,,,,,,,,,,,
,3/28/2013,0.322993304,,0.32,,,,,,,,,,,,
,12/31/2012,0.311476422,,0.34,,,,,,,,,,,,
,9/28/2012,0.864884925,,0.82,,,,,,,,,,,,
,6/29/2012,0.602993955,,0.49,,,,,,,,,,,,
,3/30/2012,0.235860994,,0.27,,,,,,,,,,,,
,12/30/2011,0.36671680799999995,,,,,,,,,,,,,,
,9/30/2011,0.7781848659999999,,,,,,,,,,,,,,
,6/30/2011,0.45975773600000003,,,,,,,,,,,,,,
,3/31/2011,0.149010497,,,,,,,,,,,,,,
,12/31/2010,0.22870649899999998,,,,,,,,,,,,,,
,9/30/2010,0.708971679,,,,,,,,,,,,,,
,6/30/2010,0.416076637,,,,,,,,,,,,,,
,3/31/2010,0.176251173,,,,,,,,,,,,,,
,12/31/2009,0.208098273,,,,,,,,,,,,,,
,9/30/2009,0.52456051,,,,,,,,,,,,,,
,6/30/2009,0.318363023,,,,,,,,,,,,,,
,3/31/2009,-2.581566267,,,,,,,,,,,,,,
,12/31/2008,0.22747977100000003,,,,,,,,,,,,,,
,9/30/2008,0.5509875,,,,,,,,,,,,,,
