CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,,
N,,12/31/2026,,0.09,10/26/2025,0.12,9/28/2025,0.13,8/25/2025,0.13,7/18/2025,0.16,7/3/2025
,,9/30/2026,,0.07,,0.11,,0.13,,0.13,,0.15,
,,6/30/2026,,0.08,,0.12,,0.13,,0.13,,0.14,
,,3/30/2026,,0.05,,0.08,,0.09,,0.09,,0.09,
,,12/31/2025,,0.04,12/27/2024,0.07,12/27/2024,0.08,12/27/2024,0.08,12/27/2024,0.09,12/27/2024
,10/23/2025,9/30/2025,0.03,0.05,,0.06,,0.08,,0.08,,0.09,
,7/16/2025,6/28/2025,0.09,0.09,,0.08,,0.08,,0.08,,,
,4/16/2025,3/28/2025,0.05,0.05,,0.06,,0.06,,0.07,,,
,1/27/2025,12/31/2024,0.07,0.07,3/16/2024,0.06,3/16/2024,0.06,3/16/2024,0.13,3/16/2024,,
,10/17/2024,9/30/2024,0.05,0.05,,0.11,,0.12,,0.19,,,
,7/18/2024,6/28/2024,0.1,0.1,,0.16,,0.16,,0.21,,,
,4/18/2024,3/28/2024,0.12,0.12,,0.16,,0.16,,0.17,,,
,1/25/2024,12/29/2023,0.15,0.15,,0.21,,0.21,,0.21,,,
,10/18/2023,9/29/2023,0.17,0.17,,0.27,,0.27,,0.27,,,
,7/19/2023,6/30/2023,0.27,0.27,,0.3,,0.3,,0.32,,,
,4/18/2023,3/31/2023,0.276518875,0.27,,0.27,,0.28,,,,,
,1/24/2023,12/30/2022,0.313302454,0.31,,0.31,,0.33,,0.27,,,
,10/17/2022,9/30/2022,0.315266697,0.34,,0.34,,0.33,,0.28,,,
,7/18/2022,6/30/2022,0.386039139,0.32,,0.32,,0.28,,,,,
,4/19/2022,3/31/2022,0.330346203,0.26,,0.26,,0.24,,,,,
,1/25/2022,12/31/2021,0.296092064,0.26,,0.26,,0.22,,0.3,,,
,10/19/2021,9/30/2021,0.255169601,0.26,,0.26,,0.23,,0.3,,,
,7/15/2021,6/30/2021,0.256603955,0.26,,0.26,,0.23,,0.3,,,
,4/15/2021,3/31/2021,0.215933492,0.2,,0.2,,0.18,,0.27,,,
,1/26/2021,12/31/2020,0.23526305,0.22,,0.22,,0.19,,0.25,,,
,10/15/2020,9/30/2020,0.216140924,0.2,,0.2,,0.19,,0.24,,,
,7/16/2020,6/30/2020,0.326585111,0.15,,0.15,,0.22,,0.28,,,
,4/16/2020,3/31/2020,0.247995221,0.16,,0.16,,0.24,,0.25,,,
,,12/31/2019,0.285207186,0.18,,0.18,,0.28,,0.31,,,
,,9/30/2019,0.200723087,0.19,,0.19,,0.29,,0.3,,,
,,6/28/2019,0.275775676,0.27,,0.27,,0.28,,,,,
,,3/29/2019,0.246085092,0.24,,0.24,,0.25,,,,,
,,12/31/2018,0.286054459,0.27,,0.27,,0.28,,0.21,,,
,,9/28/2018,0.276424974,0.26,,0.26,,0.25,,0.2,,,
