CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,,
,,9/30/2016,0.496901287,,,0.46,,2.45,,2.39,,,
,,6/30/2016,1.089881618,,,1.05,,1.37,,1.38,,,
,,3/31/2016,0.710633203,,,0.71,,0.69,,1.34,,,
,,12/31/2015,1.662091543,,,1.64,,2.3,,2.33,,,
,,9/30/2015,2.303363615,,,2.28,,2.33,,2.32,,,
,,6/30/2015,1.488198263,,,1.58,,1.6,,1.64,,,
,,3/31/2015,1.299606727,,,1.27,,1.32,,1.33,,,
,,12/31/2014,1.975444996,,,1.94,,1.95,,1.94,,,
,,9/30/2014,2.061029153,,,2.02,,1.97,,2.01,,,
,,6/30/2014,1.4232317,,,1.39,,1.43,,1.44,,,
,,3/31/2014,1.19045587,,,1.16,,1.29,,1.24,,,
,,12/31/2013,1.56414611,,,1.55,,1.54,,1.56,,,
,,9/30/2013,1.589413649,,,1.61,,1.6,,1.57,,,
,,6/28/2013,1.130718677,,,1.11,,1.1,,1.11,,,
,,3/28/2013,1.066448094,,,1.01,,1,,1.02,,,
,,12/28/2012,1.237688329,,,1.23,,1.22,,1.2,,,
,,9/28/2012,1.330996149,,,1.2,,,,,,,
,,6/29/2012,0.981197566,,,0.93,,,,,,,
,,3/30/2012,0.848259795,,,0.78,,,,,,,
,,12/30/2011,0.899200698,,,nan,,,,,,,
,,9/30/2011,0.9487719,,,nan,,,,,,,
,,6/30/2011,0.684261522,,,nan,,,,,,,
,,3/31/2011,0.669525346,,,nan,,,,,,,
,,12/31/2010,0.792885812,,,nan,,,,,,,
,,9/30/2010,0.686810949,,,nan,,,,,,,
,,6/30/2010,0.374094838,,,nan,,,,,,,
,,3/31/2010,0.292903704,,,nan,,,,,,,
,,12/31/2009,0.663814477,,,nan,,,,,,,
,,9/30/2009,0.468821441,,,nan,,,,,,,
,,6/30/2009,0.264898454,,,nan,,,,,,,
,,3/31/2009,0.129887282,,,nan,,,,,,,
,,12/31/2008,0.555,,,nan,,,,,,,
,,9/30/2008,0.565,,,nan,,,,,,,
,,6/30/2008,0.36,,,nan,,,,,,,
,,3/31/2008,0.275,,,nan,,,,,,,
,,12/31/2007,0.53,,,nan,,,,,,,
,,9/28/2007,0.53,,,nan,,,,,,,
,,6/29/2007,0.31,,,nan,,,,,,,
,,3/30/2007,0.17,,,nan,,,,,,,
,,12/29/2006,0.415,,,nan,,,,,,,
,,9/29/2006,0.515,,,nan,,,,,,,
,,6/30/2006,0.24,,,nan,,,,,,,
,,3/31/2006,0.135,,,nan,,,,,,,
,,12/30/2005,0.49,,,nan,,,,,,,
,,9/30/2005,0.555,,,nan,,,,,,,
,,6/30/2005,0.33,,,nan,,,,,,,
,,3/31/2005,0.195,,,nan,,,,,,,
,,12/31/2004,0.52,,,nan,,,,,,,
,,9/30/2004,0.21,,,nan,,,,,,,
,,6/30/2004,0.27,,,nan,,,,,,,
,,3/31/2004,0.16,,,nan,,,,,,,
,,12/31/2003,0.42,,,nan,,,,,,,
,,9/30/2003,0.435,,,nan,,,,,,,
,,6/30/2003,0.235,,,nan,,,,,,,
,,3/31/2003,0.07,,,nan,,,,,,,
,,12/31/2002,0.1875,,,nan,,,,,,,
,,9/30/2002,0.1975,,,nan,,,,,,,
,,6/28/2002,0.105,,,nan,,,,,,,
,,3/28/2002,0.06,,,nan,,,,,,,
,,12/31/2001,0.3375,,,nan,,,,,,,
,,9/28/2001,0.345,,,nan,,,,,,,
,,6/29/2001,0.18,,,nan,,,,,,,
,,3/30/2001,0.11,,,nan,,,,,,,
,,12/29/2000,0.2925,,,nan,,,,,,,
,,9/29/2000,0.31,,,nan,,,,,,,
,,6/30/2000,0.17,,,nan,,,,,,,
,,3/31/2000,0.1025,,,nan,,,,,,,
,,12/31/1999,0.255,,,nan,,,,,,,
,,9/30/1999,0.275,,,nan,,,,,,,
,,6/30/1999,0.15,,,nan,,,,,,,
,,3/31/1999,0.09,,,nan,,,,,,,
,,12/31/1998,0.22,,,nan,,,,,,,
,,9/30/1998,-0.14,,,nan,,,,,,,
,,6/30/1998,0.1375,,,nan,,,,,,,
,,3/31/1998,0.08,,,nan,,,,,,,
,,12/31/1997,0.175,,,nan,,,,,,,
,,9/30/1997,0.205,,,nan,,,,,,,
,,6/30/1997,0.1225,,,nan,,,,,,,
,,3/31/1997,0.11,,,nan,,,,,,,
,,12/31/1996,0.1525,,,nan,,,,,,,
,,9/30/1996,0.1425,,,nan,,,,,,,
,,6/28/1996,0.145,,,nan,,,,,,,
,,3/29/1996,0.12,,,nan,,,,,,,
,,12/29/1995,0.15,,,nan,,,,,,,
,,9/29/1995,0.1675,,,nan,,,,,,,
,,6/30/1995,0.1125,,,nan,,,,,,,
,,3/31/1995,0.1175,,,nan,,,,,,,
,,12/30/1994,0.1775,,,nan,,,,,,,
,,9/30/1994,0.195,,,nan,,,,,,,
,,6/30/1994,0.045,,,nan,,,,,,,
,,3/31/1994,0.036666667,,,nan,,,,,,,
,,12/31/1993,0.065,,,nan,,,,,,,
,,9/30/1993,0.078333333,,,nan,,,,,,,
,,6/30/1993,0.028333333,,,nan,,,,,,,
,,3/31/1993,0.028333333,,,nan,,,,,,,
,,12/31/1992,0.071666667,,,nan,,,,,,,
,,9/30/1992,0.1,,,nan,,,,,,,
,,6/30/1992,0.041666667,,,nan,,,,,,,
