Date,Q_EPS_Diluted,,,,,,,
12/31/2020,0.849667674,0.849667674,0.849667674,,,,,
9/30/2020,0.93570997,0.93570997,0.93570997,,,,,
6/30/2020,0.914199396,0.914199396,0.914199396,,,,,
3/31/2020,0.828510638,0.828510638,0.828510638,0.8281571,,,,
12/31/2019,0.77,0.81,0.81,0.79,0.84,,,
9/30/2019,0.83,0.88,0.88,0.87,0.94,,,
6/28/2019,0.812183582,0.83,0.85,0.93,,,,
3/29/2019,0.776699259,0.77,0.89,,,,,
12/31/2018,0.777993558,0.79,0.95,0.89,,,,
9/28/2018,1.117258523,0.95,0.96,0.97,,,,
6/29/2018,0.925309241,0.92,1.01,,,,,
3/29/2018,0.890739056,0.88,0.9,,,,,
12/29/2017,0.310061222,0.84,0.81,0.82,0.85,0.82,,
9/29/2017,0.738423803,0.88,0.87,0.88,0.9,0.86,,
6/30/2017,0.699043682,0.87,0.9,0.92,0.93,0.79,,
3/31/2017,0.298448034,0.82,0.83,0.73,,,,
12/30/2016,0.70793063,0.78,0.85,0.82,0.81,0.88,0.89,0.9
9/30/2016,0.799851792,0.82,0.83,0.91,0.94,0.96,,
6/30/2016,0.630941161,0.79,0.8,0.81,0.92,0.93,0.96,
3/31/2016,0.697057113,0.75,0.85,0.86,0.87,,,
12/31/2015,0.427722508,0.71,0.73,0.79,0.82,0.81,,
9/30/2015,0.607838386,0.77,0.79,0.8,0.85,0.87,,
6/30/2015,0.637887714,0.8,0.81,0.87,0.89,,,
3/31/2015,0.647038874,0.73,0.74,0.77,0.79,0.69,,
12/31/2014,0.531417673,0.69,0.7,0.76,0.82,0.78,,
9/30/2014,0.444762223,0.77,0.78,0.85,0.8,,,
6/30/2014,0.597164286,0.79,0.85,0.66,,,,
3/31/2014,-0.04162237,0.66,0.73,0.62,,,,
12/31/2013,0.563278175,0.63,0.64,0.7,,,,
9/30/2013,0.633528265,0.71,0.72,,,,,
6/28/2013,0.648871379,0.72,0.74,0.6,,,,
3/28/2013,0.431272757,0.59,0.61,0.6,,,,
12/28/2012,0.549497356,0.61,0.66,,,,,
9/28/2012,0.663678941,0.66,,,,,,
6/29/2012,0.704624826,0.7,,,,,,
3/30/2012,0.58050005,nan,,,,,,
12/30/2011,0.57385474,nan,,,,,,
9/30/2011,0.642819833,nan,,,,,,
6/30/2011,0.673044842,nan,,,,,,
3/31/2011,0.532163507,nan,,,,,,
12/31/2010,0.524543123,nan,,,,,,
9/30/2010,0.59291353,nan,,,,,,
6/30/2010,0.584847187,nan,,,,,,
3/31/2010,0.480634921,nan,,,,,,
12/31/2009,0.337047066,nan,,,,,,
9/30/2009,0.471215968,nan,,,,,,
6/30/2009,0.534543798,nan,,,,,,
3/31/2009,0.448790113,nan,,,,,,
12/31/2008,0.43,nan,,,,,,
9/30/2008,0.5,nan,,,,,,
6/30/2008,0.53,nan,,,,,,
3/31/2008,0.43,nan,,,,,,
12/31/2007,0.39,nan,,,,,,
9/28/2007,0.44,nan,,,,,,
6/29/2007,0.45,nan,,,,,,
3/30/2007,0.37,nan,,,,,,
12/29/2006,0.33,nan,,,,,,
9/29/2006,0.37,nan,,,,,,
6/30/2006,0.4,nan,,,,,,
3/31/2006,0.34,nan,,,,,,
12/30/2005,0.03,nan,,,,,,
9/30/2005,0.3,nan,,,,,,
6/30/2005,0.34,nan,,,,,,
3/31/2005,0.27,nan,,,,,,
12/31/2004,0.41,nan,,,,,,
9/30/2004,0.46,nan,,,,,,
6/30/2004,0.39,nan,,,,,,
3/31/2004,0.32,nan,,,,,,
12/31/2003,0.4,nan,,,,,,
9/30/2003,0.44,nan,,,,,,
6/30/2003,0.46,nan,,,,,,
3/31/2003,0.43,nan,,,,,,
12/31/2002,0.47,nan,,,,,,
9/30/2002,0.42,nan,,,,,,
6/28/2002,0.44,nan,,,,,,
3/28/2002,0.36,nan,,,,,,
12/31/2001,0.42,nan,,,,,,
9/28/2001,0.33,nan,,,,,,
6/29/2001,0.38,nan,,,,,,
3/30/2001,0.23,nan,,,,,,
12/29/2000,0.04,nan,,,,,,
9/29/2000,0.36,nan,,,,,,
6/30/2000,0.36,nan,,,,,,
3/31/2000,0.39,nan,,,,,,
12/31/1999,0.28,nan,,,,,,
9/30/1999,0.4,nan,,,,,,
6/30/1999,0.33,nan,,,,,,
3/31/1999,0.3,nan,,,,,,
12/31/1998,0.4,nan,,,,,,
9/30/1998,0.37,nan,,,,,,
6/30/1998,0.33,nan,,,,,,
3/31/1998,0.3,nan,,,,,,
12/31/1997,0.36,nan,,,,,,
9/30/1997,0.33,nan,,,,,,
6/30/1997,0.305,nan,,,,,,
3/31/1997,0.275,nan,,,,,,
12/31/1996,0.01,nan,,,,,,
9/30/1996,0.305,nan,,,,,,
6/28/1996,0.28,nan,,,,,,
3/29/1996,0.26,nan,,,,,,
12/29/1995,0.045,nan,,,,,,
9/29/1995,0.28,nan,,,,,,
6/30/1995,0.26,nan,,,,,,
3/31/1995,0.685,nan,,,,,,
12/30/1994,0.125,nan,,,,,,
9/30/1994,0.295,nan,,,,,,
6/30/1994,0.28,nan,,,,,,
3/31/1994,0.275,nan,,,,,,
12/31/1993,0.29,nan,,,,,,
9/30/1993,0.275,nan,,,,,,
6/30/1993,0.255,nan,,,,,,
