CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_3,Q_EPS_Projections_Date_3,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
,2/22/2024,12/31/2023,0.66,3.38,4/8/2023,3.26,4/8/2023,3.26,4/8/2023,3.32,4/8/2023,,,,,,,,,,,,,
,11/2/2023,9/30/2023,2.91,3.64,,3.28,,3.29,,3.34,,,,,,,,,,,,,,
,8/3/2023,6/30/2023,2.35,3.41,,3.21,,3.2,,3.25,,,,,,,,,,,,,,
,5/4/2023,3/30/2023,1.63,3.09,,2.97,,2.98,,2.89,,,,,,,,,,,,,,
,2/23/2023,12/31/2022,1.65,3.52,,3.44,,3.44,,3.48,,,,,,,,,,,,,,
,10/27/2022,9/30/2022,2.16,3.27,,3.09,,3.11,,3.35,,,,,,,,,,,,,,
,7/28/2022,6/30/2022,2.23,3.39,,3.34,,3.34,,3.36,,,,,,,,,,,,,,
,4/28/2022,3/31/2022,1.63,2.88,,2.75,,2.86,,3.09,,,,,,,,,,,,,,
,2/24/2022,12/31/2021,2.69,3.6,,3.54,,3.54,,3.62,,,,,,,,,,,,,,
,10/28/2021,9/30/2021,4.2,3.51,,3.03,,3.05,,3.19,,,,,,,,,,,,,,
,7/29/2021,6/30/2021,1.76,3.35,,2.87,,2.87,,2.91,,,,,,,,,,,,,,
,4/29/2021,3/31/2021,1.58,2.87,,2.43,,2.59,,2.86,,,,,,,,,,,,,,
,2/25/2021,12/31/2020,1.62,3.25,,3.05,,3.05,,3.33,,,,,,,,,,,,,,
,10/29/2020,9/30/2020,2.46,2.77,,2.25,,2.31,,2.32,,,,,,,,,,,,,,
,7/30/2020,6/30/2020,0.24,1.93,,1.2,,1.2,,,,,,,,,,,,,,,,
,4/30/2020,3/31/2020,2.78,2.72,,2.78,,,,,,,,,,,,,,,,,,
,2/20/2020,12/31/2019,2.29,3.28,,2.29,,,,,,,,,,,,,,,,,,
,10/31/2019,9/30/2019,4.85,2.97,,4.85,,,,,,,,,,,,,,,,,,
,8/1/2019,6/28/2019,1.77,2.66,,1.77,,,,,,,,,,,,,,,,,,
,5/2/2019,3/29/2019,0.87,2.24,,0.87,,,,,,,,,,,,,,,,,,
,2/21/2019,12/31/2018,1.93,2.77,,1.93,,,,,,,,,,,,,,,,,,
,11/1/2018,9/28/2018,1.21,2.52,,1.21,,,,,,,,,,,,,,,,,,
,8/2/2018,6/29/2018,-0.05,2.47,,-0.05,,,,,,,,,,,,,,,,,,
,5/3/2018,3/29/2018,1.2,2.15,,1.2,,,,,,,,,,,,,,,,,,
,2/22/2018,12/29/2017,-0.91,,,-0.91,,,,,,,,,,,,,,,,,,
,11/2/2017,9/29/2017,1.65,,,1.65,,,,,,,,,,,,,,,,,,
,8/3/2017,6/30/2017,1.67,,,1.67,,,,,,,,,,,,,,,,,,
,5/4/2017,3/31/2017,0.86,,,0.86,,,,,,,,,,,,,,,,,,
,,12/30/2016,1.3,,,1.3,,,,,,,,,,,,,,,,,,
,,9/30/2016,1.4,,,1.4,,,,,,,,,,,,,,,,,,
,,6/30/2016,1.26,,,1.26,,,,,,,,,,,,,,,,,,
,,3/31/2016,1.04,,,1.04,,,,,,,,,,,,,,,,,,
,,12/31/2015,2.09,,,2.09,,,,,,,,,,,,,,,,,,
,,9/30/2015,1.25,,,1.25,,,,,,,,,,,,,,,,,,
,,6/30/2015,0.93,,,0.93,,,,,,,,,,,,,,,,,,
,,3/31/2015,0.81,,,0.81,,,,,,,,,,,,,,,,,,
,,12/30/2014,1.07,,,1.07,,,,,,,,,,,,,,,,,,
,,9/30/2014,1.18,,,1.18,,,,,,,,,,,,,,,,,,
,,6/30/2014,1.02,,,1.02,,,,,,,,,,,,,,,,,,
,,3/31/2014,0.76,,,0.76,,,,,,,,,,,,,,,,,,
,,12/31/2013,0.77,,,0.77,,,,,,,,,,,,,,,,,,
,,9/30/2013,1.08,,,1.08,,,,,,,,,,,,,,,,,,
,,6/28/2013,0.98,,,0.98,,,,,,,,,,,,,,,,,,
,,3/28/2013,0.63,,,0.63,,,,,,,,,,,,,,,,,,
,,12/28/2012,0.7,,,0.7,,,,,,,,,,,,,,,,,,
,,9/28/2012,0.52,,,0.52,,,,,,,,,,,,,,,,,,
,,6/29/2012,1.04,,,1.04,,,,,,,,,,,,,,,,,,
,,3/30/2012,-6.96,,,-6.96,,,,,,,,,,,,,,,,,,
,,12/30/2011,4.1,,,4.1,,,,,,,,,,,,,,,,,,
,,9/30/2011,1.07,,,1.07,,,,,,,,,,,,,,,,,,
,,6/20/2011,0.83,,,0.83,,,,,,,,,,,,,,,,,,
,,3/31/2011,1.92,,,1.92,,,,,,,,,,,,,,,,,,
,,12/31/2010,2.01,,,2.01,,,,,,,,,,,,,,,,,,
,,9/30/2010,0.55,,,0.55,,,,,,,,,,,,,,,,,,
,,6/30/2010,1.49,,,1.49,,,,,,,,,,,,,,,,,,
,,3/31/2010,0.94,,,0.94,,,,,,,,,,,,,,,,,,
,,12/31/2009,1.07,,,1.07,,,,,,,,,,,,,,,,,,
,,9/30/2009,0.96,,,0.96,,,,,,,,,,,,,,,,,,
,,6/30/2009,0.16,,,0.16,,,,,,,,,,,,,,,,,,
,,3/31/2009,5.4,,,5.4,,,,,,,,,,,,,,,,,,
