Date,Q_EPS_Diluted,,,,,,,,,,,
12/31/2020,0.66,0.64,0.64,0.78,0.8,0.84,0.814953271,,,,,
9/30/2020,0.38,0.37,0.37,0.59,0.61,0.64,0.580654206,,,,,
6/30/2020,0.33,0.33,0.33,0.48,0.5,0.54,0.560280374,,,,,
3/31/2020,0.16,0.19,0.19,0.26,0.27,0.22,0.213925234,,,,,
12/31/2019,0.54,0.57,0.57,0.77,0.79,0.8,0.82,0.79,0.87,0.9,,
9/30/2019,0.34,0.37,0.37,0.52,0.53,0.56,0.57,0.64,0.66,0.73,0.74,0.72
6/28/2019,0.326292594,0.36,0.51,0.52,0.55,0.65,0.62,0.63,0.65,0.63,,
3/29/2019,0.23919495,0.21,0.36,0.34,0.36,0.38,,,,,,
12/31/2018,0.89035774,0.76,0.78,0.77,0.78,0.57,,,,,,
9/28/2018,0.627885603,0.61,0.52,0.26,,,,,,,,
6/29/2018,0.540697359,0.52,0.31,0.18,,,,,,,,
3/29/2018,0.239976095,0.23,0.14,0.06,,,,,,,,
12/29/2017,2.683906794,0.51,0.5,0.54,0.55,0.54,,,,,,
9/29/2017,0.25163008,0.17,0.2,0.23,0.27,,,,,,,
6/30/2017,0.084372787,0.07,0.1,0.14,0.16,0.2,0.02,,,,,
3/31/2017,-0.002126963,0.02,0,0.04,0.09,0.33,,,,,,
12/30/2016,0.327046088,0.33,0.42,0.14,,,,,,,,
9/30/2016,0.156887406,0.14,,,,,,,,,,
6/30/2016,0.19874145,0.19,,,,,,,,,,
3/31/2016,0.207804291,0.21,,,,,,,,,,
12/31/2015,0.726723428,0.67,,,,,,,,,,
9/30/2015,0.416320961,0.41,,,,,,,,,,
6/30/2015,0.597458317,0.47,,,,,,,,,,
3/31/2015,0.558638772,0.27,,,,,,,,,,
12/31/2014,0.823754789,0.74,,,,,,,,,,
9/30/2014,0.122614724,0.3,,,,,,,,,,
6/30/2014,0.249028263,0.19,,,,,,,,,,
3/31/2014,-0.092122025,-0.1,,,,,,,,,,
12/31/2013,0.221360382,0.21,,,,,,,,,,
9/30/2013,0.131157349,0.09,,,,,,,,,,
6/28/2013,0.125631145,0.07,,,,,,,,,,
3/28/2013,-0.132705595,-0.14,,,,,,,,,,
12/31/2012,0.097418706,nan,,,,,,,,,,
9/28/2012,0.067670696,nan,,,,,,,,,,
6/29/2012,0.287482248,nan,,,,,,,,,,
3/30/2012,-0.043472354,nan,,,,,,,,,,
12/30/2011,-0.152513587,nan,,,,,,,,,,
9/30/2011,-0.76180447,nan,,,,,,,,,,
6/30/2011,0.111575541,nan,,,,,,,,,,
3/31/2011,-0.16788172,nan,,,,,,,,,,
12/31/2010,0.046779661,nan,,,,,,,,,,
9/30/2010,0.128961599,nan,,,,,,,,,,
6/30/2010,0.201169835,nan,,,,,,,,,,
3/31/2010,-0.153336622,nan,,,,,,,,,,
12/31/2009,-0.1931642,nan,,,,,,,,,,
9/30/2009,-0.959300275,nan,,,,,,,,,,
6/30/2009,-0.223500995,nan,,,,,,,,,,
3/31/2009,-0.394547655,nan,,,,,,,,,,
12/31/2008,-2.833297744,nan,,,,,,,,,,
9/30/2008,-0.243148979,nan,,,,,,,,,,
6/30/2008,-0.167450813,nan,,,,,,,,,,
3/31/2008,-0.557607301,nan,,,,,,,,,,
12/31/2007,0.012548125,nan,,,,,,,,,,
9/28/2007,-0.254883787,nan,,,,,,,,,,
6/29/2007,-0.802981668,nan,,,,,,,,,,
3/30/2007,-0.147804356,nan,,,,,,,,,,
12/29/2006,-0.063852582,nan,,,,,,,,,,
9/29/2006,0.056547407,nan,,,,,,,,,,
6/30/2006,-0.028434665,nan,,,,,,,,,,
3/31/2006,-0.063210583,nan,,,,,,,,,,
12/30/2005,0.282780749,nan,,,,,,,,,,
9/30/2005,0.086656223,nan,,,,,,,,,,
6/30/2005,0.04597377,nan,,,,,,,,,,
3/31/2005,-0.044242961,nan,,,,,,,,,,
12/31/2004,-0.44,nan,,,,,,,,,,
9/30/2004,0.320369995,nan,,,,,,,,,,
6/30/2004,0.296747143,nan,,,,,,,,,,
3/31/2004,0.048526047,nan,,,,,,,,,,
12/31/2003,0.27599193,nan,,,,,,,,,,
9/30/2003,0.277549342,nan,,,,,,,,,,
6/30/2003,0.215766503,nan,,,,,,,,,,
3/31/2003,0.057191547,nan,,,,,,,,,,
12/31/2002,0.228170549,nan,,,,,,,,,,
9/30/2002,0.245579434,nan,,,,,,,,,,
6/28/2002,0.207097715,nan,,,,,,,,,,
3/28/2002,-0.118361261,nan,,,,,,,,,,
12/31/2001,-0.59,nan,,,,,,,,,,
9/28/2001,0.245579434,nan,,,,,,,,,,
6/29/2001,0.207097715,nan,,,,,,,,,,
3/30/2001,-0.118361261,nan,,,,,,,,,,
12/29/2000,0.28,nan,,,,,,,,,,
9/29/2000,0.22,nan,,,,,,,,,,
6/30/2000,0.2,nan,,,,,,,,,,
3/31/2000,0.14,nan,,,,,,,,,,
12/31/1999,0.424898192,nan,,,,,,,,,,
9/30/1999,0.445079028,nan,,,,,,,,,,
6/30/1999,0.396365094,nan,,,,,,,,,,
3/31/1999,0.216023936,nan,,,,,,,,,,
12/31/1998,1.266135734,nan,,,,,,,,,,
9/30/1998,0.365349789,nan,,,,,,,,,,
6/30/1998,0.316311663,nan,,,,,,,,,,
3/31/1998,0.199671568,nan,,,,,,,,,,
12/31/1997,0.315036093,nan,,,,,,,,,,
9/30/1997,0.306759488,nan,,,,,,,,,,
6/30/1997,0.266105993,nan,,,,,,,,,,
3/31/1997,0.137697228,nan,,,,,,,,,,
12/31/1996,0.128826868,nan,,,,,,,,,,
9/30/1996,0.248521596,nan,,,,,,,,,,
6/28/1996,0.255160899,nan,,,,,,,,,,
3/29/1996,0.04,nan,,,,,,,,,,
12/29/1995,0.183595506,nan,,,,,,,,,,
9/29/1995,0.19505618,nan,,,,,,,,,,
6/30/1995,0.15670412,nan,,,,,,,,,,
