CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_3,Q_EPS_Projections_Date_3,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
Non-GAAP,,12/31/2026,,0.23,2/16/2025,0.19,12/22/2024,0.19,11/11/2024,0.19,10/15/2024,0.19,9/10/2024,0.19,9/9/2024,,,,,,,,,
Charts Adjusted,,9/30/2026,,0.2,,0.17,,0.17,,0.16,,0.16,,0.16,,,,,,,,,,
,,6/30/2026,,0.19,,0.16,,0.16,,0.16,,0.16,,0.16,,,,,,,,,,
,,3/30/2026,,0.18,,0.15,,0.15,,0.15,,0.15,,0.15,,,,,,,,,,
,,12/31/2025,,0.19,12/22/2024,0.19,12/22/2024,0.19,11/11/2024,0.19,10/15/2024,0.19,9/10/2024,0.19,9/9/2024,,,,,,,,,
,,9/30/2025,,0.17,,0.17,,0.17,,0.16,,0.16,,0.16,,,,,,,,,,
,,6/30/2025,,0.16,,0.16,,0.16,,0.16,,0.16,,0.16,,,,,,,,,,
,,3/30/2025,,0.16,,0.15,,0.15,,0.15,,0.15,,0.15,,,,,,,,,,
,2/13/2025,12/31/2024,-0.21,0.19,,0.14,,0.14,,0.14,,0.14,,0.14,,,,,,,,,,
,11/7/2024,9/30/2024,-0.21,0.15,,0.11,,0.11,,0.11,,,,,,,,,,,,,,
,8/7/2024,6/30/2024,-0.13,0.15,,0.15,,,,,,,,,,,,,,,,,,
,5/9/2024,3/30/2024,-0.08,0.16,,0.16,,,,,,,,,,,,,,,,,,
,2/14/2024,12/31/2023,-0.11,0.19,,0.19,,,,,,,,,,,,,,,,,,
,11/1/2023,9/30/2023,-0.13,0.15,,0.15,,,,,,,,,,,,,,,,,,
,8/2/2023,6/30/2023,-0.15,0.11,,0.11,,,,,,,,,,,,,,,,,,
,5/3/2023,3/30/2023,-0.21,0.06,,0.06,,,,,,,,,,,,,,,,,,
,2/8/2023,12/31/2022,-0.23,0.04,,0.04,,,,,,,,,,,,,,,,,,
,11/2/2022,9/30/2022,-0.24,0.02,,0.02,,,,,,,,,,,,,,,,,,
,8/3/2022,6/30/2022,-0.24,-0.02,,-0.02,,,,,,,,,,,,,,,,,,
,5/9/2022,3/31/2022,-0.2,0.01,,0.01,,,,,,,,,,,,,,,,,,
,2/10/2022,12/31/2021,-0.23,-0.01,,-0.01,,,,,,,,,,,,,,,,,,
,11/4/2021,9/30/2021,-0.21,0.01,,0.01,,,,,,,,,,,,,,,,,,
,8/5/2021,6/30/2021,-0.14,0.01,,0.01,,,,,,,,,,,,,,,,,,
,5/6/2021,3/31/2021,-0.09,0.02,,0.02,,,,,,,,,,,,,,,,,,
,2/11/2021,12/31/2020,-0.04,0.02,,0.02,,,,,,,,,,,,,,,,,,
,11/4/2020,9/30/2020,-0.14,0.05,,0.05,,,,,,,,,,,,,,,,,,
,,6/30/2020,-0.01,-0.01,,-0.01,,,,,,,,,,,,,,,,,,
,,3/31/2020,-0.08,-0.08,,-0.08,,,,,,,,,,,,,,,,,,
,,12/31/2019,-0.01,-0.01,,-0.01,,,,,,,,,,,,,,,,,,
,,9/30/2019,-0.11,-0.11,,-0.11,,,,,,,,,,,,,,,,,,
