CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8/23/2023,7/31/2023,-0.05,0.04,,0.04,,0.04,,0.59,,0.89,,0.9,,1,,0.96,,1.0675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5/19/2023,4/28/2023,0.38,0.7,,1.2,,1.22,,1.18,,1.22,,1.0675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3/20/2023,1/31/2023,0.5,0.97,,0.5,,0.49,,0.62,,0.58,,1.48,,1.64,,1.61,,1.62,,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11/18/2022,10/28/2022,1.013727561,1.27,,1.11,,1.16,,1.4,,1.65,,1.64,,1.46,,1.44,,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8/19/2022,7/29/2022,0.988433228,1.1,,0.8,,0.87,,0.88,,1.52,,1.6,,1.91,,1.76,,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5/20/2022,4/29/2022,1.368312757,1.6,,1.55,,1.67,,1.72,,1.7,,1.69,,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2/25/2022,1/31/2022,1.023856859,1.67,,1.44,,1.49,,1.5,,1.54,,1.55,,1.54,,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11/19/2021,10/29/2021,1.513409962,1.93,,1.38,,1.35,,1.17,,0.98,,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8/20/2021,7/30/2021,4.087452471,2.21,,1.01,,1,,0.64,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5/21/2021,4/30/2021,1.923809524,1.96,,1.09,,0.63,,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2/26/2021,1/29/2021,1.169201521,1.55,,1.35,,1.14,,1.33,,1.53,,1.75,,1.8,,1.85,,1.89,,1.91,,1.879075145,,1.818588008,,,,,,,,,,,,,,,,,,,,,,,,
,11/20/2020,10/30/2020,2.516619183,1.21,,0.63,,0.51,,0.64,,0.97,,1.18,,1.14,,1.15,,1.19,,1.158034682,,1.143423598,,,,,,,,,,,,,,,,,,,,,,,,,,
,8/21/2020,7/31/2020,0.428163654,0.71,,0.69,,-0.6,,0.12,,0.71,,0.69,,0.71,,0.77,,0.8,,0.884913295,,0.892959381,,,,,,,,,,,,,,,,,,,,,,,,,,
,5/22/2020,5/1/2020,-1.054650048,-0.67,,-0.25,,-0.25,,0.6,,0.57,,1.64,,1.62,,1.63,,1.66,,1.69,,1.747976879,,1.785918762,,,,,,,,,,,,,,,,,,,,,,,,
,,1/31/2020,1.273764259,,,1.58,,1.62,,1.66,,1.71,,1.73,,1.72,,1.7,,1.67,,1.48,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11/1/2019,1.166044776,,,nan,,1.08,,1.09,,1.1,,1.09,,1.06,,1.05,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8/2/2019,0.540054005,,,0.67,,0.66,,0.7,,0.81,,0.82,,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5/3/2019,1.520778073,,,1.6,,1.63,,1.64,,1.62,,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2/1/2019,1.394527802,,,1.4,,1.38,,1.37,,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11/2/2018,1.130434783,,,0.92,,1.05,,0.82,,0.85,,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8/3/2018,0.751494449,,,0.7,,0.74,,0.58,,0.61,,1.02,,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5/4/2018,1.385390428,,,1.25,,1.27,,1.29,,1.5,,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2/2/2018,-0.406301824,,,1.25,,1.18,,1.63,,1.62,,1.63,,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10/27/2017,0.806962025,,,0.8,,0.81,,1.25,,1.24,,1.26,,1.25,,1.22,,1.23,,1.22,,1.21,,1.23,,0.9,,,,,,,,,,,,,,,,,,,,,,
,,7/28/2017,0.386363636,,,0.9,,0.93,,0.97,,1.05,,1.03,,1.02,,1.03,,1.02,,1,,1.03,,1.32,,,,,,,,,,,,,,,,,,,,,,,,
,,4/28/2017,1.357466063,,,1.39,,1.48,,1.49,,1.53,,1.51,,1.52,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1/31/2017,1.417854464,,,1.32,,1.33,,1.31,,1.3,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10/28/2016,1.171641791,,,1.11,,1.1,,1.12,,1.11,,1.1,,1.07,,1.06,,1.03,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/29/2016,0.937269373,,,0.9,,0.94,,0.93,,0.94,,0.93,,0.91,,0.77,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4/29/2016,1.386066763,,,1.39,,1.45,,1.44,,1.41,,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1/29/2016,1.137508999,,,1.12,,1.11,,1.12,,1.11,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10/30/2015,0.567778566,,,0.95,,0.94,,0.93,,0.91,,0.92,,0.89,,0.9,,0.91,,0.89,,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/31/2015,0.842179759,,,0.69,,0.68,,0.69,,0.7,,0.68,,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5/1/2015,1.294862773,,,1.23,,1.22,,1.2,,1.21,,1.23,,1.22,,1.21,,1.2,,1.19,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1/30/2015,1.011781012,,,0.91,,0.92,,0.91,,0.88,,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10/31/2014,0.823610158,,,0.79,,0.78,,0.77,,0.75,,0.74,,0.73,,0.74,,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8/1/2014,0.628415301,,,0.54,,0.53,,0.52,,0.55,,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4/30/2014,1.097560976,,,1.06,,1.05,,1.04,,1.01,,0.99,,0.98,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1/31/2014,0.815363881,,,0.76,,0.75,,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10/31/2013,0.695652174,,,0.66,,0.67,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8/2/2013,0.435931308,,,0.47,,0.48,,0.49,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5/3/2013,0.903732809,,,0.88,,0.87,,0.91,,0.9,,0.91,,0.9,,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2/1/2013,0.678851175,,,0.73,,0.72,,0.71,,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10/26/2012,0.688758934,,,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/27/2012,0.383365822,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4/27/2012,0.829552819,,,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1/27/2012,0.52906597,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10/28/2011,0.4296875,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/29/2011,0.238402062,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4/29/2011,0.603725112,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1/27/2011,0.364916773,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10/28/2010,0.33290653,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/27/2010,0.038240918,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4/30/2010,0.343293071,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1/29/2010,0.14,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10/30/2009,-0.04,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/31/2009,0,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4/30/2009,0.2,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1/30/2009,-0.81,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10/31/2008,0.16,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/31/2008,0.11,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4/30/2008,0.02,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1/31/2008,0.51,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10/31/2007,-0.22,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/31/2007,-0.12,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4/30/2007,0.11,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1/31/2007,0.72,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10/31/2006,0.42,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/31/2006,0.09,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4/28/2006,0.38,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1/31/2006,0.61,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10/31/2005,0.42,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/29/2005,0.28,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4/29/2005,0.37,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1/31/2005,0.57,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10/29/2004,0.47,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/30/2004,0.53,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4/30/2004,0.31,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1/30/2004,0.47,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10/31/2003,0.41,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/31/2003,0.24,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4/30/2003,0.26,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1/31/2003,0.39,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10/31/2002,0.31,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/31/2002,0.21,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4/30/2002,0.14,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1/31/2002,0.24,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10/31/2001,0.23,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/31/2001,-0.1,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4/30/2001,0.27,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1/31/2001,-2.06,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10/31/2000,0.18,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/31/2000,0.07,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4/28/2000,0.1,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1/31/2000,0.53,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10/29/1999,0.06,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/30/1999,-0.22,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4/30/1999,-0.02,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1/29/1999,0.27,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10/30/1998,-1.14,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/31/1998,-0.09,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4/30/1998,-0.04,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1/30/1998,0.85,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10/31/1997,0.4,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/31/1997,-1.33,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4/30/1997,0.01,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1/31/1997,0.74,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10/31/1996,0.52,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/31/1996,0.16,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4/30/1996,-0.16,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1/31/1996,-0.8,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10/31/1995,0.26,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/31/1995,-0.09,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
