CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_3,Q_EPS_Projections_Date_3,,
Non-GAAP,,12/31/2026,,1.33,9/3/2025,1.33,7/31/2025,1.41,7/9/2025,1.47,6/1/2025,1.5,4/24/2025
,,9/30/2026,,1.06,,1.05,,1.01,,1.04,,1.17,
,,6/30/2026,,0.87,,0.97,,0.81,,0.8,,0.84,
,,3/30/2026,,0.49,,0.54,,0.57,,0.6,,0.63,
,,12/31/2025,,0.05,1/2/2025,0.1,1/2/2025,0.08,1/2/2025,0.02,1/2/2025,0.21,1/2/2025
,,9/30/2025,,-0.45,,-0.34,,-0.34,,-0.34,,-0.2,
,7/29/2025,6/30/2025,-0.92,-1.24,,-1.01,,-0.92,,-0.66,,,
,4/23/2025,3/30/2025,-0.16,-0.49,,-0.12,,-1.03,,-0.93,,,
,1/28/2025,12/31/2024,-5.46,-5.9,3/16/2024,-1.68,3/16/2024,-1.51,3/16/2024,0.25,3/16/2024,,
,10/23/2024,9/30/2024,-9.97,-10.44,,-0.53,,-0.26,,-0.02,,,
,7/31/2024,6/30/2024,-2.33,-2.9,,-1.53,,-0.95,,-0.49,,,
,4/24/2024,3/30/2024,-0.56,-1.13,,-0.21,,0.01,,0.23,,,
,1/31/2024,12/31/2023,-0.04,-0.47,4/15/2023,-0.85,4/15/2023,-0.89,4/15/2023,-0.57,4/15/2023,,
,10/25/2023,9/30/2023,-2.7,-3.26,,-3.04,,-0.43,,-0.3,,,
,7/26/2023,6/30/2023,-0.25,-0.82,,-0.88,,-0.86,,-0.76,,,
,4/26/2023,3/30/2023,-0.69,-1.27,,-1.01,,-0.57,,-0.38,,,
,1/25/2023,12/31/2022,-1.06,-1.75,,0.29,,0.25,,0.43,,,
,10/26/2022,9/30/2022,-5.49,-6.18,,0.17,,0.23,,0.22,,,
,7/27/2022,6/30/2022,0.32,-0.37,,-0.08,,-0.06,,0.19,,,
,4/27/2022,3/31/2022,-2.06,-2.75,,-0.13,,-0.07,,0.13,,,
,1/26/2022,12/31/2021,-7.02,-7.69,,-0.27,,-0.24,,0.01,,,
,10/27/2021,9/30/2021,-0.19,-0.6,,-0.02,,0.11,,0.14,,,
,7/28/2021,6/30/2021,1,0.4,,-0.72,,-0.6,,-0.55,,,
,4/28/2021,3/31/2021,-0.92,-1.53,,-0.98,,-0.96,,-0.5,,,
,1/27/2021,12/31/2020,-14.65,-4.19,,-1.07,,-0.96,,-1.01,3/29/2020,,
,10/28/2020,9/30/2020,-0.79,-1.39,,-2.22,,-2.1,,-1.43,,,
,7/29/2020,6/30/2020,-4.2,-4.79,,-2.34,,-2.2,,-1.34,,,
,4/29/2020,3/31/2020,-1.11,-1.7,,-1.23,,-0.87,,1.55,,,
