CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,,
Non-GAAP,,11/30/2026,,4.17,10/28/2025,4.01,9/28/2025,3.83,8/25/2025,3.78,6/27/2025,3.72,5/20/2025
,,8/30/2026,,3.85,,3.69,,3.43,,3.41,,3.32,
,,5/30/2026,,3.37,,3.34,,3.28,,3.23,,3.08,
,,2/28/2026,,3.21,,3.19,,3.11,,3.09,,3.14,
,,11/30/2025,,3.73,,3.53,,3.32,,3.33,,3.33,
,9/25/2025,8/30/2025,2.74,3.58,,3.04,,3.02,,2.94,,,
,6/24/2025,5/30/2025,2.21,2.99,,2.73,,2.73,,3.03,,,
,3/27/2025,2/28/2025,1.98,2.8,,2.91,,2.94,,2.96,,,
,1/9/2025,11/30/2024,2.29,3.09,3/9/2024,3.06,3/9/2024,3.06,3/9/2024,3.08,3/9/2024,,
,9/26/2024,8/30/2024,2.08,2.86,,2.8,,2.81,,2.93,,,
,6/25/2024,5/30/2024,1.66,2.73,,2.82,,2.82,,2.79,,,
,3/26/2024,2/28/2024,1.93,2.99,,2.84,,2.85,,2.9,,,
,1/9/2024,11/30/2023,2.06,3.13,,2.68,,2.68,,2.74,,,
,9/26/2023,8/30/2023,1.49,2.78,,2.47,,2.47,,2.78,,,
,6/27/2023,5/30/2023,1.41,2.43,,2.55,,2.62,,2.85,,,
,3/24/2023,2/28/2023,1.75,2.93,,2.85,,2.85,,3.06,,,
,1/10/2023,11/30/2022,2.31,3.44,,2.93,,2.93,,2.93,,,
,9/27/2022,8/31/2022,1.55,2.74,,2.74,,2.74,,2.72,,,
,6/28/2022,5/31/2022,1.55,2.72,,2.65,,2.65,,2.51,,,
,3/24/2022,2/28/2022,1.37,3.03,,2.73,,2.67,,2.29,,,
,1/11/2022,11/30/2021,1.24,2.86,,2.64,,2.64,,2.69,,,
,9/28/2021,8/31/2021,1.81,2.14,,2.03,,2.03,,2.02,,,
,6/24/2021,5/31/2021,1.78,2.09,,1.93,,1.91,,1.91,,,
,3/22/2021,2/28/2021,1.69,1.89,,1.67,,1.46,,3.1,,,
,1/11/2021,11/30/2020,4.14,5.21,,3.83,,3.83,,3.73,,,
,9/29/2020,8/31/2020,2.6,3.33,,2.26,,2.26,,1.14,,,
,6/25/2020,5/29/2020,1.1,1.83,,-3.45,,-4.05,,3.05,,,
,3/24/2020,2/28/2020,2.36,3.26,,3.1,,3.13,,2.94,,,
,1/9/2020,11/29/2019,3.413328892,4.26,,3.61,,3.54,,3.39,,,
,9/24/2019,8/30/2019,2.400747369,3.3,,2.86,,2.87,,2.79,,,
,6/25/2019,5/31/2019,2.226996996,2.86,,2.71,,2.75,,2.55,,,
,3/27/2019,2/28/2019,1.694916253,2.84,,2.74,,2.52,,2.34,,,
,1/10/2019,11/30/2018,2.706738076,3.65,,3.12,,3,,3.07,,,
,10/3/2018,8/31/2018,1.738467384,2.57,,2.46,,2.56,,2.57,,,
,6/28/2018,5/31/2018,2.357531075,2.38,,2.3,,2.41,,2.29,,,
,3/29/2018,2/28/2018,0.611186152,2.14,,2.11,,2.1,,2.04,,,
,1/9/2018,11/30/2017,2.284420699,,,2.68,,2.52,,2.5,,,
,9/25/2017,8/31/2017,1.890988226,,,1.97,,1.98,,1.91,,,
,6/22/2017,5/31/2017,1.825086248,,,1.79,,1.76,,1.74,,,
,3/27/2016,2/28/2017,1.541569072,,,1.66,,1.54,,1.49,,,
,,11/30/2016,2.151940878,,,2.09,,1.88,,1.89,,,
,,8/31/2016,1.484899074,,,1.56,,1.55,,1.53,,,
,,5/31/2016,1.123616283,,,1.31,,1.59,,1.62,,,
,,2/29/2016,1.167198824,,,1.37,,1.54,,1.56,,,
,,11/30/2015,1.559280769,,,1.76,,1.78,,1.79,,,
,,8/31/2015,1.224852522,,,1.43,,1.67,,1.73,,,
,,5/29/2015,1.302569707,,,1.53,,1.59,,1.57,,,
,,2/27/2015,1.16349897,,,1.52,,1.42,,1.48,,,
,,11/28/2014,1.455268592,,,1.69,,1.7,,1.71,,,
,,8/29/2014,1.145556404,,,1.48,,1.53,,1.15,,,
,,5/30/2014,1.008876872,,,1.36,,1.02,,1.03,,,
,,2/28/2014,1.005022891,,,0.94,,0.95,,1.03,,,
,,11/29/2013,1.099281948,,,1.18,,1.21,,0.95,,,
,,8/30/2013,0.190021034,,,0.95,,0.96,,0.81,,,
,,5/31/2013,0.812511553,,,0.81,,0.92,,0.87,,,
,,2/27/2013,0.877438864,,,0.88,,1.04,,,,,
,,11/29/2012,1.156547319,,,1.04,,,,,,,
,,8/31/2012,0.92673471,,,0.93,,,,,,,
,,5/31/2012,0.896370084,,,0.9,,,,,,,
,,2/29/2012,1.015704719,,,0.92,,,,,,,
,,11/30/2011,1.368043626,,,nan,,,,,,,
,,8/31/2011,1.066732251,,,nan,,,,,,,
,,5/31/2011,0.84643377,,,nan,,,,,,,
,,2/28/2011,0.804074345,,,nan,,,,,,,
,,11/30/2010,1.038230656,,,nan,,,,,,,
,,8/31/2010,0.860874408,,,nan,,,,,,,
,,5/28/2010,0.695851889,,,nan,,,,,,,
,,2/26/2010,0.983094597,,,nan,,,,,,,
,,11/30/2009,0.848840202,,,nan,,,,,,,
,,8/31/2009,0.649371296,,,nan,,,,,,,
,,5/29/2009,0.55239987,,,nan,,,,,,,
,,2/27/2009,0.576577951,,,nan,,,,,,,
,,11/28/2008,0.74,,,nan,,,,,,,
,,8/29/2008,0.66,,,nan,,,,,,,
,,5/30/2008,0.56,,,nan,,,,,,,
,,2/28/2008,0.51,,,nan,,,,,,,
,,11/30/2007,0.61,,,nan,,,,,,,
,,8/31/2007,0.44,,,nan,,,,,,,
,,5/31/2007,0.45,,,nan,,,,,,,
,,2/28/2007,0.43,,,nan,,,,,,,
,,11/30/2006,0.48,,,nan,,,,,,,
,,8/31/2006,0.43,,,nan,,,,,,,
,,5/31/2006,0.36,,,nan,,,,,,,
,,2/28/2006,0.34,,,nan,,,,,,,
,,11/30/2005,0.41,,,nan,,,,,,,
,,8/31/2005,0.29,,,nan,,,,,,,
,,5/31/2005,0.72,,,nan,,,,,,,
,,2/28/2005,0.27,,,nan,,,,,,,
,,11/30/2004,0.5,,,nan,,,,,,,
,,8/31/2004,0.38,,,nan,,,,,,,
,,5/28/2004,0.34,,,nan,,,,,,,
