CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_3,Q_EPS_Projections_Date_3,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
Non-GAAP,,12/31/2025,,0.1,1/22/2025,0.1,12/12/2024,0.1,11/1/2024,0.1,10/18/2024,0.1,9/13/2024,0.1,8/3/2024,0.11,7/21/2024,0.12,6/15/2024,0.12,6/14/2024,,,
Collect Adjusted too,,9/30/2025,,0.1,,0.1,,0.09,,0.08,,0.08,,0.08,,0.09,,0.09,,0.09,,,,
,,6/30/2025,,0.08,,0.08,,0.08,,0.07,,0.07,,0.07,,0.07,,0.07,,0.07,,,,
,,3/30/2025,,0.06,,0.06,,0.06,,0.05,,0.05,,0.06,,0.06,,0.06,,0.06,,,,
,,12/31/2024,,0.06,,0.06,,0.06,,0.06,,0.06,,0.06,,0.07,,0.07,,0.07,,,,
,10/30/2024,9/30/2024,-0.23,0.1,,0.05,,0.05,,0.05,,0.05,,0.05,,0.05,,,,,,,,
,7/31/2024,6/30/2024,-0.28,0.06,,0.05,,0.05,,0.05,,,,,,,,,,,,,,
,5/7/2024,3/30/2024,-0.3,0.05,,0.05,,,,,,,,,,,,,,,,,,
,2/7/2024,12/31/2023,-0.3,0.09,,0.09,,,,,,,,,,,,,,,,,,
,11/1/2023,9/30/2023,-0.3,0.02,,0.02,,,,,,,,,,,,,,,,,,
,8/2/2023,6/30/2023,-0.35,0.01,,0.01,,,,,,,,,,,,,,,,,,
,5/3/2023,3/30/2023,-0.52,-0.09,,-0.09,,,,,,,,,,,,,,,,,,
,1/30/2023,12/31/2022,-0.37,-0.09,,-0.09,,,,,,,,,,,,,,,,,,
,11/2/2022,9/30/2022,-0.41,-0.13,,-0.13,,,,,,,,,,,,,,,,,,
,8/3/2022,6/30/2022,-0.42,-0.16,,-0.16,,,,,,,,,,,,,,,,,,
,5/5/2022,3/31/2022,-0.41,-0.19,,-0.19,,,,,,,,,,,,,,,,,,
,2/10/2022,12/31/2021,-0.43,-0.19,,-0.19,,,,,,,,,,,,,,,,,,
,11/4/2021,9/30/2021,-0.37,-0.17,,-0.17,,,,,,,,,,,,,,,,,,
,8/5/2021,6/30/2021,-0.74,-0.31,,-0.31,,,,,,,,,,,,,,,,,,
,,3/31/2021,-0.41,-0.29,,-0.29,,,,,,,,,,,,,,,,,,
,,12/31/2020,-0.3,-0.21,,-0.21,,,,,,,,,,,,,,,,,,
,,9/30/2020,-1.34,-0.18,,-0.18,,,,,,,,,,,,,,,,,,
,,6/30/2020,-0.25,-0.19,,-0.19,,,,,,,,,,,,,,,,,,
,,3/31/2020,-0.25,-0.25,,-0.25,,,,,,,,,,,,,,,,,,
,,12/31/2019,-0.25,-0.25,,-0.25,,,,,,,,,,,,,,,,,,
