Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_2.1,Q_EPS_Projections_Date_2.1,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,12/31/2012,0.595722193,,0.69,,0.69,,,,,,,,
,9/28/2012,0.717026846,,0.7,,,,,,,,,,
,6/29/2012,0.677191467,,,,,,,,,,,,
,3/30/2012,0.646682643,,,,,,,,,,,,
,12/30/2011,0.6975143509999999,,,,,,,,,,,,
,9/30/2011,0.735538575,,,,,,,,,,,,
,6/30/2011,0.701570754,,,,,,,,,,,,
,3/31/2011,0.579146826,,,,,,,,,,,,
,12/31/2010,0.558775597,,,,,,,,,,,,
,9/30/2010,0.596062469,,,,,,,,,,,,
,6/30/2010,0.609326852,,,,,,,,,,,,
,3/31/2010,0.556145938,,,,,,,,,,,,
,12/31/2009,0.575866847,,,,,,,,,,,,
,9/30/2009,0.483228616,,,,,,,,,,,,
,6/30/2009,0.463556462,,,,,,,,,,,,
,3/31/2009,0.436524032,,,,,,,,,,,,
,12/31/2008,0.49194766799999995,,,,,,,,,,,,
,9/30/2008,0.6838809840000001,,,,,,,,,,,,
,6/30/2008,0.353106956,,,,,,,,,,,,
,3/31/2008,0.27,,,,,,,,,,,,
,12/31/2007,0.315,,,,,,,,,,,,
,9/28/2007,0.255,,,,,,,,,,,,
,6/29/2007,0.29,,,,,,,,,,,,
,3/30/2007,0.255,,,,,,,,,,,,
,12/29/2006,0.3,,,,,,,,,,,,
,9/29/2006,0.295,,,,,,,,,,,,
,6/30/2006,0.25,,,,,,,,,,,,
,3/31/2006,0.26,,,,,,,,,,,,
,12/30/2005,0.21,,,,,,,,,,,,
,9/30/2005,0.22,,,,,,,,,,,,
,6/30/2005,0.2,,,,,,,,,,,,
,3/31/2005,0.155,,,,,,,,,,,,
,12/31/2004,0.235,,,,,,,,,,,,
,9/30/2004,0.115,,,,,,,,,,,,
,6/30/2004,0.135,,,,,,,,,,,,
,3/31/2004,0.12,,,,,,,,,,,,
,12/31/2003,0.125,,,,,,,,,,,,
,9/30/2003,0.12,,,,,,,,,,,,
,6/30/2003,0.095,,,,,,,,,,,,
,3/31/2003,0.155,,,,,,,,,,,,
,12/31/2002,0.1075,,,,,,,,,,,,
,9/30/2002,0.0175,,,,,,,,,,,,
,6/28/2002,0.1025,,,,,,,,,,,,
,3/28/2002,0.105,,,,,,,,,,,,
,12/31/2001,0.105,,,,,,,,,,,,
,9/28/2001,0.085,,,,,,,,,,,,
,6/29/2001,0.11,,,,,,,,,,,,
,3/30/2001,0.09,,,,,,,,,,,,
,12/29/2000,0.08,,,,,,,,,,,,
,9/29/2000,0.005,,,,,,,,,,,,
,6/30/2000,0.075,,,,,,,,,,,,
,3/31/2000,0.1375,,,,,,,,,,,,
,12/31/1999,0.025,,,,,,,,,,,,
,9/30/1999,-0.005,,,,,,,,,,,,
,6/30/1999,0.045,,,,,,,,,,,,
,3/31/1999,0.0725,,,,,,,,,,,,
,12/31/1998,0.08,,,,,,,,,,,,
,9/30/1998,0.07,,,,,,,,,,,,
,6/30/1998,0.08,,,,,,,,,,,,
,3/31/1998,0.075,,,,,,,,,,,,
,12/31/1997,0.0825,,,,,,,,,,,,
,9/30/1997,0.0825,,,,,,,,,,,,
,6/30/1997,0.0775,,,,,,,,,,,,
,3/31/1997,0.071666667,,,,,,,,,,,,
,12/31/1996,0.068333333,,,,,,,,,,,,
,9/30/1996,0.066666667,,,,,,,,,,,,
,6/28/1996,0.06333333299999999,,,,,,,,,,,,
,3/29/1996,0.058333333,,,,,,,,,,,,
,12/29/1995,0.058333333,,,,,,,,,,,,
,9/29/1995,0.055,,,,,,,,,,,,
,6/30/1995,0.053333333,,,,,,,,,,,,
,3/31/1995,0.05,,,,,,,,,,,,
,12/30/1994,0.047777778,,,,,,,,,,,,
,9/30/1994,0.041111111,,,,,,,,,,,,
,6/30/1994,0.045555556,,,,,,,,,,,,
,3/31/1994,0.021111111000000002,,,,,,,,,,,,
,12/31/1993,0.03,,,,,,,,,,,,
,9/30/1993,0.036666667,,,,,,,,,,,,
