CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_3,Q_EPS_Projections_Date_3,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
Adj. Diluted,,12/31/2024,,0.65,8/12/2023,0.68,6/17/2023,0.66,5/7/2023,,4/22/2023,0.61,3/13/2023,0.61,3/12/2023,,,,,,,,,
,,9/30/2024,,0.77,,0.82,,0.83,,,,0.74,,0.74,,,,,,,,,,
,,6/30/2024,,0.74,,0.77,,0.81,,,,0.66,,0.66,,,,,,,,,,
,,3/30/2024,,0.69,,0.72,,0.71,,,,0.52,,0.52,,,,,,,,,,
,,12/31/2023,,0.44,4/22/2023,0.56,4/22/2023,0.57,4/22/2023,0.61,4/22/2023,0.61,3/13/2023,0.61,3/12/2023,,,,,,,,,
,,9/30/2023,,0.47,,0.64,,0.71,,0.74,,0.74,,0.74,,,,,,,,,,
,8/9/2023,6/30/2023,0.51,0.53,,0.59,,0.64,,0.66,,0.66,,0.66,,,,,,,,,,
,5/4/2023,3/30/2023,0.7,0.74,,0.53,,0.52,,0.52,,,,,,,,,,,,,,
,2/16/2023,12/31/2022,0.2,0.26,,0.26,,,,,,,,,,,,,,,,,,
,11/3/2022,9/30/2022,0.52,0.57,,0.57,,,,,,,,,,,,,,,,,,
,8/4/2022,6/30/2022,0.49,0.58,,0.58,,,,,,,,,,,,,,,,,,
,5/5/2022,3/31/2022,0.53,0.57,,0.57,,,,,,,,,,,,,,,,,,
,2/17/2022,12/31/2021,0.01,0.17,,0.17,,,,,,,,,,,,,,,,,,
,11/4/2021,9/30/2021,0.35,0.45,,0.45,,,,,,,,,,,,,,,,,,
,8/5/2021,6/30/2021,1.47,0.62,,0.62,,,,,,,,,,,,,,,,,,
,5/6/2021,3/31/2021,0.39,0.51,,0.51,,,,,,,,,,,,,,,,,,
,2/18/2021,12/31/2020,0.15,0.4,,0.4,,,,,,,,,,,,,,,,,,
,11/5/2020,9/30/2020,0.15,0.34,,0.34,,,,,,,,,,,,,,,,,,
,8/4/2020,6/30/2020,-0.29,-0.14,,-0.14,,,,,,,,,,,,,,,,,,
,5/7/2020,3/31/2020,0.29,0.44,,0.44,,,,,,,,,,,,,,,,,,
,2/20/2020,12/31/2019,0.31,0.42,,0.42,,,,,,,,,,,,,,,,,,
,10/31/2019,9/30/2019,0.39,0.52,,0.52,,,,,,,,,,,,,,,,,,
,8/1/2019,6/28/2019,0.4,0.53,,0.53,,,,,,,,,,,,,,,,,,
,5/2/1029,3/29/2019,0.31,0.4,,0.4,,,,,,,,,,,,,,,,,,
,,12/31/2018,0.5,,,,,,,,,,,,,,,,,,,,,
,,9/28/2018,0.5,,,,,,,,,,,,,,,,,,,,,
,,6/29/2018,0.5,,,,,,,,,,,,,,,,,,,,,
,,3/29/2018,0.49,,,,,,,,,,,,,,,,,,,,,
,,12/29/2017,0.27,,,,,,,,,,,,,,,,,,,,,
,,9/29/2017,0.27,,,,,,,,,,,,,,,,,,,,,
,,6/30/2017,0.27,,,,,,,,,,,,,,,,,,,,,
,,3/31/2017,0.26,,,,,,,,,,,,,,,,,,,,,
,,12/30/2016,0.21,,,,,,,,,,,,,,,,,,,,,
,,9/30/2016,0.21,,,,,,,,,,,,,,,,,,,,,
,,6/30/2016,0.2,,,,,,,,,,,,,,,,,,,,,
,,3/31/2016,0.2,,,,,,,,,,,,,,,,,,,,,
,,12/31/2015,0.17,,,,,,,,,,,,,,,,,,,,,
,,9/30/2015,0.17,,,,,,,,,,,,,,,,,,,,,
,,6/30/2015,0.17,,,,,,,,,,,,,,,,,,,,,
,,3/31/2015,0.17,,,,,,,,,,,,,,,,,,,,,
