CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,,
,2/6/2018,12/29/2017,0.650029675,,,0.46,,0.465,,0.475,,,
,10/24/2017,9/29/2017,0.579374276,,,0.62,,0.615,,0.63,,,
,7/25/2017,6/30/2017,0.71987303,,,0.66,,0.64,,0.61,,,
,4/25/2017,3/31/2017,0.395254017,,,0.525,,0.515,,0.52,,,
,,12/30/2016,0.743542381,,,0.555,,0.575,,0.57,,,
,,9/30/2016,0.415919885,,,0.575,,0.59,,0.595,,,
,,6/30/2016,0.486251073,,,0.545,,0.54,,0.545,,,
,,3/31/2016,-0.067705845,,,0.37,,0.375,,0.35,,,
,,12/31/2015,0.449937352,,,0.43,,0.395,,0.39,,,
,,9/30/2015,0.377644087,,,0.39,,0.395,,0.38,,,
,,6/30/2015,0.357825365,,,0.35,,0.315,,0.31,,,
,,3/31/2015,0.256991042,,,0.24,,0.235,,0.2375,,,
,,12/31/2014,0.437634277,,,0.4225,,0.425,,0.415,,,
,,9/30/2014,0.340381704,,,0.2425,,,,,,,
,,6/30/2014,0.204559794,,,0.18,,,,,,,
,,3/31/2014,0.13890792,,,0.1075,,,,,,,
,,12/31/2013,0.23318862,,,0.2075,,,,,,,
,,9/30/2013,0.216802871,,,nan,,,,,,,
,,6/28/2013,0.174394179,,,nan,,,,,,,
,,3/28/2013,0.105966934,,,nan,,,,,,,
,,12/31/2012,0.04190623,,,nan,,,,,,,
,,9/28/2012,0.017744239,,,nan,,,,,,,
,,6/29/2012,-0.169845637,,,nan,,,,,,,
,,3/30/2012,0.112027374,,,nan,,,,,,,
,,12/30/2011,0.142320494,,,nan,,,,,,,
,,9/30/2011,0.137717632,,,nan,,,,,,,
,,6/30/2011,0.135141535,,,nan,,,,,,,
,,3/31/2011,0.114573496,,,nan,,,,,,,
,,12/31/2010,0.124004701,,,nan,,,,,,,
,,9/30/2010,0.111222669,,,nan,,,,,,,
,,6/30/2010,0.111925734,,,nan,,,,,,,
,,3/31/2010,0.12305808,,,nan,,,,,,,
,,12/31/2009,0.133189396,,,nan,,,,,,,
,,9/30/2009,0.120045325,,,nan,,,,,,,
,,6/30/2009,0.114313576,,,nan,,,,,,,
,,3/31/2009,0.104308739,,,nan,,,,,,,
,,12/31/2008,0.121600684,,,nan,,,,,,,
,,9/30/2008,0.10244699,,,nan,,,,,,,
,,6/30/2008,0.102782343,,,nan,,,,,,,
,,3/31/2008,0.143167989,,,nan,,,,,,,
,,12/31/2007,0.008192251,,,nan,,,,,,,
,,9/28/2007,0.089270189,,,nan,,,,,,,
,,6/29/2007,0.099195881,,,nan,,,,,,,
,,3/30/2007,0.212645587,,,nan,,,,,,,
,,12/29/2006,0.077485177,,,nan,,,,,,,
,,9/29/2006,-0.4118149,,,nan,,,,,,,
,,6/30/2006,0.027682283,,,nan,,,,,,,
,,3/31/2006,0.04897177,,,nan,,,,,,,
,,12/30/2005,0.077356237,,,nan,,,,,,,
,,9/30/2005,0.066842133,,,nan,,,,,,,
,,6/30/2005,0.084551749,,,nan,,,,,,,
,,3/31/2005,0.080307407,,,nan,,,,,,,
,,12/31/2004,0.067761784,,,nan,,,,,,,
,,9/30/2004,0.065026084,,,nan,,,,,,,
,,6/30/2004,0.062323663,,,nan,,,,,,,
,,3/31/2004,0.058849153,,,nan,,,,,,,
,,12/31/2003,0.056268202,,,nan,,,,,,,
,,9/30/2003,0.054832781,,,nan,,,,,,,
,,6/30/2003,0.108240087,,,nan,,,,,,,
,,3/31/2003,0.100817885,,,nan,,,,,,,
,,12/31/2002,0.095386422,,,nan,,,,,,,
,,9/30/2002,0.130605104,,,nan,,,,,,,
,,6/28/2002,0.075550379,,,nan,,,,,,,
,,3/28/2002,0.094984517,,,nan,,,,,,,
