CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_3,Q_EPS_Projections_Date_3,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
Y,,12/31/2026,,1.27,12/10/2025,1.31,11/2/2025,1.4,9/3/2025,1.43,7/30/2025,1.47,7/17/2025,1.47,6/8/2025,1.46,4/30/2025,,,,,,,
,,9/30/2026,,1.49,,1.5,,1.58,,1.68,,1.75,,1.75,,1.71,,,,,,,,
,,6/30/2026,,1.73,,1.75,,1.88,,1.9,,1.98,,1.98,,1.99,,,,,,,,
,,3/30/2026,,1.28,,1.33,,1.48,,1.49,,1.66,,1.66,,1.72,,,,,,,,
,,12/31/2025,,1.06,1/22/2025,1.08,1/22/2025,1.23,1/22/2025,1.22,1/22/2025,1.28,1/22/2025,1.28,1/22/2025,1.36,1/22/2025,,,,,,,
,10/29/2025,9/30/2025,1.29,1.29,,1.39,,1.48,,1.56,,1.56,,1.7,,,,,,,,,,
,7/28/2025,6/30/2025,1.7,1.7,,1.86,,1.86,,2,,2.04,,2.04,,,,,,,,,,
,4/28/2025,3/30/2025,1.3,1.3,,1.57,,1.59,,1.69,,1.69,,1.87,,,,,,,,,,
,2/17/2025,12/31/2024,1.12,1.12,4/9/2024,1.24,4/9/2024,1.24,4/9/2024,1.54,4/9/2024,1.58,4/9/2024,1.55,4/9/2024,,,,,,,,,
,10/28/2024,9/30/2024,1.64,1.64,,1.88,,1.86,,2.02,,2.01,,2.12,,,,,,,,,,
,7/30/2024,6/30/2024,2.05,2.05,,2.05,,2.05,,2.15,,2.15,,2.23,,,,,,,,,,
,4/30/2024,3/30/2024,1.96,1.96,,1.96,,1.66,,1.66,,1.89,,1.89,,,,,,,,,,
