CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_3,Q_EPS_Projections_Date_3,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
Non-GAAP,,12/31/2026,,1.39,4/6/2025,1.38,2/24/2025,1.38,2/23/2025,,,,,,,,,,,,,,,
Plots Adjusted,,9/30/2026,,1.29,,1.29,,1.29,,,,,,,,,,,,,,,,
,,6/30/2026,,1.21,,1.21,,1.21,,,,,,,,,,,,,,,,
,,3/30/2026,,1.12,,1.12,,1.12,,,,,,,,,,,,,,,,
,,12/31/2025,,1.21,,1.21,,1.21,,,,,,,,,,,,,,,,
,,9/30/2025,,1.12,,1.12,,1.12,,,,,,,,,,,,,,,,
,,6/30/2025,,1.04,,1.04,,1.04,,,,,,,,,,,,,,,,
,,3/30/2025,,0.94,,0.94,,0.94,,,,,,,,,,,,,,,,
,2/13/2025,12/31/2024,-0.08,1,,1,,,,,,,,,,,,,,,,,,
,10/30/2024,9/30/2024,-0.06,1.02,,1.02,,,,,,,,,,,,,,,,,,
,8/1/2024,6/30/2024,-0.19,0.87,,0.87,,,,,,,,,,,,,,,,,,
,5/7/2024,3/30/2024,-0.31,0.8,,0.8,,,,,,,,,,,,,,,,,,
,2/14/2024,12/31/2023,-2.01,0.86,,0.86,,,,,,,,,,,,,,,,,,
,11/8/2023,9/30/2023,-0.78,0.58,,0.58,,,,,,,,,,,,,,,,,,
,8/8/2023,6/30/2023,-0.91,0.54,,0.54,,,,,,,,,,,,,,,,,,
,5/9/2023,3/30/2023,-1.84,0.47,,0.47,,,,,,,,,,,,,,,,,,
,2/15/2023,12/31/2022,-1.24,0.22,,0.22,,,,,,,,,,,,,,,,,,
,11/3/2022,9/30/2022,-2.63,-0.27,,-0.27,,,,,,,,,,,,,,,,,,
,8/4/2022,6/30/2022,-1.77,-0.11,,-0.11,,,,,,,,,,,,,,,,,,
,5/4/2022,3/31/2022,-1.23,0.01,,0.01,,,,,,,,,,,,,,,,,,
,2/9/2022,12/31/2021,-1.63,-0.2,,-0.2,,,,,,,,,,,,,,,,,,
,10/27/2021,9/30/2021,-1.26,0.01,,0.01,,,,,,,,,,,,,,,,,,
,7/29/2021,6/30/2021,-1.31,-0.11,,-0.11,,,,,,,,,,,,,,,,,,
,5/5/2021,3/31/2021,-1.24,0.05,,0.05,,,,,,,,,,,,,,,,,,
,2/17/2021,12/31/2020,-1.13,0.04,,0.04,,,,,,,,,,,,,,,,,,
,10/26/2020,9/30/2020,-0.79,0.04,,0.04,,,,,,,,,,,,,,,,,,
,8/4/2020,6/30/2020,-0.71,0.09,,0.09,,,,,,,,,,,,,,,,,,
,5/6/2020,3/31/2020,-0.68,0.06,,0.06,,,,,,,,,,,,,,,,,,
,2/5/2020,12/31/2019,-0.66,0.04,,0.04,,,,,,,,,,,,,,,,,,
,10/30/2019,9/30/2019,-0.64,0.03,,0.03,,,,,,,,,,,,,,,,,,
,7/31/2019,6/28/2019,-0.72,0.03,,0.03,,,,,,,,,,,,,,,,,,
,4/30/2019,3/29/2019,-0.31,0.05,,0.05,,,,,,,,,,,,,,,,,,
,2/12/2019,12/31/2018,-0.47,0.04,,0.04,,,,,,,,,,,,,,,,,,
,11/6/2018,9/28/2018,-0.28,0.07,,0.07,,,,,,,,,,,,,,,,,,
,8/6/2018,6/29/2018,-0.25,0.03,,0.03,,,,,,,,,,,,,,,,,,
,5/8/2018,3/29/2018,-0.25,-0.04,,-0.04,,,,,,,,,,,,,,,,,,
,2/13/2018,12/29/2017,-0.2,-0.03,,-0.03,,,,,,,,,,,,,,,,,,
,11/8/2017,9/29/2017,-0.25,-0.08,,-0.08,,,,,,,,,,,,,,,,,,
,8/7/2017,6/30/2017,-0.08,-0.05,,-0.05,,,,,,,,,,,,,,,,,,
,5/2/2017,3/31/2017,-0.16,-0.04,,-0.04,,,,,,,,,,,,,,,,,,
,2/7/2017,12/30/2016,-0.15,0.01,,0.01,,,,,,,,,,,,,,,,,,
,11/3/2016,9/30/2016,-0.13,-0.04,,-0.04,,,,,,,,,,,,,,,,,,
,8/8/2016,6/30/2016,-0.45,-0.08,,-0.08,,,,,,,,,,,,,,,,,,
,,3/31/2016,-0.37,-0.05,,-0.05,,,,,,,,,,,,,,,,,,
,,12/31/2015,-0.48,-0.07,,-0.07,,,,,,,,,,,,,,,,,,
,,9/30/2015,-0.7,-0.07,,-0.07,,,,,,,,,,,,,,,,,,
,,6/30/2015,-0.52,-0.11,,-0.11,,,,,,,,,,,,,,,,,,
