CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_3,Q_EPS_Projections_Date_3,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
Basic,,12/31/2025,,0.12,12/23/2024,0.12,11/11/2024,0.09,10/5/2024,0.09,10/4/2024,,,,,,,,,,,,,
Charts Adjusted,,9/30/2025,,0.13,,0.13,,0.09,,0.09,,,,,,,,,,,,,,
,,6/30/2025,,0.09,,0.09,,0.09,,0.09,,,,,,,,,,,,,,
,,3/30/2025,,0.05,,0.05,,0.04,,0.04,,,,,,,,,,,,,,
,,12/31/2024,,0.05,,0.05,,0.01,,0.01,,,,,,,,,,,,,,
,11/7/2024,9/30/2024,0.07,0.07,,0.02,,0.02,,,,,,,,,,,,,,,,
,8/6/2024,6/30/2024,0.02,0.02,,0.02,,,,,,,,,,,,,,,,,,
,5/7/2024,3/30/2024,-0.15,-0.15,,-0.15,,,,,,,,,,,,,,,,,,
,2/15/2024,12/31/2023,-0.07,-0.07,,-0.07,,,,,,,,,,,,,,,,,,
,11/7/2023,9/30/2023,-0.09,-0.06,,-0.06,,,,,,,,,,,,,,,,,,
,8/8/2023,6/30/2023,-0.19,-0.19,,-0.19,,,,,,,,,,,,,,,,,,
,5/9/2023,3/30/2023,-0.16,-0.15,,-0.15,,,,,,,,,,,,,,,,,,
,2/16/2023,12/31/2022,-0.19,-0.19,,-0.19,,,,,,,,,,,,,,,,,,
,11/10/2022,9/30/2022,-0.19,-0.19,,-0.19,,,,,,,,,,,,,,,,,,
,8/11/2022,6/30/2022,-0.11,-0.11,,-0.11,,,,,,,,,,,,,,,,,,
,5/12/2022,3/31/2022,-0.2,-0.05,,-0.05,,,,,,,,,,,,,,,,,,
,2/15/2022,12/31/2021,-0.23,-0.01,,-0.01,,,,,,,,,,,,,,,,,,
,11/9/2021,9/30/2021,-1.06,-1.06,,-1.06,,,,,,,,,,,,,,,,,,
,,6/30/2021,-0.64,-0.64,,-0.64,,,,,,,,,,,,,,,,,,
,,3/31/2021,-0.48,-0.48,,-0.48,,,,,,,,,,,,,,,,,,
,,12/31/2020,-0.31,-0.31,,-0.31,,,,,,,,,,,,,,,,,,
,,9/30/2020,-0.31,-0.31,,-0.31,,,,,,,,,,,,,,,,,,
