Date,Q_EPS_Diluted,,,,,,,,
4/30/2020,0.57,0.57,0.59,0.64,0.72,,,,
1/31/2020,0.39,0.39,0.37,0.36,,,,,
10/31/2019,0.38,0.38,0.39,0.36,0.34,,,,
7/31/2019,0.28,0.28,0.27,0.15,0.03,,,,
4/30/2019,0.23669089,0.26,0.25,0.21,0.52,0.83,,,
1/25/2019,0.347523582,0.14,0.19,0.2,,,,,
10/31/2018,0.251339972,0.16,0.19,0.04,-0.05,,,,
7/31/2018,1.138261354,0.29,-0.16,-0.26,,,,,
4/30/2018,0.766027434,0.54,0.72,0.55,,,,,
1/26/2018,-0.035210636,0.05,0.1,0.14,,,,,
10/27/2017,0.294466163,-0.06,-0.01,-0.06,-0.05,-0.01,,,
7/31/2017,-0.190390038,-0.34,-0.17,-0.13,,,,,
4/28/2017,1.303985139,1.03,1.22,0.49,,,,,
1/27/2017,-0.094571869,-0.34,0.23,-0.01,,,,,
10/28/2016,-0.181005244,-0.01,-0.02,0.02,-0.06,,,,
7/29/2016,-0.507130692,-0.17,-0.11,-0.12,,,,,
4/29/2016,0.2317713,-0.07,0.18,0.27,0.21,,,,
1/29/2016,0.267026908,0.05,0.11,,,,,,
10/30/2015,0.190898261,-0.09,-0.07,0.09,,,,,
7/31/2015,-0.304216318,-0.15,-0.08,,,,,,
4/30/2015,0.305854575,0.18,0.21,0.17,0.28,0.07,,,
1/30/2015,0.100608611,0.06,0.07,0.09,0.13,0.22,-0.11,,
10/31/2014,-0.12680077,-0.11,-0.12,0.01,0.08,0.13,0.11,0.07,-0.08
7/31/2014,-0.158260827,-0.11,-0.1,-0.06,-0.07,0.23,,,
4/30/2014,0.35051516,0.22,0.32,0.19,,,,,
1/31/2014,0.490133036,0.19,0.2,0.07,,,,,
10/31/2013,0.07291523,0.07,-0.07,,,,,,
7/26/2013,-0.324214512,-0.07,-0.06,-0.09,,,,,
4/30/2013,-0.035858836,-0.1,0.74,0.76,0.37,,,,
1/25/2013,0.172658645,0.37,0.43,0.48,0.21,,,,
10/26/2012,0.390371765,0.23,,,,,,,
7/27/2012,-0.063202665,-0.03,,,,,,,
4/26/2012,0.796207201,0.72,,,,,,,
1/27/2012,0.257382092,0.41,,,,,,,
10/28/2011,0.295965891,nan,,,,,,,
7/29/2011,0.014659515,nan,,,,,,,
4/29/2011,0.79868609,nan,,,,,,,
1/28/2011,0.518351165,nan,,,,,,,
10/29/2010,0.011894409,nan,,,,,,,
7/30/2010,-0.159798606,nan,,,,,,,
4/30/2010,0.708547212,nan,,,,,,,
1/29/2010,0.296256657,nan,,,,,,,
10/30/2009,0.101012937,nan,,,,,,,
7/31/2009,-0.168271225,nan,,,,,,,
4/30/2009,0.266994881,nan,,,,,,,
1/29/2009,0.206122365,nan,,,,,,,
10/31/2008,0.414231436,nan,,,,,,,
7/31/2008,0.222114124,nan,,,,,,,
4/30/2008,0.3,nan,,,,,,,
1/31/2008,0.28,nan,,,,,,,
10/31/2007,0.24,nan,,,,,,,
7/31/2007,0.18,nan,,,,,,,
4/30/2007,0.27,nan,,,,,,,
1/31/2007,0.57,nan,,,,,,,
10/31/2006,0.31,nan,,,,,,,
7/31/2006,0.09,nan,,,,,,,
4/28/2006,-0.04,nan,,,,,,,
1/31/2006,0.3,nan,,,,,,,
10/31/2005,0.41,nan,,,,,,,
