CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_3,Q_EPS_Projections_Date_3,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
Adjusted,,12/31/2026,,0.35,1/7/2026,0.37,11/9/2025,0.37,9/21/2025,0.37,8/16/2025,0.34,7/25/2025,0.31,6/25/2025,,,,,,,,,
,,9/30/2026,,0.34,,0.35,,0.35,,0.35,,0.32,,0.29,,,,,,,,,,
,,6/30/2026,,0.32,,0.33,,0.32,,0.32,,0.32,,0.29,,,,,,,,,,
,,3/30/2026,,0.31,,0.3,,0.3,,0.3,,0.29,,0.27,,,,,,,,,,
,,12/31/2025,,0.32,12/20/2024,0.31,12/20/2024,0.3,12/20/2024,0.3,12/20/2024,0.29,12/20/2024,0.29,12/20/2024,,,,,,,,,
,11/5/2025,9/30/2025,0.17,0.3,,0.29,,0.3,,0.28,,0.29,,,,,,,,,,,,
,8/6/2025,6/30/2025,0.2,0.27,,0.27,,0.27,,0.27,,,,,,,,,,,,,,
,5/6/2025,3/30/2025,0.22,0.27,,0.24,,0.23,,0.24,,,,,,,,,,,,,,
,2/27/2025,12/31/2024,0.16,0.24,4/12/2024,0.25,4/12/2024,0.24,4/12/2024,0.25,4/12/2024,,,,,,,,,,,,,
,11/6/2024,9/30/2024,0.2,0.26,,0.23,,0.24,,0.23,,,,,,,,,,,,,,
,8/6/2024,6/30/2024,0.18,0.24,,0.22,,0.22,,0.21,,,,,,,,,,,,,,
,5/6/2024,3/30/2024,0.16,0.2,,0.17,,0.19,,0.17,,,,,,,,,,,,,,
,2/28/2024,12/31/2023,0.14,0.22,4/8/2023,0.22,4/8/2023,0.22,4/8/2023,0.21,4/8/2023,,,,,,,,,,,,,
,11/7/2023,9/30/2023,0.15,0.2,,0.19,,0.19,,0.19,,,,,,,,,,,,,,
,8/8/2023,6/30/2023,0.09,0.18,,0.17,,0.17,,0.17,,,,,,,,,,,,,,
,5/4/2023,3/30/2023,0.06,0.13,,0.14,,0.14,,0.14,,,,,,,,,,,,,,
,2/23/2023,12/31/2022,0.12,0.18,,0.18,,0.18,,0.18,,,,,,,,,,,,,,
,11/7/2022,9/30/2022,0.16,0.14,,0.18,,0.18,,0.19,,,,,,,,,,,,,,
,8/8/2022,6/30/2022,-0.09,0.14,,0.14,,0.14,,0.13,,,,,,,,,,,,,,
,5/9/2022,3/30/2022,0.03,0.11,,0.08,,0.08,,0.15,,,,,,,,,,,,,,
,2/28/2022,12/31/2021,-0.08,0.07,,0.15,,0.15,,0.15,,,,,,,,,,,,,,
,11/8/2021,9/30/2021,0.04,0.11,,0.26,,0.26,,0.26,,,,,,,,,,,,,,
,8/9/2021,6/30/2021,0.09,0.17,,0.21,,0.21,,0.23,,,,,,,,,,,,,,
,5/6/2021,3/31/2021,0.03,0.11,,0.19,,0.19,,0.2,,,,,,,,,,,,,,
,2/24/2021,12/31/2020,0.13,0.17,,0.2,,0.2,,0.2,,,,,,,,,,,,,,
,11/10/2020,9/30/2020,0.15,0.18,,0.15,,,,,,,,,,,,,,,,,,
,8/11/2020,6/30/2020,0.15,0.24,,0.15,,,,,,,,,,,,,,,,,,
,5/13/2020,3/31/2020,0.1,0.16,,0.1,,,,,,,,,,,,,,,,,,
,3/4/2020,12/31/2019,-0.14,0.16,,-0.14,,,,,,,,,,,,,,,,,,
,11/13/2019,9/30/2019,0.06,0.16,,0.06,,,,,,,,,,,,,,,,,,
,,6/28/2019,0.13,,,0.13,,,,,,,,,,,,,,,,,,
,,3/29/2019,0.05,,,0.05,,,,,,,,,,,,,,,,,,
,,12/31/2018,0.14,,,0.14,,,,,,,,,,,,,,,,,,
,,9/28/2018,0.16,,,0.16,,,,,,,,,,,,,,,,,,
,,6/29/2018,0.16,,,0.16,,,,,,,,,,,,,,,,,,
,,3/29/2018,0.12,,,0.12,,,,,,,,,,,,,,,,,,
,,12/29/2017,0.09,,,0.09,,,,,,,,,,,,,,,,,,
,,9/29/2017,0.09,,,0.09,,,,,,,,,,,,,,,,,,
,,6/30/2017,0.09,,,0.09,,,,,,,,,,,,,,,,,,
,,3/31/2017,0.09,,,0.09,,,,,,,,,,,,,,,,,,
