Date,Q_EPS_Diluted,,,,,,,,,,,,,,
12/31/2020,0.64,0.71,0.72,0.72,0.74,0.78,0.820804196,,,,,,,,
9/30/2020,0.64,0.7,0.71,0.71,0.74,0.77,0.78,0.80986014,,,,,,,
6/30/2020,0.6,0.65,0.67,0.67,0.69,0.73,0.75513986,,,,,,,,
3/31/2020,0.6,0.64,0.65,0.65,0.66,0.68,0.71,0.72,0.733251748,,,,,,
12/31/2019,0.62,0.65,0.65,0.65,0.66,0.68,0.71,0.72,0.73,0.75,0.74,0.76,0.77,0.78,0.76
9/30/2019,0.7,0.67,0.67,0.67,0.68,0.69,0.71,0.72,0.73,0.74,0.72,0.75,0.76,0.75,
6/28/2019,0.66342558,0.65,0.66,0.67,0.68,0.69,0.68,0.7,0.71,0.7,,,,,
3/29/2019,0.688244048,0.66,0.67,0.64,0.65,0.66,0.67,0.65,0.67,,,,,,
12/31/2018,0.653618907,0.64,0.67,0.66,0.65,0.64,0.54,0.53,,,,,,,
9/28/2018,0.648826979,0.65,0.63,0.64,0.51,0.52,0.5,,,,,,,,
6/29/2018,0.596041056,0.58,0.59,0.58,0.48,0.47,,,,,,,,,
3/29/2018,0.547723935,0.54,0.52,0.43,0.44,,,,,,,,,,
12/29/2017,0.405007364,0.41,0.42,0.43,0.44,0.43,0.44,0.41,0.39,0.41,,,,,
9/29/2017,0.424981523,0.41,0.43,0.4,0.41,0.38,0.4,,,,,,,,
6/30/2017,0.392301999,0.39,0.4,0.37,0.35,0.37,,,,,,,,,
3/31/2017,0.388601036,0.37,0.38,0.36,0.33,0.34,0.36,,,,,,,,
12/30/2016,0.35645041,0.36,0.35,0.34,0.32,0.33,0.39,0.4,0.43,0.33,,,,,
9/30/2016,0.352323838,0.33,0.32,0.33,0.37,0.38,0.41,,,,,,,,
6/30/2016,0.304576144,0.3,0.32,0.33,0.37,,,,,,,,,,
3/31/2016,0.294736842,0.29,0.28,0.3,0.34,,,,,,,,,,
12/31/2015,0.284210526,0.25,0.27,0.3,0.32,0.33,0.34,0.33,,,,,,,
9/30/2015,0.274849398,0.27,0.28,0.29,0.3,0.32,,,,,,,,,
6/30/2015,0.248868778,0.24,0.25,0.26,0.28,,,,,,,,,,
3/31/2015,0.219954649,0.24,0.25,0.27,0.24,,,,,,,,,,
12/31/2014,0.249242424,0.24,0.25,0.24,0.24,,,,,,,,,,
9/30/2014,0.237082067,0.24,0.25,0.26,0.25,0.22,0.23,,,,,,,,
6/30/2014,0.230007616,0.23,0.22,0.23,0.22,,,,,,,,,,
3/31/2014,0.242562929,0.22,0.21,0.2,0.21,0.21,,,,,,,,,
12/31/2013,0.227760736,0.21,0.19,0.2,,,,,,,,,,,
9/30/2013,0.217592593,0.2,0.21,0.19,,,,,,,,,,,
6/28/2013,0.180900621,0.19,0.18,0.16,,,,,,,,,,,
3/28/2013,0.154446178,0.16,0.17,0.15,,,,,,,,,,,
12/31/2012,0.147887324,0.15,0.16,,,,,,,,,,,,
9/28/2012,0.186666667,0.17,,,,,,,,,,,,,
